wad warm to the tartan 181
was made up of family 361
was made up of fellow 63
was made up of female 67
was made up of feudal 58
was made up of fighting 48
was made up of former 817
was made up of french 696
was made up of fruits 43
was made up of german 741
was made up of grants 70
was made up of gravel 44
was made up of greeks 136
was made up of groups 406
was made up of highly 498
was made up of hindus 51
was made up of honest 78
was made up of houses 66
was made up of indians 254
was made up of italian 76
was made up of jewish 323
was made up of joseph 51
was made up of judges 80
was made up of ladies 73
was made up of larger 48
was made up of layers 167
was made up of laymen 57
was made up of leaders 147
was made up of lesser 47
was made up of levies 58
was made up of little 641
was made up of mainly 150
was made up of manual 91
was made up of matter 103
was made up of mature 53
was made up of medium 42
was made up of middle 733
was made up of militia 79
was made up of miners 66
was made up of minute 408
was made up of modern 116
was made up of mostly 542
was made up of mothers 70
was made up of muslim 115
was made up of myself 161
was made up of narrow 72
was made up of nations 45
was made up of native 272
was made up of negroes 202
was made up of neither 105
was made up of ninety 119
was made up of nobles 169
was made up of normal 83
was made up of peasant 78
was made up of peoples 102
was made up of picked 156
was made up of pieces 258
was made up of plants 56
was made up of points 111
was made up of police 63
was made up of polish 67
was made up of poorly 48
was made up of pretty 102
was made up of public 117
was made up of pupils 105
was made up of quaint 133
was made up of recent 121
was made up of robert 46
was made up of russian 104
was made up of scenes 42
was made up of school 115
was made up of scores 60
was made up of scraps 120
was made up of second 121
was made up of sheets 78
was made up of shells 42
was made up of silver 58
was made up of simple 196
was made up of slaves 520
was made up of something 114
was made up of sounds 42
was made up of soviet 62
was made up of special 301
was made up of square 40
was made up of states 89
was made up of stocks 46
was made up of stones 80
was made up of strange 48
was made up of strips 106
was made up of tribes 63
was made up of troops 275
was made up of twelve 2261
was made up of twenty 1555
was made up of united 83
was made up of varied 114
was made up of various 1613
was made up of violent 42
was made up of whites 95
was made up of widely 79
was made up of wifely 57
was made up of william 82
was made up of wooden 121
was made up of yellow 42
was made up of younger 220
was made up the valley 58
was made up to accept 57
was made up to become 40
was made up to follow 54
was made up to remain 52
was made up to return 78
was made up to strength 95
was made up to twenty 47
was made up to volume 200
was making at the moment 95
was making in the fields 45
was making in the united 175
was making to the united 40
was making up an excuse 42
was making up my monday 51
was making up the butter 45
was mate of the vessel 52
was meant as an answer 241
was meant as an attack 180
was meant as an insult 516
was meant as an ironic 50
was meant as an object 58
was meant as an offering 76
was meant as the temple 42
was meant by it twenty 79
was meant by the artist 40
was meant by the authors 58
was meant by the charge 67
was meant by the church 55
was meant by the clause 48
was meant by the creator 69
was meant by the demand 50
was meant by the earlier 86
was meant by the famous 44
was meant by the french 91
was meant by the latter 59
was meant by the person 62
was meant by the phrase 1307
was meant by the remark 85
was meant by the second 224
was meant by the speaker 105
was meant by the symbol 44
was meant by the various 63
was meant by the writer 120
was meant in the middle 61
was meant to be always 56
was meant to be another 167
was meant to be before 200
was meant to be better 47
was meant to be broken 99
was meant to be buried 43
was meant to be burned 47
was meant to be called 85
was meant to be casual 76
was meant to be caught 84
was meant to be charming 57
was meant to be cleared 48
was meant to be closed 53
was meant to be crushing 67
was meant to be danced 60
was meant to be driven 90
was meant to be english 52
was meant to be filled 179
was meant to be formed 90
was meant to be handed 55
was meant to be heroic 57
was meant to be hidden 164
was meant to be highly 89
was meant to be ironic 331
was meant to be killed 97
