wad ware the best blood 177
was trying to keep people 128
was trying to keep quiet 96
was trying to keep track 614
was trying to keep under 100
was trying to kill david 85
was trying to learn about 406
was trying to look after 252
was trying to look brave 89
was trying to look older 65
was trying to look right 42
was trying to look round 50
was trying to look stern 101
was trying to look tough 79
was trying to make about 290
was trying to make every 65
was trying to make fools 69
was trying to make light 1280
was trying to make money 579
was trying to make music 113
was trying to make notes 48
was trying to make others 59
was trying to make people 295
was trying to make plain 131
was trying to make plans 96
was trying to make russia 41
was trying to make sense 3212
was trying to make small 137
was trying to make terms 55
was trying to make water 40
was trying to make would 88
was trying to play catch 43
was trying to play games 56
was trying to push aside 41
was trying to quit smoking 552
was trying to rise above 247
was trying to save every 67
was trying to save lives 91
was trying to save money 1467
was trying to seek first 51
was trying to show people 45
was trying to speak about 46
was trying to speak again 115
was trying to stay alive 263
was trying to stay awake 646
was trying to stay close 130
was trying to stay sober 71
was trying to stay within 55
was trying to stop people 50
was trying to stop smoking 255
was trying to take cover 92
was trying to take money 44
was trying to take notes 108
was trying to take power 54
was trying to take shape 52
was trying to take stock 48
was trying to talk about 1214
was trying to talk sense 51
was trying to teach belle 45
was trying to teach people 71
was trying to tell about 115
was trying to tell people 183
was trying to think about 904
was trying to think where 257
was trying to think which 74
was trying to turn round 44
was trying to wait until 66
was trying to warn people 48
was trying to work round 57
was trying to work within 68
was upon so many walls 220
was upon the best terms 91
was upon the deck again 57
was upon the great state 139
was upon the open plain 54
was upon the same basis 54
was upon the same footing 162
was upon the same level 49
was upon the same terms 49
was upon the spot where 88
was upon the very brink 100
was upon the very point 481
was upon the very verge 204
was upon the wall within 81
was upon us once again 62
was used as such until 295
was used as their field 129
was used at least twice 244
was used at least until 88
was used at other times 107
was used at some point 77
was used by early greek 44
was used by john adams 45
was used by john locke 67
was used by many later 85
was used by many others 95
was used by many people 211
was used by many women 47
was used by mark twain 80
was used by most people 73
was used by noah after 44
was used by only about 54
was used by other people 51
was used by some people 109
was used by some women 46
was used by these people 88
was used by young people 45
was used in areas where 118
was used in early times 455
was used in five cases 43
was used in four cases 87
was used in high doses 48
was used in making banks 50
was used in many cases 320
was used in many forms 96
was used in many later 113
was used in many parts 300
was used in most cases 564
was used in only about 48
was used in other cases 124
was used in other parts 191
was used in some cases 819
was used in some parts 181
was used in such cases 156
was used in their homes 42
was used in their place 49
was used in their plots 48
was used in their study 156
was used in these cases 319
was used in these tests 1259
was used in these trials 99
was used in these works 44
was used in those cases 146
was used in those times 218
was used in three cases 103
was used in very large 69
was used in very small 80
was used in ways which 63
was used so many times 49
was used to boil water 84
was used to bore holes 79
was used to call people 76
