wad they accuse the best 82
who are broken in health 57
who are broken in heart 121
who are building the road 46
who are building the wall 42
who are building up their 163
who are buried in their 231
who are buried in these 95
who are busily at work 71
who are called by name 104
who are called by some 63
who are called by such 211
who are called by their 289
who are called by these 47
who are called by your 53
who are called in their 98
who are called in when 107
who are called the best 43
who are called the great 74
who are called the most 61
who are called the poor 74
who are called the salt 92
who are called the sons 328
who are called to faith 66
who are called to fill 94
who are called to give 245
who are called to help 84
who are called to live 285
who are called to love 62
who are called to make 136
who are called to meet 44
who are called to obey 44
who are called to pass 43
who are called to play 60
who are called to plead 61
who are called to rule 120
who are called to speak 130
who are called to such 128
who are called to take 192
who are called to teach 229
who are called to their 74
who are called to these 42
who are called to walk 80
who are called to work 573
who are carrying on some 41
who are carrying on such 41
who are carrying on their 427
who are carrying on these 54
who are carrying the load 55
who are caught in such 126
who are caught in their 166
who are caught in these 115
who are caught in those 48
who are caught up into 45
who are choosing to have 68
who are choosing to live 88
who are choosing to stay 43
who are chopping at their 44
who are chosen by many 41
who are chosen by their 284
who are chosen to fill 98
who are chosen to make 78
who are chosen to rule 63
who are chosen to take 104
who are chosen to teach 45
who are cleanly in their 44
who are clearly at risk 78
who are clearly in need 96
who are clearly the most 109
who are clever in these 66
who are closer to their 340
who are clothed in fine 84
who are clothed in soft 92
who are counting on their 51
who are counting the days 53
who are curious in such 1391
who are curious in their 147
who are curious in these 259
who are curious to know 1343
who are curious to learn 294
who are deemed at high 45
who are deemed at risk 50
who are deemed by their 48
who are deemed the most 175
who are deemed to have 1526
who are deemed to need 90
who are deemed to pose 59
who are deeply in debt 369
who are deeply in love 731
who are denied so many 43
who are denied the full 50
who are denied the means 77
who are denied the same 52
who are denied the vote 44
who are devious in their 132
who are devoid of faith 59
who are devoid of heavy 45
who are devoid of love 54
who are devoid of self 120
who are devoid of such 157
who are devoid of these 43
who are devout in their 98
who are doomed by their 117
who are doomed to fail 48
who are doomed to fall 107
who are doomed to hell 42
who are doomed to live 296
who are doomed to pass 539
who are doomed to play 49
who are doomed to ruin 116
who are doomed to stay 45
who are doomed to toil 125
who are doomed to work 48
who are dragging it along 55
who are dressing in fine 43
who are driven by dire 48
who are driven by self 87
who are driven by some 62
who are driven by their 511
who are driven to find 65
who are driven to make 86
who are driven to seek 191
who are driven to such 127
who are driven to take 52
who are driven to their 110
who are driven to work 101
who are earnest in their 322
who are easiest to reach 53
who are emerging as less 69
who are engaged by great 50
who are engaged in acts 56
who are engaged in anti 98
who are engaged in bringing 123
who are engaged in buying 518
who are engaged in caring 51
who are engaged in dealing 64
who are engaged in earning 54
who are engaged in food 49
who are engaged in full 265
who are engaged in giving 142
who are engaged in good 76
who are engaged in great 83
who are engaged in hard 141
who are engaged in health 40
who are engaged in heavy 139
who are engaged in high 227
who are engaged in home 181
who are engaged in jobs 50
who are engaged in laying 44
who are engaged in life 43
who are engaged in like 46
who are engaged in making 1021
who are engaged in many 152
who are engaged in mining 383
who are engaged in more 576
who are engaged in ongoing 49
who are engaged in other 933
who are engaged in paid 165
who are engaged in part 101
who are engaged in reading 125
who are engaged in rearing 58
who are engaged in saving 87
who are engaged in self 277
who are engaged in some 1067
who are engaged in such 1622
who are engaged in taking 61
who are engaged in their 839
who are engaged in these 1185
who are engaged in those 201
who are engaged in trying 206
who are engaged in very 81
who are engaged in wage 116
who are engaged in weaving 48
who are engaged in what 1000
who are engaged in work 1887
who are engaged in your 48
who are engaged on work 83
who are engaged or wish 85
who are engaged to work 80
who are enough to make 44
who are entering or leaving 91
who are entering the gate 76
who are entering the work 174
who are envious of their 124
who are envious of your 59
who are expert in dealing 48
who are expert in some 57
who are expert in such 173
who are expert in their 511
who are expert in these 163
who are fabled to have 89
who are famous in their 79
who are fearful of having 57
who are fearful of losing 215
who are fearful of taking 52
who are fearful of their 211
who are fearful of what 108
who are fighting in south 42
who are fighting in their 62
who are fighting on their 64
