wag his tongue with the 57
way you would with the 77
way you write and the 54
weak and could not be 236
weak and could not do 110
weak and could not go 56
weak and dizzy that he 44
weak and easily led by 67
weak and faint for the 42
weak and faint that he 267
weak and faint that it 44
weak and faint with the 118
weak and false way of 68
weak and frail that he 54
weak and noble for the 90
weak and rapid and the 97
weak and timid and is 59
weak and tired all the 142
weak and tired that he 61
weak and unfit for the 101
weak and vague that it 54
weak and would not be 125
weak day weeps that it 75
weak men meeting with the 51
weak she could not be 42
wear her beauty for the 69
wear long pants for the 56
wear out rather than to 60
wear this jewel for me 109
wear this world out to 1456
wear year after year in 93
wee may gather out of 47
wet and could not be 194
wet and dirty for us 41
wet and muddy and the 94
wet and shining with the 73
wet and slimy with the 42
wet and windy and the 45
wet and windy day in 78
wet and would not go 46
wet his grave with my 90
wet our first fly in 57
wet that water can be 44
wet with blood and the 82
wet with water and the 160
who act under him of 104
who all agree that he 53
who all agree that it 119
who all agree that the 184
who all agree with me 91
who all sense doth eat 1258
who all voted for the 42
who all write with the 220
who and where are the 234
who and where god is 53
who and where one is 128
who and where she is 215
who and where was the 162
who and which are to 44
who are abler for the 55
who are about them do 41
who are above all the 56
who are above him in 171
who are above them in 373
who are above you in 90
who are after all the 472
who are alive and do 47
who are alive and in 109
who are alive and of 49
who are alive and the 58
who are alive are the 60
who are alive with the 64
who are alone and in 47
who are arguing for the 106
who are arguing that the 93
who are armed with the 453
who are asked not to 56
who are aware both of 56
who are aware that an 54
who are aware that he 75
who are aware that in 143
who are aware that it 138
who are aware that my 40
who are aware that the 1425
who are aware that we 78
who are beaten out of 44
who are below him in 101
who are below par in 49
who are below them in 203
who are beneath him in 80
who are beneath them in 101
who are beset with the 77
who are bidding for the 95
who are black and the 67
who are blind may be 50
who are bored with the 260
who are bound for the 352
who are bound not to 59
who are bound with me 45
who are bound with the 57
who are brand new to 77
who are breaking out of 53
who are burning with the 97
who are calling for an 101
who are calling for the 336
who are calling out to 48
who are cared for at 302
who are cared for by 2678
who are cared for in 2029
who are causing all the 199
who are dancing with the 47
who are drawing near to 135
who are drawn out of 54
who are drunk with the 110
who are easily led by 56
who are easily led to 49
who are either dead or 942
who are either deaf or 86
who are either for or 68
who are either gay or 42
who are either going to 88
who are either ill or 79
who are either new to 143
who are either not at 181
who are either not in 59
who are either out of 109
who are either put to 46
who are every bit as 1302
who are every one of 74
who are every way so 56
who are faced with an 412
who are faced with the 4300
who are faint with the 166
who are finding that the 72
who are fired with the 148
who are forcing him to 58
who are found both in 40
who are found dead in 112
who are found not to 387
who are fresh out of 146
who are getting all the 129
who are getting out of 199
who are getting rid of 63
who are given all the 120
who are groping for the 46
who are growing old in 81
who are growing out of 44
who are grown old in 434
who are grown old or 292
who are happy and of 55
who are happy not to 45
who are happy that the 42
