waft its owner back to 47
when she could hope to 72
when she could just as 546
when she could leave the 181
when she could live in 43
when she could look at 152
when she could look up 109
when she could make it 64
when she could make no 163
when she could make the 88
when she could make up 52
when she could only be 45
when she could pick up 40
when she could speak at 58
when she could speak to 124
when she could take it 126
when she could take no 154
when she could take the 140
when she could talk to 177
when she could tell he 45
when she could tell the 55
when she could think at 49
when she could think of 573
when she could turn to 51
when she could wait no 105
when she could walk the 43
when she could work no 56
when she crept away so 51
when she crept into the 103
when she cried over the 59
when she dived into the 61
when she dives into the 45
when she drank from the 85
when she drove away in 50
when she drove back to 165
when she drove down the 64
when she drove down to 64
when she drove into the 355
when she drove over the 63
