wag from one wall to 45
was sold out during the 80
was sold out well in 54
was some fear among the 133
was some fear lest the 130
was some new form of 147
was some new kind of 579
was some new sort of 106
was some new type of 73
was some old corn in 41
was some one coming to 61
was some one else at 55
was some one else he 70
was some one else in 364
was some one else on 45
was some one else to 73
was some one from the 158
was some one there to 72
was some one trying to 47
was some one whom he 93
was some one whom the 56
was some ten feet in 65
was some ten years in 48
was some way ahead of 267
was some way along the 69
was some way down the 292
was some way from the 865
was some way into the 49
was soon all over the 321
was soon being made in 59
was soon being used as 155
was soon being used by 155
was soon being used in 135
was soon being used to 165
was soon cut down by 67
was soon cut down to 98
was soon far ahead of 250
was soon far away in 44
was soon far from the 120
was soon going back to 132
was soon got into the 49
was soon got over by 40
was soon hid amid the 47
was soon led into the 74
was soon let into the 94
was soon not only to 48
was soon one mass of 52
was soon out upon the 98
was soon put down by 530
was soon put into an 230
was soon put into the 283
was soon put upon the 112
was soon set down at 42
was soon set upon by 46
was soon too busy to 123
was soon too dark to 95
was soon too late to 67
was soon won over by 534
was soon won over to 403
was sore and angry as 159
was sore and full of 76
was south and west of 212
was sown with wheat in 51
was sown with wheat or 57
was spring and time to 50
was spun off from at 247
was spun off from the 498
was spun off into an 41
was spun off into the 48
was spun out till the 115
was stay and prop to 72
was such and such an 157
was such and such in 41
was such that during the 514
was such that early in 46
was such that even an 73
was such that even as 89
was such that even at 76
was such that even he 73
was such that even if 336
was such that even in 397
was such that even the 2444
was such that even to 53
was such that from the 204
was such that half the 55
was such that many in 45
was such that many of 955
was such that most of 734
was such that much of 151
was such that none of 729
was such that once he 59
was such that once the 80
was such that only an 86
was such that only by 128
was such that only in 55
was such that only the 681
was such that over the 71
was such that part of 54
was such that some of 593
was such that there is 263
was such that those of 40
was such that what he 62
was such that when an 48
was such that when he 1000
was such that when in 109
was such that when it 156
was such that when on 43
was such that when the 1328
was such that when we 79
was sued for debt by 67
was sued for debt in 61
was sued out from the 46
was sunk too deep in 62
was sunk with loss of 64
was sure had been the 40
was sure had nothing to 60
was sure how much of 50
was sure not only of 107
was sure not only to 151
was sure one hell of 50
was sure she felt the 277
was sure she heard it 50
was sure she heard the 341
was sure she knew he 67
was sure she knew it 116
was sure she knew the 345
was sure she meant it 104
was sure she meant to 81
was sure she must be 717
was sure that among the 63
was sure that during the 74
was sure that even if 439
was sure that even in 97
was sure that even the 246
was sure that from the 110
was sure that half the 50
was sure that many of 358
was sure that most of 592
was sure that much of 107
was sure that must be 90
was sure that news of 41
was sure that none of 884
was sure that nothing he 43
was sure that nothing in 55
was sure that nothing of 55
was sure that once he 290
was sure that once the 286
was sure that once we 54
was sure that only the 121
was sure that part of 86
was sure that some of 757
was sure that such an 227
was sure that there is 66
was sure that what he 483
was sure that what the 100
was sure that what we 50
was sure that when he 641
was sure that when it 116
was sure that when the 831
was sure that when we 65
was sure they knew the 49
was sure they meant to 97
was sure they must be 713
was sure they were as 132
was sure they were at 63
was sure they were in 291
was sure they were no 66
was sure they were of 60
was sure they were on 193
was sure they were the 510
was sure they were to 71
was sure they were up 142
was sure this must be 181
was sure was meant to 76
