if angel proposes leaving 72
in some linguistic form 60
in some literary form 151
in some literary work 344
in some locality other 54
in some locations along 71
in some locations during 45
in some locations even 161
in some locations from 44
in some locations have 130
in some locations more 122
in some locations only 101
in some locations such 289
in some locations there 320
in some locations were 99
in some locations will 58
in some luckless hour 152
in some machines only 70
in some mammalian cell 107
in some manifest evil 55
in some marginal areas 216
in some marginal seats 48
in some materials such 107
in some materials there 84
in some materials when 66
in some military post 46
in some minority areas 123
in some mirrored form 40
in some modified form 2766
in some monetary unit 54
in some moorland feud 46
in some mountain areas 565
in some mountain cave 121
in some mountain glen 204
in some mountain pass 312
in some mystical realm 47
in some nefarious plot 85
in some occupied areas 55
in some offshore areas 88
in some original form 85
in some original work 85
in some otherwise good 45
in some otherwise well 41
in some palpable form 100
in some parishes more 43
in some parishes there 252
in some parishes were 120
in some passages even 181
in some passages from 285
in some passages more 113
in some passages there 244
in some passages very 66
in some pastoral areas 74
in some patients also 175
in some patients during 1068
in some patients early 156
in some patients even 1184
in some patients from 254
in some patients have 283
in some patients having 185
in some patients leads 51
in some patients more 290
in some patients must 44
in some patients only 585
in some patients other 50
in some patients over 157
in some patients pain 60
in some patients prior 136
in some patients some 43
in some patients such 146
in some patients taking 812
in some patients their 47
in some patients there 3044
in some patients these 324
in some patients very 45
in some patients were 138
in some patients when 931
in some patients will 208
in some perfumes there 101
in some personal form 56
in some perverse mood 72
in some physical form 943
in some physical pain 76
in some physical theory 44
in some physical unit 57
in some pictures from 60
in some platonic realm 156
in some polluted areas 82
in some populous town 70
in some portable form 47
in some positions even 54
in some positions more 88
in some positions only 44
in some positions there 59
in some positive form 88
in some positive ways 188
in some possible mode 134
in some potential form 123
in some powerful ways 69
in some practice time 101
in some prevailing mood 58
in some primeval time 40
in some primeval wood 88
in some problems such 123
in some problems there 59
in some products such 132
in some profound ways 231
in some profusion during 44
in some programs such 57
in some programs there 145
in some projects there 90
in some promised land 49
in some property such 78
in some quantity during 175
in some quantity from 470
in some quantity into 52
in some quantity when 74
in some quarters among 178
in some quarters been 784
in some quarters during 409
in some quarters even 2059
in some quarters ever 42
in some quarters from 337
in some quarters have 336
in some quarters held 111
in some quarters here 231
in some quarters into 201
in some quarters less 290
in some quarters lest 186
in some quarters made 67
in some quarters making 68
in some quarters more 496
in some quarters much 344
in some quarters must 50
in some quarters only 130
in some quarters over 1337
in some quarters such 338
in some quarters their 79
in some quarters there 4188
in some quarters these 221
in some quarters upon 112
in some quarters very 113
in some quarters well 207
in some quarters were 372
in some quarters when 446
in some quarters will 136
in some quickening soul 65
in some recorded form 55
in some relevant ways 55
in some religions there 40
in some religious body 62
in some religious book 53
in some religious faith 42
