dabs with his bill 44
dealt with his life 611
dealt with his loss 62
dealt with his love 64
dealt with his mail 56
dealt with his most 197
dealt with his other 77
dealt with his pain 89
dealt with his past 158
dealt with his sons 53
dealt with his theme 56
dealt with his theory 97
dealt with his type 46
dealt with his wife 288
dealt with his work 250
dealt with his years 51
dealt with his young 61
dealt with how many 57
dealt with how much 230
dealt with how well 48
dealt with its meaning 44
dealt with its most 82
dealt with its past 109
dealt with man from 71
dealt with man upon 44
dealt with may also 40
dealt with may have 172
dealt with men like 175
dealt with new york 437
dealt with not from 45
dealt with not just 80
dealt with not only 2800
dealt with one case 87
dealt with one form 60
dealt with one half 63
dealt with one kind 86
dealt with one more 87
dealt with one other 44
dealt with one part 103
dealt with one side 105
dealt with one single 46
dealt with one such 154
dealt with one type 120
dealt with our lord 45
dealt with our past 44
dealt with our sins 144
dealt with per hour 88
dealt with real life 247
dealt with sin once 129
dealt with sir john 48
dealt with than other 55
dealt with than their 41
dealt with than those 235
dealt with than when 59
dealt with that case 81
dealt with that duty 50
dealt with that fact 54
dealt with that great 42
dealt with that have 96
dealt with that hazy 46
dealt with that kind 203
dealt with that most 150
dealt with that other 53
dealt with that part 331
dealt with that poor 62
dealt with that same 88
dealt with that side 165
dealt with that sort 118
dealt with that theme 81
dealt with that there 54
dealt with that threat 42
dealt with that type 60
dealt with that very 416
dealt with that were 93
dealt with that when 56
dealt with them during 94
dealt with them even 57
dealt with them from 295
dealt with them here 109
dealt with them just 100
dealt with them like 104
dealt with them more 1057
dealt with them most 312
dealt with them much 221
dealt with them only 459
dealt with them over 176
dealt with them there 200
dealt with them upon 62
dealt with them very 421
dealt with them well 87
dealt with them were 235
dealt with them when 194
dealt with they were 65
dealt with they will 81
dealt with things like 218
dealt with this also 63
dealt with this bill 79
dealt with this book 85
dealt with this case 829
dealt with this evil 54
dealt with this fact 142
dealt with this firm 86
dealt with this form 104
dealt with this great 178
dealt with this kind 878
dealt with this last 203
dealt with this loss 45
dealt with this more 302
dealt with this most 347
dealt with this much 42
dealt with this need 73
dealt with this other 58
dealt with this part 225
dealt with this poor 40
dealt with this same 514
dealt with this side 187
dealt with this sort 333
dealt with this task 87
dealt with this term 42
dealt with this text 60
dealt with this theme 1571
dealt with this theory 159
dealt with this threat 213
dealt with this time 221
dealt with this type 647
dealt with this very 1700
dealt with this view 66
dealt with this week 101
dealt with this when 76
dealt with this work 115
dealt with too many 400
dealt with too much 252
dealt with two areas 70
dealt with two great 44
dealt with two main 300
dealt with two more 85
dealt with two other 298
dealt with two sets 63
dealt with two such 60
dealt with two very 87
dealt with two ways 51
dealt with two years 70
dealt with using only 47
dealt with using other 69
dealt with using some 47
dealt with using these 57
dealt with was also 47
dealt with was very 100
dealt with was what 44
dealt with who have 46
dealt with who were 54
dealt with with great 119
dealt with with more 116
dealt with with much 48
dealt with with some 77
dealt with with such 66
dealt with you more 68
deans and old dons 45
deans who had been 50
dears are all well 54
deaths and all other 61
deaths and death rate 128
deaths and how many 59
deaths and how much 112
deaths and ill health 49
deaths and near deaths 52
deaths and one birth 52
deaths and one late 44
deaths and that there 45
deaths are far from 45
deaths are far more 99
deaths are not even 55
deaths are not only 189
deaths are not ours 62
deaths are not very 52
deaths are now rare 55
deaths are put down 46
deaths did not come 51
deaths did not have 68
deaths did not make 55
deaths did not reach 43
deaths did not seem 66
deaths did not stop 46
deaths did not take 52
deaths each day from 48
deaths each year among 188
deaths each year during 44
deaths each year from 1080
