racetrack five miles 73
refraction when passing 173
refraction will appear 59
refraction will cause 128
refraction will change 61
refraction will occur 488
refrained from abuse 124
refrained from abusing 261
refrained from action 2397
refrained from again 249
refrained from allying 48
refrained from anything 1145
refrained from arguing 599
refrained from armed 351
refrained from avenging 131
refrained from avowing 44
refrained from backing 167
refrained from banning 91
refrained from barking 93
refrained from begging 60
refrained from betting 47
refrained from bidding 762
refrained from binding 79
refrained from blaming 415
refrained from blood 103
refrained from blowing 138
refrained from blows 57
refrained from bombing 738
refrained from breaking 976
refrained from breathing 118
refrained from burning 855
refrained from burying 50
refrained from calling 4482
refrained from casting 559
refrained from causing 278
refrained from changing 397
refrained from chasing 81
refrained from cheating 83
refrained from chewing 49
refrained from clearing 59
refrained from close 76
refrained from closing 222
refrained from coercing 70
refrained from coining 44
refrained from cooking 117
refrained from copying 151
refrained from creating 1146
refrained from crime 79
refrained from cross 221
refrained from crowing 52
refrained from cursing 157
refrained from cutting 1057
refrained from dancing 388
refrained from darting 78
refrained from delving 99
refrained from denying 182
refrained from digging 128
refrained from dipping 61
refrained from drawing 2183
refrained from drink 171
refrained from driving 230
refrained from echoing 82
refrained from editing 88
refrained from either 971
refrained from engaging 2883
refrained from every 505
refrained from falling 189
refrained from feeding 83
refrained from filling 243
refrained from finding 201
refrained from fishing 270
refrained from flesh 99
refrained from force 139
refrained from forcing 771
refrained from forming 348
refrained from framing 52
refrained from fully 183
refrained from getting 868
refrained from gross 65
refrained from growing 74
refrained from handing 250
refrained from harming 278
refrained from harsh 137
refrained from hasty 40
refrained from helping 585
refrained from hinting 223
refrained from hitting 299
refrained from holding 785
refrained from hugging 98
refrained from hunting 422
refrained from hurling 178
refrained from hurting 237
refrained from inter 103
refrained from issuing 1727
refrained from joining 8480
refrained from judging 368
refrained from jumping 408
refrained from keeping 232
refrained from kicking 231
refrained from killing 1947
refrained from kissing 438
refrained from knowing 44
refrained from labor 115
refrained from landing 314
refrained from large 172
refrained from lashing 42
refrained from learning 248
refrained from legal 59
refrained from lending 1220
refrained from letting 532
refrained from levying 224
refrained from lifting 136
refrained from linking 132
refrained from listing 306
refrained from loading 120
refrained from lodging 89
refrained from looking 2944
refrained from looting 193
refrained from major 182
refrained from marking 151
refrained from meeting 1034
refrained from mocking 64
refrained from moral 82
refrained from nodding 43
refrained from obeying 41
refrained from opening 2061
refrained from overt 654
refrained from passing 3753
refrained from patting 43
refrained from peeping 41
refrained from picking 174
refrained from placing 1221
refrained from playing 2044
refrained from pleading 181
refrained from plunging 83
refrained from posting 117
refrained from pouring 137
refrained from praying 120
refrained from price 118
refrained from probing 284
refrained from proving 88
refrained from pulling 336
refrained from pumping 44
refrained from pushing 1322
refrained from putting 9159
refrained from quoting 2334
refrained from raiding 179
refrained from raising 3724
refrained from reaching 270
refrained from reacting 197
refrained from relying 173
refrained from reply 86
refrained from resting 61
refrained from risking 242
refrained from robbing 135
refrained from rocking 51
refrained from rolling 332
refrained from rousing 41
refrained from rubbing 188
refrained from ruining 55
refrained from running 463
refrained from rushing 225
refrained from sacking 86
refrained from scoring 41
refrained from seeking 4139
