ac load resistance 948
as good supervision 147
as good technicians 71
as good technology 48
as good tendencies 83
as good therapeutic 67
as good traditional 52
as good translation 74
as good vegetables 146
as good ventilation 756
as good visibility 121
as gray literature 45
as great abhorrence 187
as great advantages 2248
as great adventures 147
as great afflictions 148
as great allowances 44
as great alterations 266
as great application 129
as great approbation 135
as great architects 211
as great assistance 320
as great attractions 458
as great authorities 846
as great bitterness 215
as great calamities 526
as great capacities 81
as great characters 392
as great collective 94
as great commanders 173
as great competition 137
as great complexity 203
as great concessions 200
as great confidence 1117
as great conquerors 576
as great copiousness 74
as great curiosities 1914
as great delicacies 1404
as great destroyers 95
as great destruction 442
as great detestation 74
as great difference 1632
as great difficulty 3586
as great diplomatic 45
as great discomfort 115
as great discontent 108
as great discreetly 75
as great dissensions 126
as great distinction 514
as great divergence 100
as great dramatists 177
as great durability 49
as great earnestness 370
as great economists 45
as great educational 265
as great efficiency 606
as great endowments 56
as great enormities 239
as great equalizers 116
as great exactitude 44
as great excellence 158
as great excitement 602
as great expectation 155
as great experience 540
as great expressions 149
as great extenuation 205
as great facilities 667
as great familiarity 199
as great feebleness 46
as great financiers 148
as great generosity 180
as great grandfather 49
as great guarantees 88
as great hindrances 160
as great historical 828
as great hypocrites 100
as great importance 14971
as great incentives 124
as great indignation 133
as great individual 605
as great industries 44
as great inequality 143
as great influences 96
as great innovations 122
as great innovators 268
as great inspiration 50
as great landowners 998
as great liberality 121
as great liberators 106
as great likelihood 99
as great limitations 141
as great literature 4272
as great mechanical 130
as great minuteness 43
as great misfortune 44
as great motivators 89
as great multitudes 375
as great navigators 62
as great negligence 92
as great obligations 604
as great oppressors 85
as great penetration 111
as great percentage 42
as great performers 186
as great perplexity 250
as great personages 474
as great plunderers 107
as great politicians 327
as great popularity 464
as great possessions 107
as great potentates 97
as great precautions 58
as great preparation 184
as great presidents 137
as great presumption 411
as great pretensions 108
as great principles 178
as great privileges 1026
as great prominence 297
as great proportions 373
as great prosperity 284
as great prostration 212
as great provocation 170
as great punishment 116
as great quantities 3766
as great refinement 112
as great regularity 713
as great relatively 420
as great reliability 124
as great reluctance 212
as great reservoirs 448
as great resistance 510
as great revolutions 692
as great sacrifices 948
as great scientific 440
as great scientists 542
as great scoundrels 607
as great seriousness 55
as great similarity 106
as great simplicity 408
as great solicitude 99
as great sovereigns 47
as great strictness 97
as great superiority 136
as great supporters 113
as great temptations 216
as great tenderness 254
as great territorial 193
as great uniformity 493
as great usefulness 192
as great variability 312
as great wickedness 211
as grid references 65
as hair adornments 93
as hair conditioner 88
as hair decorations 82
as half consciously 48
as hand composition 101
as hand embroidery 49
as hand magnifiers 181
as hand preference 108
as hans approached 54
as hard bargainers 274
as hard currencies 127
as hard experience 246
as hard information 248
as hard physically 118
as hard scientific 131
as hate literature 165
as hate propaganda 72
as have absolutely 66
as have accustomed 75
as have adventured 87
as have apparently 199
as have approached 115
as have comparable 51
as have completely 97
as have confidence 124
as have confronted 67
as have conscience 40
as have considered 201
as have constantly 92
as have contracted 331
as have controlled 40
as have convenient 69
as have cultivated 52
as have dangerously 169
as have definitions 45
as have dependence 96
as have determined 150
as have difficulty 47
as have disappeared 92
as have discharged 88
as have discovered 83
as have discussions 104
as have disfigured 48
as have economists 50
as have educational 54
as have employment 41
as have experience 161
as have familiarity 66
as have flourished 101
as have frequented 271
as have frequently 580
as have generations 376
as have government 298
as have habitually 55
as have heretofore 11079
as have historical 68
as have implicitly 149
as have individual 198
as have influenced 190
as have information 46
as have interested 203
as have interposed 45
as have intervened 52
as have introduced 93
as have maintained 192
as have manifested 141
as have manifestly 100
as have newspapers 45
as have obituaries 59
as have originated 207
as have particular 99
as have penetrated 83
as have persecuted 46
as have personally 48
as have procedures 69
as have professors 48
as have prohibited 49
as have protestant 98
as have recognized 130
as have references 77
as have relatively 48
as have researchers 60
as have sacrificed 49
as have satellites 130
as have scientists 48
as have signalized 68
as have statements 47
as have strengthened 61
as have subscribed 276
as have subsequent 265
as have successive 81
as have sufficient 912
as have supplanted 56
as have surrounded 81
as have techniques 125
as have theretofore 47
as have traditional 109
as have transpired 169
as have understood 61
as have undertaken 475
as having abnormally 80
as having absolutely 603
as having acceptable 239
as having accurately 63
as having acquiesced 450
as having adequately 88
as having adjustment 199
as having advantages 617
as having affiliations 47
as having affinities 537
as having aggravated 103
as having aggressive 213
as having agoraphobia 72
as having alcoholism 98
as having ambivalent 53
as having analytical 45
as having anticancer 167
as having antioxidant 95
as having antiseptic 46
as having aphrodisiac 90
as having apparently 455
as having application 709
as having appreciable 94
as having appreciated 48
as having approached 472
as having appropriate 375
as having asbestosis 350
as having aspirations 83
as having associations 138
as having attachment 48
as having attentional 67
as having attractions 54
as having attractive 127
as having attributed 199
as having attributes 1672
as having autoimmune 118
as having autonomous 177
as having beforehand 46
as having befriended 45
as having benevolent 41
as having borderline 1415
as having boundaries 373
as having bronchitis 91
as having calculated 70
as having campaigned 40
as having capacities 143
as having celebrated 382
as having characters 179
as having circulated 109
as having clinically 165
as having collective 229
as having comparable 324
