sabbath notes with feeble 205
slight sound and turned 42
slight start and looked 67
slight start and without 47
slight touch was enough 105
slitting mills and engines 61
slogan which has become 96
sloops under her convoy 51
slopes above and around 103
slopes above this flocks 57
slopes until they reached 75
sloppy thinking and sloppy 51
sloven dress and broken 58
slowed thinking and reaction 45
slower growth and greater 316
slower growth and higher 747
slower input and output 55
slower motion may occupy 43
slower onset and offset 49
slower rather than faster 472
slower rhythm and greater 46
slower speed and greater 42
slower speed and higher 45
slower speed than before 46
slower speed than normal 125
slowly about and filter 171
slowly about and looked 40
slowly above its victim 49
slowly added with stirring 808
slowly after her cousin 58
slowly breathe out through 89
slowly changing and becoming 58
slowly changing and flushing 74
slowly drank his coffee 74
slowly driving him insane 52
slowly flowing and slowly 42
slowly forming that public 53
slowly found that vulgar 140
slowly gives off oxygen 56
slowly gives way before 52
slowly heated and cooled 224
slowly loses its charge 124
slowly loses its strength 43
slowly moves his mirror 44
slowly opening and shutting 244
slowly opens and closes 122
slowly paced and turned 42
slowly passing and trailing 53
slowly puffing long whiffs 42
slowly raising and lowering 349
slowly reacts with oxygen 49
slowly round and looked 247
slowly sapping his strength 67
slowly seeks his castle 74
slowly shaping for itself 54
slowly sipping her coffee 87
slowly sipping his coffee 95
slowly stood and looked 95
slowly stood and turned 67
slowly stood and walked 174
slowly until she reached 194
slowly until they become 109
slowly until they reached 348
slowly varying with energy 127
slowly within his narrow 66
slowly wrote her letter 44
sluice gates and canals 57
sluice gates are closed 266
sluice gates are opened 569
smarting under her recent 45
smarting under his rebuke 99
smarting under his recent 173
smarting under his severe 99
smarting under his wounds 88
smarting under this attack 49
smarting under this insult 82
smelling herbs and spices 61
smelling salts and brandy 73
smiled again and became 44
smiled again and closed 131
smiled again and handed 96
smiled again and kissed 81
smiled again and lifted 55
smiled again and looked 383
smiled again and nodded 612
smiled again and opened 87
smiled again and patted 206
smiled again and picked 55
smiled again and pulled 58
smiled again and raised 102
smiled again and reached 120
smiled again and rubbed 45
smiled again and thanked 73
smiled again and turned 468
smiled again and walked 273
smiled again and winked 66
smiled dryly and pulled 41
smiled easily and seemed 47
smiled easily and showed 50
smiled sadly and kissed 51
smiled sadly and looked 118
smiled sadly and nodded 157
smiled sadly and patted 52
smiled sadly and reached 53
smiled sadly and turned 95
smiled sadly and walked 44
smiled shyly and handed 43
smiled shyly and looked 206
