sacredly kept from the 40
soldiers were come to 57
soldiers were coming at 70
soldiers were coming in 618
soldiers were coming on 126
soldiers were coming to 1243
soldiers were coming up 1162
soldiers were down on 97
soldiers were down to 41
soldiers were eager to 1096
soldiers were ever on 54
soldiers were facing the 79
soldiers were fain to 153
soldiers were firing at 312
soldiers were firing in 67
soldiers were firing on 154
soldiers were fond of 176
soldiers were free to 342
soldiers were from the 692
soldiers were full of 595
soldiers were giving up 48
soldiers were glad to 612
soldiers were gone to 54
soldiers were hard at 110
soldiers were hard to 103
soldiers were having the 97
soldiers were having to 71
soldiers were heard in 63
soldiers were heard to 337
soldiers were held as 171
soldiers were held at 57
soldiers were held by 72
soldiers were held in 490
soldiers were held to 56
soldiers were held up 58
soldiers were here in 42
soldiers were here to 89
soldiers were hiding in 204
soldiers were home on 49
soldiers were hurt in 73
soldiers were just as 658
soldiers were keen to 85
soldiers were kept at 173
soldiers were kept in 978
soldiers were kept on 443
soldiers were kept to 69
soldiers were kept up 163
soldiers were kind to 59
soldiers were laid in 44
soldiers were laid to 95
soldiers were leaning on 50
soldiers were leaving the 261
soldiers were left as 140
soldiers were left at 172
soldiers were left in 647
soldiers were left on 249
soldiers were left to 1137
soldiers were like the 136
soldiers were lining up 194
soldiers were living at 45
soldiers were living in 623
soldiers were living on 122
soldiers were loath to 94
soldiers were lost in 433
soldiers were lost on 116
soldiers were lost to 149
soldiers were loud in 124
soldiers were made by 49
soldiers were made in 105
soldiers were made of 684
soldiers were made to 853
soldiers were made up 47
soldiers were making the 118
soldiers were many of 160
soldiers were meant to 136
soldiers were more or 98
soldiers were most of 90
soldiers were moving in 326
soldiers were moving on 255
soldiers were moving to 59
soldiers were moving up 193
soldiers were much in 135
soldiers were nearing the 42
soldiers were only in 81
soldiers were only to 51
soldiers were paid at 65
soldiers were paid by 246
soldiers were paid in 670
soldiers were paid the 40
soldiers were paid to 122
soldiers were part of 528
soldiers were ready at 51
soldiers were ready to 2199
soldiers were riding in 86
soldiers were riding on 129
soldiers were said to 1182
soldiers were seen as 386
soldiers were seen at 72
soldiers were seen by 92
soldiers were seen in 498
soldiers were seen on 221
soldiers were seen to 536
soldiers were sent as 279
soldiers were sent at 56
soldiers were sent by 460
soldiers were sent in 1474
soldiers were sent on 816
soldiers were sent to 9452
soldiers were sent up 231
soldiers were shot as 168
soldiers were shot at 320
soldiers were shot by 214
soldiers were shot in 190
soldiers were shot on 56
soldiers were shot or 65
soldiers were shot to 85
soldiers were shut up 112
soldiers were sick at 61
soldiers were sick in 42
soldiers were sick of 83
soldiers were slow to 102
soldiers were some of 88
soldiers were sons of 88
soldiers were soon in 111
soldiers were soon on 116
soldiers were soon to 134
soldiers were such as 48
soldiers were sunk in 41
soldiers were sure to 199
soldiers were taking the 205
soldiers were taking to 44
soldiers were taking up 78
soldiers were there as 65
soldiers were there at 79
soldiers were there in 209
soldiers were there on 68
soldiers were there to 736
soldiers were those of 74
soldiers were tied to 70
soldiers were told by 133
soldiers were told of 54
soldiers were told the 51
soldiers were told to 836
soldiers were true to 48
soldiers were trying to 1563
soldiers were upon the 126
soldiers were upon us 80
soldiers were used as 283
soldiers were used by 94
soldiers were used in 222
soldiers were used to 953
soldiers were wearing the 73
soldiers were weary of 263
soldiers were wont to 377
soldiers when there is 119
soldiers will also be 83
soldiers will come in 123
soldiers will come to 215
soldiers will ever be 87
soldiers will have no 48
soldiers will have the 96
soldiers will have to 830
soldiers will kill us 63
soldiers will leave the 48
soldiers will need to 53
soldiers will soon be 313
soldiers will stay in 45
soldiers will take the 60
soldiers will want to 102
soldiery fell upon the 135
soldiery were sent to 88
solemnly away down the 50
solemnly away from the 57
solemnly back into the 65
solemnly call upon the 157
solemnly cast into the 60
solemnly down into the 43
solemnly down upon the 112
solemnly drew forth the 60
solemnly from side to 139
solemnly laid down at 126
solemnly laid down by 109
solemnly laid down in 148
solemnly laid down the 121
solemnly laid hold of 48
solemnly laid upon the 67
solemnly look upon it 41
solemnly made over to 81
solemnly make unto the 42
solemnly swear upon the 68
solemnly took leave of 156
solemnly went back to 42
solenoid bent into the 62
soliciting alms from the 133
soliciting food from the 55
soliciting from door to 56
soliciting help from the 374
soliciting ideas from the 88
soliciting some mark of 79
soliciting their help in 195
soliciting those unto the 52
solicits help from the 161
solicits ideas from the 47
solicits their help in 46
solidify their base of 44
solidify their grip on 51
solidify their hold on 366
solidify their ties to 43
solitary bird made wing 47
solitary bone cyst in 106
solitary bone cyst is 168
solitary bone cyst of 127
solitary hand along the 47
solitary life among the 223
solitary life during the 73
solitary life over the 50
solitary meals want the 59
solitary pine tree on 51
solitary play along the 219
solitary scion left of 59
solitary ship tore on 173
solitary spot among the 93
solitary star amid the 47
solitary thigh into the 64
solitary trip into the 67
solitary walk along the 845
solitary walk among the 83
solitary walk back to 85
solitary walk down the 84
solitary walk from the 66
solitary walk into my 48
solitary walk into the 77
solitary walk over the 112
solitary walk upon the 75
solitary ways when he 84
solitary wild beast of 46
