saddled their nest in 53
shallow dive from the 55
shallow dive into the 162
shallow dome over the 92
shallow draw past the 68
shallow fine lady or 82
shallow hole into the 42
shallow hole made in 46
shallow lake during the 51
shallow lake full of 51
shallow over most of 51
shallow pits along the 77
shallow pool among the 83
shallow pool left by 46
shallow salt lake in 43
shallow slit along the 67
shallow slit down the 47
shallow soil over the 46
shallow time depth of 106
shallow tray full of 73
shallow tray made of 40
shallow well sunk in 42
shamans were able to 266
shamans were said to 119
shambling along over the 52
shambling away into the 51
shampoo your hair at 54
shampoo your hair in 47
shapely legs clad in 72
shapely legs over the 77
sharpen their beaks on 68
sharpen their teeth on 225
sharpen their wits at 50
sharpen their wits by 135
sharpen their wits in 194
sharpen their wits on 305
sharpen their wits to 205
sharpen your teeth on 70
sharpen your view of 52
sharpen your wits on 80
sharpen your wits to 40
sharper break from the 54
sharply away from it 235
sharply away from me 146
sharply away from the 5371
sharply away from us 47
sharply away into the 98
sharply back along the 64
sharply back down to 41
sharply back from the 345
sharply back into the 380
sharply back onto the 52
sharply down from the 447
sharply down into the 516
sharply down over the 66
sharply down upon the 130
sharply during most of 59
sharply even from the 41
sharply from among the 40
sharply from blue to 42
sharply from case to 42
sharply from city to 40
sharply from left to 218
sharply from many of 87
sharply from month to 87
sharply from most of 340
sharply from much of 40
sharply from north to 155
sharply from rock to 94
sharply from side to 696
sharply from some of 159
sharply from south to 83
sharply from those in 1330
sharply from those of 4886
