sachems and war chiefs 324
sparred with one another 248
sparrow sings his breezy 49
sparrow that had fallen 151
sparrow with its simple 89
spawned and has passed 56
speakers are not always 344
speakers are not likely 70
speakers are not simply 59
speakers can not always 98
speakers did not always 71
speakers did not differ 124
speakers did not mention 49
speakers did not wholly 49
speakers does not exceed 47
speakers may not always 55
speakers that they should 50
speakers use them freely 49
speakers who are already 91
speakers who are called 51
speakers who are engaged 63
speakers who are fluent 96
speakers who are highly 68
speakers who are unable 61
speakers who had already 115
speakers who had learned 118
speakers who had spoken 44
speakers who use english 112
speakers with and without 92
species and age groups 192
species and are called 66
species and are highly 63
species and are likely 76
species and are mostly 53
species and are termed 54
species and are thought 76
species and are useful 54
species and are widely 49
species and for various 41
species and has become 94
species and its allies 171
species and its breeding 87
species and its effect 132
species and its future 53
species and its habits 79
species and its nearest 95
species and its origin 53
species and its unique 46
species and its various 77
species and may become 42
species and may differ 41
species and may result 52
species and new genera 194
species and not another 446
species and not merely 142
species and not simply 49
species and one family 161
species and one hybrid 230
species and our common 43
species and our planet 312
species and six genera 59
species and that amount 40
species and then another 75
species and two genera 219
species are all common 75
species are all marine 173
species are all shrubs 44
species are being created 46
species are being driven 137
species are being formed 58
species are being killed 42
species are being pushed 46
species are being raised 48
species are being tested 107
