sable antelope and the 65
small district and the 47
small district may be 69
small district near the 162
small donations for the 62
small downtown area of 67
small downward bias in 72
small drainage area of 71
small droplets and the 90
small droplets can be 155
small droplets may be 86
small electric fan at 46
small electric fan in 85
small electric fan is 64
small electric fan on 79
small electric fan to 82
small elements and the 105
small elements can be 84
small elements each of 49
small elements may be 51
small elements near the 42
small elevated area of 47
small elevation near the 146
small eminence near the 205
small employer and the 75
small employer may be 52
small enclosed area of 57
small enthusiasm for the 107
small entities and the 81
small entrance fee is 283
small entrance fee of 112
small entrance fee to 201
small entrance for the 74
small entrance near the 75
small envelope out of 120
small envelope with the 161
small erections may be 211
small estimate for the 76
small evidence that he 54
small evidence that it 58
small evidence that the 127
small examples can be 51
small exception for me 59
small excursion may be 40
small explosion and the 67
small families and in 55
small families and of 65
small families and the 388
small families and to 105
small families are the 197
small families can be 81
small families for the 49
small families may be 128
small families than in 118
small families with no 51
small families with the 69
small fortress near the 60
small fortunes for the 90
small fortunes out of 167
small fountain near the 59
small fractions and the 47
small fractions can be 63
small fractions for the 85
small fractions may be 41
small fragment can be 109
small fragment may be 189
small fragment that is 64
small fragment with the 127
small garments for the 58
small garrison and the 247
small garrison for the 301
small garrison had to 47
small garrison out of 55
small garrison was to 45
small gestures and the 40
small globules and the 41
small globules may be 53
small granules and the 68
small granules can be 70
small granules may be 124
small granules near the 69
small gratuity for the 64
small handbook for the 47
small hospital and the 101
small hospital can be 43
small hospital for the 444
small hospital may be 56
small hospital near the 54
small hospital run by 119
small hospital than in 50
small hospital with an 43
small howitzer was at 52
small incident but it 93
small incident led to 53
small incident may be 103
small incident was the 49
small incident with the 52
small incisions and the 42
small incisions can be 79
small incisions for the 56
small incisions may be 104
small incisions with the 64
small increases can be 49
small increases for the 65
small increases may be 49
small indicating that the 178
small industry and in 129
small industry and the 445
small industry and to 93
small industry can be 103
small industry for the 83
small industry may be 112
small industry out of 47
small industry was the 54
small infarcts may be 62
small injuries may be 72
small interest for me 48
small interest for the 337
small interest for us 58
small interest now in 54
small interest that he 55
small interest that the 134
small interest that we 99
small interval can be 45
small interval for the 57
small interval near the 44
small investor and the 234
small investor and to 59
small investor can be 42
small investor may be 46
small investor who is 149
small isolated area in 55
small isolated area of 147
small latitude for the 75
small lavatory off the 42
small legacies for the 41
small luxuries for the 89
small machines and the 73
small machines can be 136
small machines for the 71
small machines may be 145
small machines this is 58
small majority and it 42
small majority and the 132
small majority for the 433
small majority not to 54
small majority that it 67
small majority that the 211
small majority was in 53
small medallion with the 57
small merchant and the 205
small merchant who is 42
small minority and in 114
small minority and is 76
small minority and it 100
small minority and the 588
small minority and to 58
small minority are in 121
small minority are of 58
small minority are so 116
small minority are to 44
small minority but it 41
small minority but the 40
small minority but to 41
small minority can be 230
