fan power requirement 499
for index construction 428
for index maintenance 89
for indian adolescents 75
for indian advancement 104
for indian agriculture 1729
for indian assimilation 4440
for indian businessmen 184
for indian capitalists 89
for indian christianity 125
for indian citizenship 2772
for indian civilization 504
for indian colonization 254
for indian commodities 671
for indian communities 1295
for indian corporations 65
for indian depredations 536
for indian development 1574
for indian emancipation 177
for indian enterprises 103
for indian governments 317
for indian handicrafts 194
for indian hostilities 198
for indian improvement 79
for indian individuals 78
for indian institutions 259
for indian intervention 212
for indian investments 44
for indian involvement 130
for indian journalists 92
for indian manufacturing 647
for indian merchandise 149
for indian merchandize 41
for indian missionaries 143
for indian nationalists 374
for indian opportunity 7286
for indian publications 62
for indian regeneration 45
for indian reservations 1801
for indian restaurants 59
for indian scholarship 49
for indian settlements 174
for indian sociologists 65
for indian sovereignty 587
for indian subsistence 90
for indian territories 48
for inert atmospheres 90
for inlet temperature 84
for inner consistency 163
for inner contentment 67
for inner development 1613
for inner experiences 169
for inner fulfillment 281
for inner illumination 153
for inner nourishment 50
for inner purification 288
for inner regeneration 60
for inner satisfaction 656
for inner tranquility 105
for inner understanding 90
for input capacitance 68
for input combinations 180
for input distribution 110
for input enhancement 89
for input frequencies 673
for input substitution 649
for inuit communities 49
for iodine sensitivity 82
for iraqi disarmament 116
for iraqi sovereignty 173
for irish agriculture 593
for irish antiquities 61
for irish christianity 68
for irish citizenship 103
for irish colonization 84
for irish conscription 83
for irish development 71
for irish disaffection 122
for irish emancipation 72
for irish franciscans 46
for irish governments 95
for irish involvement 47
for irish legislative 186
for irish manufacturing 158
for irish missionaries 63
for irish nationalists 883
for irish playwrights 53
for irish protestants 424
for irish republicans 198
for irish scholarship 58
for irish sovereignty 65
for israel institutions 200
for israel represented 42
for issuing certificate 280
for issuing construction 89
for issuing convertible 191
for issuing counterfeit 67
for issuing development 43
for issuing instructions 562
for issuing preliminary 53
for italy accompanied 65
for items transferred 59
for jesus established 65
for jesus organization 112
for jetty construction 82
for joining circumcision 50
for joining independent 73
for joining professional 69
for joint applications 57
for joint appointment 147
for joint arrangements 298
for joint assessments 44
for joint assignments 57
for joint celebrations 61
for joint conferences 271
for joint conservation 73
for joint construction 580
for joint consultation 3875
for joint contribution 62
for joint cooperative 160
for joint coordination 63
for joint deformities 54
for joint degeneration 50
for joint deliberation 450
for joint development 6543
for joint distribution 201
for joint electorates 1822
for joint enforcement 114
for joint enterprises 591
for joint expenditure 103
for joint experiments 83
for joint exploitation 905
for joint flexibility 64
for joint guardianship 67
for joint improvement 63
for joint inflammation 188
for joint instability 101
for joint institutions 63
for joint intervention 888
for joint investments 269
for joint involvement 150
for joint jurisdiction 58
for joint legislative 173
for joint maintenance 88
for joint manufacture 153
for joint manufacturing 153
for joint maximization 53
for joint mobilization 227
for joint optimization 378
for joint organization 82
for joint performance 200
for joint presentation 47
for joint probability 485
for joint procurement 152
for joint professional 59
