labs were working on 101
left hand moved up 100
left hand moves in 298
left hand moves the 205
left hand moves to 763
left hand moves up 299
left hand needs to 73
left hand ought to 151
left hand pages of 94
left hand panel in 57
left hand panel is 85
left hand panel of 831
left hand parts of 129
left hand picks up 519
left hand place the 76
left hand playing the 335
left hand plays an 140
left hand plays in 67
left hand plays on 74
left hand plays the 1431
left hand point in 105
left hand point of 92
left hand point to 153
left hand press the 129
left hand pulling on 41
left hand pulling the 100
left hand pulls the 598
left hand pushing the 97
left hand raise the 138
left hand reaching up 50
left hand region of 59
left hand resting in 431
left hand resting on 10999
left hand rests at 43
left hand rests in 544
left hand rests on 8754
left hand rises to 57
left hand round the 382
left hand rubbing the 56
left hand scale is 65
left hand scale of 68
left hand scale to 66
left hand seems to 1316
left hand seize the 88
left hand seizing the 69
left hand serving as 85
left hand shall be 433
left hand shook as 44
left hand showing the 88
left hand shows the 293
left hand sides in 64
left hand sides of 5079
left hand since the 84
left hand stays in 52
left hand still in 179
left hand still on 227
left hand stood the 247
left hand stops the 114
left hand stuck in 45
left hand takes it 41
left hand takes no 90
left hand takes the 456
left hand takes up 96
left hand tends to 104
left hand terms of 91
left hand throws on 62
left hand thrust in 81
left hand thrust the 42
left hand tight on 58
left hand touch the 269
left hand tracing the 48
left hand tried to 107
left hand tries to 88
left hand tugging at 40
left hand turning the 72
left hand turns the 181
left hand under it 313
left hand under my 917
left hand under the 9423
left hand until he 275
left hand until it 764
left hand until the 1856
left hand where he 865
left hand where it 381
left hand where my 48
left hand where the 715
left hand which he 883
left hand which is 2326
left hand which the 74
left hand which we 81
left hand while an 50
left hand while at 80
left hand while he 5248
left hand while in 283
left hand while it 222
left hand while my 110
left hand while the 8126
left hand while we 117
left hand within the 404
left hand works the 70
left hand would be 1753
left hand would do 57
left hand wrote on 41
left hanging about in 50
left hanging about the 88
left hanging above the 234
left hanging after the 65
left hanging under the 58
left hanging until the 434
left hanging while the 44
left have begun to 129
left have tried to 131
left heel close to 117
left heel under the 68
left here about an 139
left here about the 108
left here after the 275
left here alone in 128
left here alone to 130
left here since the 45
left here today to 72
left here under the 110
left here until the 85
left here while the 44
left here would be 60
left high above the 513
left hind wheel of 347
left home about the 625
left home after an 310
left home after he 98
left home after the 612
left home again at 111
left home again in 127
left home again on 328
left home again to 324
left home alone at 175
left home alone by 88
left home alone in 131
left home alone or 135
left home alone to 177
left home never to 424
left home since the 86
left home under the 392
left home until he 244
left home until the 242
left home while he 126
left hook under the 40
left huge holes in 113
left huge piles of 159
left idle after the 146
left idle until the 75
left idle while the 82
left india after the 94
left india never to 40
left into which the 366
left iran after the 114
left iraq after the 85
left john alone in 68
left john sitting so 66
left just about the 107
left just above the 1039
left just after the 1833
left just below the 617
left just beneath the 41
left just short of 119
left just showing at 43
left just under the 223
left just where he 89
left just where it 487
left just where the 143
left just where we 118
left just within the 65
left knee began to 143
left knee close to 82
left knee drawn up 107
left knee resting on 126
left knee rests on 51
left knee under the 115
left knee until it 71
left knee until the 85
left knee which is 69
left knee while the 55
left last night at 318
left last night by 106
left last night he 62
left last night in 227
left last night on 287
left last night to 612
left less signs of 61
left like sheep in 44
left lobe which is 101
left lord byron by 43
left lord peter in 105
left many clues to 55
left many fires in 42
left many hours of 129
left many kinds of 99
left many marks in 40
left many marks of 118
left many marks on 425
left many others in 104
left many pages of 54
left many parts of 601
left many people in 795
left many scars in 87
