wafers representing the 86
whites considered to 98
whites constitute the 281
whites constituting the 49
whites contribute to 78
whites controlled the 720
whites cooperated in 41
whites criticized the 84
whites culminated in 53
whites determined to 406
whites disapprove of 57
whites discovered the 160
whites emphasized the 46
whites encouraged the 97
whites encroached on 169
whites enumerated in 58
whites everywhere in 69
whites experience the 57
whites frequented the 42
whites identified as 99
whites interested in 420
whites introduced the 60
whites maintained the 62
whites masquerading as 172
whites penetrated the 40
whites recognized the 226
whites regardless of 627
whites registered in 52
whites registered to 174
whites representing the 127
whites subscribed to 85
whites surrounded by 103
whites surrounded the 261
whites sympathetic to 330
whites terrorized the 53
whites understand the 182
whites understood it 41
whites understood the 213
whither multitudes of 99
whoever apprehends the 111
whoever approached it 57
whoever approached the 95
whoever approaches it 68
whoever approaches the 203
whoever attributes to 50
whoever blasphemes the 87
whoever commissions the 50
whoever considered the 41
whoever controlled it 383
whoever controlled the 2471
whoever cultivates it 42
whoever cultivates the 46
whoever determines the 75
whoever determines to 49
whoever discharges the 52
whoever discovered it 121
whoever discovered the 290
whoever disregards the 51
whoever encourages it 41
whoever entertains the 55
whoever identifies the 79
whoever instigated the 43
whoever interprets it 49
whoever interprets the 63
whoever interrupts me 43
whoever introduced the 86
whoever maintained the 162
whoever obstructed the 40
whoever originated it 118
whoever originated the 142
whoever perseveres in 61
whoever perseveres to 44
whoever pronounces it 54
whoever pronounces the 52
whoever recognizes the 144
whoever recollects the 43
whoever represents it 46
whoever represents the 227
whoever sacrifices to 74
whoever subscribes to 73
whoever surrenders to 47
whoever translated it 111
whoever undermines the 50
whoever understood the 451
whoever undertakes it 308
whoever undertakes the 507
whoever undertakes to 1196
wholly abominable to 60
wholly acceptable as 530
wholly acceptable at 42
wholly acceptable by 53
wholly acceptable if 43
wholly acceptable in 370
wholly acceptable or 60
wholly acceptable to 3469
wholly accessible to 642
wholly accidental in 69
wholly accidental on 55
wholly accidental or 109
wholly accidental to 66
wholly accustomed to 431
wholly acquiesced in 138
wholly altruistic in 156
wholly annihilate it 71
wholly annihilate the 75
wholly annihilating the 268
wholly answerable to 107
wholly antecedent to 55
wholly appendages of 51
wholly appertaining to 41
wholly applicable in 201
wholly applicable to 2862
wholly appreciated at 45
wholly appreciated by 245
wholly appreciated in 56
wholly appropriate as 348
wholly appropriate at 48
wholly appropriate if 138
wholly appropriate in 519
wholly appropriate or 56
wholly appropriate to 3367
wholly ascribable to 324
wholly assignable to 50
wholly assimilate the 47
wholly astonished at 56
wholly attractive to 121
wholly attributed the 61
wholly attributed to 3955
wholly autonomous in 295
wholly autonomous of 119
wholly autonomous or 113
wholly believable in 41
wholly beneficent in 93
wholly beneficent to 58
wholly benevolent in 44
wholly bewildered by 131
wholly calculated to 153
wholly captivated by 426
wholly chimerical to 68
wholly collateral to 488
wholly comparable in 106
wholly comparable to 820
wholly compatible in 43
wholly compensate the 69
wholly compounded of 189
wholly comprehend it 138
wholly comprehend the 288
wholly conclusive as 47
wholly conclusive in 46
wholly conclusive on 41
wholly conditional on 94
wholly conditioned by 1312
wholly conditioned on 100
wholly conditioned to 58
wholly confounded by 80
wholly confounded in 53
wholly confounded the 516
wholly considered as 82
wholly consistent as 57
wholly consistent in 1247
wholly consistent on 152
wholly consistent or 180
wholly consistent to 63
wholly constitute the 71
wholly contradict the 137
wholly controlled by 5476
wholly controlled in 64
wholly controlled or 92
wholly controlled the 141
wholly convenient to 60
wholly conversant in 167
wholly correspond to 642
wholly counteract the 209
wholly creditable to 430
wholly cultivated by 100
wholly cultivated in 90
wholly decomposed by 89
wholly decomposed in 98
wholly decorative in 45
wholly deleterious to 60
wholly delightful as 116
wholly delightful in 138
wholly delightful to 225
wholly democratic in 134
wholly demolished by 139
wholly demolished in 67
wholly dependable in 50
wholly derivative in 58
wholly derivative of 240
wholly derogatory to 51
wholly despicable in 94
wholly determined as 164
wholly determined at 43
wholly determined by 17406
wholly determined in 781
wholly determined on 150
wholly determined or 138
wholly determined the 175
wholly determined to 458
wholly determines the 501
wholly devastated by 52
wholly disallowed by 91
wholly disappeared as 199
wholly disappeared at 153
wholly disappeared by 139
wholly disappeared in 1948
wholly disappeared on 125
wholly disappeared or 155
wholly disappeared to 81
wholly disappoint it 81
wholly disappoint the 99
wholly disapprove of 972
wholly disapproving of 100
wholly disastrous in 60
wholly disastrous to 155
wholly disbelieve in 261
wholly disbelieve it 45
wholly disbelieve the 45
wholly discharged by 294
wholly discharged in 61
wholly discharged of 144
wholly discharged the 49
wholly discharges the 62
wholly disclaimed by 50
wholly discounted as 164
wholly discounted by 54
wholly discounted in 43
wholly discounted the 58
wholly discourage me 45
wholly discourage the 92
wholly discouraging to 52
wholly discredits the 64
wholly disdainful of 80
wholly disfigured by 52
wholly dismissive of 174
wholly dispirited by 134
wholly disregarding the 866
wholly disregards the 462
wholly disruptive of 41
wholly dissimilar in 802
wholly dissimilar is 52
wholly dissimilar to 2517
wholly dissipated by 449
wholly dissipated in 125
wholly dissipated on 62
wholly dissipated or 62
wholly dissociated in 146
wholly distracted by 103
wholly duplicated in 42
wholly educational in 70
wholly eliminated as 148
wholly eliminated by 779
wholly eliminated if 51
wholly eliminated in 601
wholly eliminated or 93
wholly eliminated the 338
wholly eliminates the 186
wholly elucidated by 40
wholly emancipate the 45
wholly equivalent in 56
wholly equivalent to 414
wholly eradicated by 261
wholly eradicated in 291
wholly eradicated it 52
