wan crescent scarcely 137
who attained maturity 284
who attained positions 285
who attained sainthood 61
who attained salvation 170
who attempts honestly 48
who attended academic 53
who attended american 408
who attended approved 61
who attended berkeley 43
who attended business 115
who attended christian 318
who attended churches 144
who attended colleges 300
who attended concerts 177
who attended councils 41
who attended dartmouth 91
who attended declared 55
who attended elizabeth 71
who attended football 47
who attended franklin 44
who attended functions 48
who attended funerals 177
who attended graduate 388
who attended hamilton 120
who attended hospital 95
who attended included 581
who attended infected 68
who attended japanese 169
who attended lectures 854
who attended listened 49
who attended literacy 48
who attended majority 58
who attended methodist 84
who attended michigan 71
who attended military 76
who attended numerous 77
who attended ordinary 43
who attended parochial 327
who attended patients 125
who attended prenatal 100
who attended programs 137
who attended received 198
who attended religious 1383
who attended reported 113
who attended returned 65
who attended saturday 51
who attended seminars 188
who attended seminary 175
who attended services 1548
who attended specially 64
who attended stanford 92
who attended strictly 146
who attended suburban 59
who attended suitably 62
who attended tuskegee 131
who attended washington 361
who attracts attention 510
who attracts everyone 43
who avowedly differed 102
who believed africans 43
who believed american 305
who believed ardently 163
who believed children 197
who believed devoutly 334
who believed earnestly 40
who believed economic 68
who believed education 139
who believed entirely 44
who believed everyone 176
who believed fiercely 85
who believed honestly 63
who believed likewise 46
who believed otherwise 1059
who believed physical 54
who believed politics 45
who believed progress 44
who believed religious 52
who believed salvation 98
who believed seriously 58
who believed socialism 111
who believed whatever 98
who believes ardently 67
who believes children 54
who believes devoutly 80
who believes entirely 43
who believes everyone 191
who believes otherwise 773
who believes seriously 40
who believes students 49
who believes whatever 145
who benefits directly 139
who benjamin franklin 49
who bequeathed property 137
who bestowed divinity 46
who bitterly assailed 126
who bitterly attacked 513
who bitterly bewailed 90
who bitterly censured 43
who bitterly complain 167
who bitterly denounce 76
who bitterly deplored 90
who bitterly disliked 61
who bitterly execrate 85
who bitterly lamented 234
who bitterly objected 47
who bitterly recalled 42
who bitterly repented 94
who bitterly resented 2740
who bitterly resisted 189
who borrowed elements 46
who brutally assaults 87
who brutally attacked 98
who brutally murdered 584
who brutally tortured 42
who buttoned military 42
who candidly admitted 439
who candidly consider 286
who candidly declared 108
who candidly examines 132
who captured american 89
who captured attention 65
who captured damascus 64
who captured eighteen 47
who captured syracuse 71
who casually attended 52
who casually informed 63
who casually mentioned 318
who casually observed 83
who casually referred 42
who casually remarked 129
who casually strolled 47
who centered attention 41
who challenge accepted 89
who challenge authority 245
who challenge decisions 40
who challenge dominant 78
who challenge prevailing 54
who challenge students 55
who collects antiques 84
who collects baseball 51
who collects evidence 68
who collects interest 55
who collects materials 49
who collects payments 88
who collects personal 47
who collects pictures 78
who combined academic 102
who combined artistic 105
who combined boldness 49
who combined brilliant 51
who combined business 274
who combined christian 232
who combined delicate 90
who combined domestic 45
who combined economic 80
who combined education 46
who combined elements 437
who combined enthusiasm 60
who combined erudition 40
who combined financial 53
who combined firmness 52
who combined industry 64
who combined invention 45
who combined literary 206
who combined medicine 77
who combined military 469
who combined mystical 59
who combined personal 291
who combined physical 168
who combined politics 123
who combined profound 107
who combined religious 440
who combined romantic 45
who combined socialism 41
who combines academic 69
who combines business 119
who combines elements 201
who combines literary 65
who combines personal 161
who combines physical 76
who combines religious 91
who comforts hercules 40
who comforts mourners 90
who commands absolute 56
who commands attention 354
who commands authority 132
who commands majority 71
who commands services 66
who commence business 97
who commonly associate 45
who commonly attended 104
who commonly believed 44
who commonly executed 45
who commonly infested 143
who commonly observed 182
who commonly occupied 43
who commonly received 53
who commonly referred 86
who commonly returned 62
who compared american 52
who compared children 144
who compared patients 63
who compared students 57
who competed directly 172
who competed fiercely 127
who compiled detailed 40
who compiled domesday 56
who compiled separate 43
who complain bitterly 973
who complete advanced 91
who complete approved 97
who complete education 51
who complete graduate 225
who complete homework 64
who complete programs 119
who complete projects 62
who complete required 102
who complete treatment 714
who composed beautiful 86
who composed comedies 43
who composed hundreds 52
who composed literary 46
who composed melodies 56
who composed numerous 174
who composed original 86
who composed religious 80
who composed speeches 104
who composed thousands 45
who composed treatises 90
who composes beautiful 41
who concealed debility 62
who conceive children 172
who conceive otherwise 54
who conclude otherwise 40
who conducts business 641
who conducts clinical 59
who conducts criminal 57
who conducts religious 105
who conducts seminars 138
who conducts services 103
who conducts visitors 54
who confided entirely 80
who confound distinct 106
who confront problems 91
who conquers nineteen 123
who consider american 61
who consider assertion 127
who consider business 42
who consider children 103
who consider christian 49
who consider dynamite 107
who consider economic 110
who consider education 188
who consider everyone 49
who consider evolution 139
who consider external 44
who consider fidelity 86
who consider literacy 45
who consider military 86
who consider personal 71
who consider physical 115
who consider politics 135
who consider problems 43
who consider purchasing 86
who consider questions 66
who consider religious 93
who consider sensation 68
who consider seriously 104
who consider suspicion 68
who consider yourself 124
