wading bird populations 491
were more interviews 216
were more interwoven 109
were more intimately 6001
were more intimidating 424
were more intolerant 692
were more intoxicating 141
were more inveterate 195
were more invitations 114
were more judgmental 96
were more judiciously 93
were more justifiable 186
were more laboriously 52
were more lamentable 41
were more legalistic 78
were more legitimate 523
were more libertarian 141
were more lighthearted 162
were more luxuriously 74
were more malevolent 49
were more management 44
were more manifestly 143
were more marginally 48
were more marketable 271
were more marriageable 56
were more mechanical 239
were more mechanized 82
were more meditative 78
were more melancholy 171
were more mercantile 84
were more mercifully 60
were more meritorious 204
were more meticulous 453
were more militantly 117
were more militarily 66
were more militarist 51
were more minorities 42
were more miraculous 91
were more mistresses 41
were more moderately 163
were more modernized 135
were more monogamous 43
were more monotonous 54
were more monumental 85
were more moralistic 82
were more multiplied 63
were more nationalist 621
were more negatively 657
were more negotiations 149
were more neighborly 222
were more newspapers 337
were more nightingales 129
were more numerously 402
were more obligatory 58
were more observable 133
were more operational 101
were more opinionated 70
were more oppressive 585
were more optimistic 6384
were more orientated 189
were more ornamental 511
were more ornamented 244
were more ostensible 144
were more outlandish 51
were more overpowering 62
were more overweight 129
were more overwhelming 104
were more overworked 94
were more pardonable 100
were more particular 4100
were more patriarchal 226
were more patronized 106
were more pedestrians 62
were more perceptive 1161
were more percipient 84
were more peremptory 225
were more performers 45
were more peripheral 730
were more perishable 147
were more permissive 1565
were more persecuted 638
were more persistent 2987
were more personable 45
were more personally 604
were more persuasive 1847
were more phlegmatic 137
were more physically 1827
were more pleasurable 183
were more politicians 121
were more portentous 119
were more portuguese 145
were more positively 1258
were more possessive 54
were more potentially 68
were more powerfully 1763
were more precautions 57
were more predictive 3104
were more preferable 119
were more prejudiced 2598
were more prejudicial 169
were more preoccupied 3353
were more prestigious 678
were more pretentious 578
were more preventive 42
were more principled 165
were more privileged 869
were more procedural 87
were more processions 87
were more productions 44
were more productive 9717
were more professors 147
were more proficient 1828
were more profitable 7318
were more profitably 426
were more profligate 54
were more profoundly 1085
were more proletarian 48
were more pronounced 71689
were more propaganda 108
were more prosperous 5342
were more protective 1696
were more protestant 473
were more protracted 518
were more publicized 59
were more publishers 45
were more punctilious 201
were more punctually 42
were more purposeful 221
were more radioactive 431
were more reciprocal 219
were more recognized 207
were more reconciled 254
were more recreational 70
were more rectangular 164
were more references 391
were more reflections 46
were more reflective 1204
were more refractory 297
were more regimented 127
were more registered 152
were more regressive 70
were more regulations 78
were more relentless 263
were more religiously 510
were more remarkable 4660
were more remarkably 79
were more remembered 42
were more repetitive 138
were more repressive 528
were more republican 626
were more residential 84
were more resolutely 176
were more resolutions 70
were more respectful 1701
were more responsive 10537
were more restrained 13660
were more restricted 9448
were more revelations 100
were more revelatory 49
were more reverenced 193
were more rhetorical 744
were more ridiculous 325
were more rigorously 2535
were more roundabout 53
were more sacrosanct 78
were more sanctified 119
were more scandalous 132
were more scientific 1052
were more scientists 96
were more scriptural 52
were more scrupulous 934
were more sculptural 57
were more scurrilous 58
were more sedulously 69
were more segregated 2816
were more sensational 411
were more sensitized 240
were more separations 47
were more separatist 101
were more serviceable 744
were more simplified 121
