wan countenance and 94
was shareholder and 44
was shipwrecked and 3371
was shipwrecked but 51
was shipwrecked for 65
was shipwrecked near 959
was shipwrecked off 5071
was shipwrecked was 56
was shipwrecked with 362
was shortlisted and 46
was shortlisted for 5774
was showmanship and 43
was sidestepped and 95
was sidestepped for 55
was sidetracked and 394
was sidetracked for 347
was sidetracked with 67
was significant all 63
was significant and 15485
was significant are 50
was significant both 2542
was significant but 3287
was significant due 199
was significant far 146
was significant for 75050
was significant how 238
was significant new 95
was significant non 96
was significant not 4136
was significant now 73
was significant one 118
was significant out 54
was significant that 71716
was significant then 379
was significant this 120
was significant thus 45
was significant too 487
was significant use 58
was significant using 193
was significant was 3865
was significant with 2434
was silhouetted and 41
was silhouetted for 201
was silhouetted with 89
was simultaneous all 63
was simultaneous and 594
was simultaneous but 41
was simultaneous for 51
was simultaneous with 14330
was slaughtered and 3682
was slaughtered but 56
was slaughtered each 71
was slaughtered for 1684
was slaughtered near 118
was slaughtered not 72
was slaughtered out 51
was slaughtered that 44
was slaughtered was 62
was slaughtered with 539
was sociological and 272
was solicitation and 59
was soliloquizing now 49
was sophistical and 96
was sovereignty and 90
was spectacular and 3147
was spectacular but 589
was spectacular for 263
was spectacular not 43
was spectacular that 124
was spectacular was 46
was spectacular with 327
was speculative and 2865
was speculative but 85
was speculative for 52
was spiritually and 1181
was spiritually but 79
was spiritually dead 881
was spiritually far 88
was spiritually not 45
was spiritually one 127
was spiritually weak 97
was spokeswoman for 120
was spontaneity and 116
was spotlighted and 82
was spotlighted for 47
was stagestruck and 64
was standoffish and 202
was standoffish with 122
was statistical and 210
was statistician and 42
was statistician for 83
was stigmatized and 420
was stigmatized for 285
was stigmatized with 477
was stimulatory and 42
was stimulatory for 91
was stockholder and 76
was storekeeper and 82
was storekeeper for 67
was straightening and 77
was straightening her 654
was straightening his 904
was straightening out 2448
was straightening them 54
was straightening things 114
was straightway led 121
was straightway put 177
was straightway set 110
was straitlaced and 65
was strangulated and 62
was strangulation and 75
was strenuously and 684
was strenuously but 77
was stretchered off 289
was stretchered out 45
was subconscious and 123
was subconscious that 42
was submarginal for 50
was subordinate and 1131
was subordinate both 59
was subordinate but 54
was subordinate not 91
was subordinating all 43
was subordinating his 85
was subservient and 449
was subsistence and 85
was substandard and 736
was substandard for 52
was substantive and 490
was substantive but 48
was substantive due 64
was substantive law 50
was substituted and 2358
was substituted but 126
was substituted for 157536
was substituted not 43
was substituted one 465
was substituted that 1215
was substituted this 52
was substituted tor 148
was substituted was 303
was substituted with 8582
was subterranean and 216
was subtropical and 83
was suffocatingly hot 1540
was suggestible and 116
was suitability for 52
was sumptuously and 57
was sumptuously fed 75
was supercilious and 429
was superfluous and 3262
was superfluous but 79
was superfluous for 1165
was superfluous may 63
was superfluous now 114
was superfluous that 50
was superfluous was 131
was superfluous with 48
was superlative and 129
was superstition and 507
was superstition that 776
was supervisory and 111
was supplementing her 190
was supplementing his 657
was supplementing its 77
was supplicated and 42
was supplicated for 124
was supportable and 43
was surrealistic and 53
was surrendered and 2770
was surrendered but 76
was surrendered for 876
was surrendered may 46
was surrendered that 104
was surrendered two 108
was surrendered was 98
was surrendered with 1138
was susceptible and 479
was susceptible both 61
was susceptible for 42
was susceptible not 57
was susceptible was 63
was suspenseful and 61
was suspiciously and 59
was suspiciously easy 41
was suspiciously long 47
was suspiciously low 110
was suspiciously near 247
was sustainable and 317
was sustainable for 175
was switzerland and 77
was switzerland that 54
was switzerland with 63
was symmetrical and 1505
was symmetrical but 61
was symmetrical for 66
was symmetrical with 588
was symptomatic and 459
was symptomatic both 94
was symptomatic but 57
was symptomatic for 355
was symptomatic not 235
was symptomatic that 2874
was symptomatic was 41
was symptomatic with 93
was symptomless and 90
was synchronous and 112
was synchronous with 3748
was syndicalist and 47
was synergistic and 68
was synergistic with 322
was tantalizingly near 248
was tantalizingly out 46
was tastelessly dry 48
was tchaikovsky who 66
was technically all 164
was technically and 1885
was technically bad 42
was technically being 55
was technically but 79
was technically dead 202
was technically due 61
was technically easy 207
was technically far 298
was technically for 139
was technically head 44
was technically her 226
was technically his 650
was technically ill 71
was technically its 66
was technically non 142
was technically not 3256
was technically now 45
was technically off 420
was technically old 45
was technically one 786
was technically our 42
was technically out 567
was technically put 55
was technically that 245
was technically too 300
was technically weak 97
was telegraphed all 744
was telegraphed and 153
was telegraphed far 43
was telegraphed for 2285
was telegraphed him 41
was telegraphed out 141
was telegraphed that 742
was teleological and 173
was temperament and 61
was temperately and 90
was temperature and 196
was tempestuous and 923
was tempestuous but 41
was tempestuous with 50
was temporarily and 520
was temporarily being 268
was temporarily but 102
was temporarily cut 1475
was temporarily dead 124
was temporarily deaf 106
was temporarily doing 55
was temporarily going 59
was temporarily his 123
was temporarily hung 71
was temporarily ill 167
was temporarily its 47
was temporarily led 72
was temporarily low 87
was temporarily mad 51
was temporarily met 203
was temporarily not 450
was temporarily off 1024
was temporarily one 131
was temporarily our 40
was temporarily out 10727
was temporarily put 1953
was temporarily run 43
was temporarily set 1331
was temporarily too 169
was temporarily using 111
was temporarily weak 84
was temporarily with 145
was temporarily won 106
was tentatively and 87
was tentatively being 57
was tentatively put 602
was tentatively set 1018
was tessellated with 186
was thankfulness and 78
was thankfulness for 84
was thankfulness that 627
was thematically and 64
was themistocles and 43
was themistocles who 313
was theologically and 292
was theoretically all 115
was theoretically and 1062
was theoretically being 59
was theoretically due 61
was theoretically easy 46
was theoretically far 93
was theoretically for 100
was theoretically head 40
was theoretically his 121
was theoretically its 57
was theoretically non 73
was theoretically not 436
