the abandoned car had been 145
the dictionary does not have 102
the dictionary does not help 71
the dictionary does not list 150
the dictionary does not make 47
the dictionary does not tell 64
the dictionary for each word 57
the dictionary that can turn 42
the dictionary that you want 66
the different and new case 46
the different men who have 83
the different men who were 58
the different men with whom 44
the different odd and even 575
the different things that come 53
the different things that have 178
the different things that make 118
the different things that must 42
the different things that were 257
the different things they have 74
the different things they want 41
the different things they were 47
the different things you have 199
the different things you need 60
the different use they make 40
the difficult and not very 44
the difficult path that leads 118
