tab stop at the center 163
that hole in the carpet 60
that hole in the center 54
that hole in the corner 42
that hole in the ground 2725
that hole in the middle 279
that hole in the window 100
that home is the proper 51
that hope in the future 126
that hope is an actual 44
that hope of the future 96
that hour as it passed 64
that hour in the garden 104
that hour of the spirit 42
that hour of the summer 47
that hour to the moment 115
that hugh of st victor 45
that hurt at the solemn 41
that ideas in the public 118
that idiot in the corner 41
that idol of my thought 203
that india is the cradle 115
that india is the second 103
that india is the source 48
that india is to become 58
that item in the future 123
that item on the agenda 114
that jews in the middle 92
that jews in the soviet 240
that jews in the united 458
that jobs in the public 48
that jobs of the future 86
that john is the object 41
that just as an agency 43
that just as an artist 43
that just as an object 58
that just as he reached 48
that just as he turned 153
that just as in england 65
that just as in europe 101
that just as in nature 54
that just as the artist 145
that just as the center 49
that just as the church 514
that just as the common 124
that just as the courts 45
that just as the creation 43
that just as the divine 55
that just as the doctor 40
that just as the earlier 55
that just as the english 193
that just as the family 125
that just as the farmer 42
that just as the figure 62
that just as the former 240
that just as the french 229
that just as the german 147
that just as the greeks 183
that just as the higher 56
that just as the infant 48
that just as the jewish 110
that just as the latter 193
that just as the market 70
that just as the modern 119
that just as the nature 164
that just as the number 177
that just as the object 50
that just as the person 55
that just as the priest 110
that just as the public 105
that just as the romans 62
that just as the russian 53
that just as the school 47
that just as the second 67
that just as the senses 52
that just as the soviet 248
that just as the speaker 51
that just as the spinal 41
that just as the spirit 142
that just as the states 41
that just as the system 207
that just as the united 640
that just as the values 47
that just as the various 251
that just as to assure 94
that just as we expect 50
that just as we regard 96
that just as we should 362
that just at the moment 4653
that just in the degree 302
that just in the measure 142
that just in the middle 224
that just to be polite 106
that just to the degree 52
that just to the extent 388
that keep up the tension 66
that kept up an inward 50
that kind in the course 92
that kind in the english 94
that kind in the future 193
that kind in the learned 45
that kind in the middle 47
that kind in the united 269
that kind of an affair 69
that kind of an animal 240
that kind of an answer 189
that kind of an artist 86
that kind of an attack 73
that kind of an effect 85
that kind of an effort 105
that kind of an impact 62
that kind of an outfit 49
that kind of thing already 182
that kind of thing always 142
that kind of thing anyway 144
that kind of thing around 211
that kind of thing before 2410
that kind of thing behind 73
that kind of thing better 164
that kind of thing happen 429
that kind of thing lately 46
that kind of thing myself 324
that kind of thing pretty 42
that kind of thing seemed 72
that kind of thing should 188
that kind of thing unless 128
that kind of thing without 255
that kind to the english 94
that kind to the extent 208
that kiss in the garden 99
that lace up the ankles 42
that lady in the corner 42
