palaeolithic cave paintings 146
populations vary according 92
populations vary between 128
populations very quickly 72
populations very rapidly 48
populations very similar 44
populations went extinct 263
populations were adapted 57
populations were allowed 327
populations were applied 58
populations were assayed 83
populations were assumed 182
populations were beginning 218
populations were between 113
populations were brought 260
populations were capable 170
populations were carried 295
populations were checked 55
populations were closely 120
populations were counted 205
populations were crossed 77
populations were crowded 42
populations were crushed 51
populations were declining 604
populations were decreasing 125
populations were defined 270
populations were derived 391
populations were diverse 41
populations were divided 532
populations were dwindling 87
populations were equally 175
populations were evident 56
populations were expanding 285
populations were exploding 52
populations were exposed 543
populations were extinct 114
populations were familiar 56
populations were founded 240
populations were greatest 73
populations were grouped 153
populations were highest 156
populations were hostile 60
populations were ignored 61
populations were increasing 698
populations were induced 40
populations were largely 618
populations were largest 67
populations were limited 500
populations were located 392
populations were matched 65
populations were measured 273
populations were nomadic 47
populations were obliged 77
populations were opposed 42
populations were planted 92
populations were plotted 55
populations were present 1306
populations were quickly 126
populations were rapidly 206
populations were ravaged 61
populations were receiving 46
populations were reduced 1432
populations were related 103
populations were removed 217
populations were roughly 139
populations were sampled 1926
populations were settled 85
populations were sharply 46
populations were shifted 50
populations were similar 779
populations were smaller 500
populations were somehow 41
populations were started 188
populations were steadily 49
populations were strongly 132
populations were studied 1068
populations were subject 599
populations were suffering 85
populations were swelled 52
populations were swollen 40
populations were totally 84
populations were unknown 43
populations were usually 309
populations were utterly 41
populations were variable 46
populations when exposed 46
populations will benefit 280
populations will consist 52
populations will contain 92
populations will decline 275
populations will decrease 118
populations will develop 153
populations will diverge 133
populations will exhibit 125
populations will include 76
populations will increase 960
populations will involve 44
populations will persist 90
populations will produce 137
populations will provide 248
populations will quickly 49
populations will receive 99
populations will recover 80
populations will reflect 55
populations will require 586
populations will respond 169
populations will survive 124
populations will undergo 76
populations will usually 111
portmanteau will contain 57
portmanteau word combining 378
positively acting factors 96
positively even towards 58
positively five minutes 52
positively good quality 55
positively good results 52
positively have expired 64
positively into account 43
positively lack language 97
positively less injured 41
positively look forward 109
positively only because 53
positively take himself 43
positively threw herself 42
positively were unaware 55
positively wrong because 56
possessions from foreign 64
possessions from germany 49
possessions from invasion 95
possessions from official 113
possessions from secular 53
possessions from violence 72
possessions great britain 100
possessions grow smaller 50
possessions have brought 58
possessions into storage 115
possessions made charles 43
possessions more closely 67
possessions more precious 103
possessions there against 58
possessions there deserve 48
possessions were allowed 102
possessions were annexed 176
possessions were arranged 79
possessions were bounded 48
possessions were brought 316
possessions were carried 327
possessions were chiefly 96
possessions were claimed 46
possessions were coveted 65
possessions were damaged 45
possessions were derived 62
possessions were devoted 58
possessions were divided 1478
possessions were equally 256
possessions were erected 70
possessions were exposed 130
possessions were finally 54
possessions were forfeit 153
possessions were gathered 87
possessions were granted 780
possessions were guarded 54
possessions were immense 124
possessions were invaded 52
possessions were largely 120
possessions were legally 53
possessions were limited 1126
possessions were located 107
possessions were menaced 61
possessions were minimal 90
possessions were offered 80
possessions were quickly 79
possessions were rapidly 42
possessions were ravaged 44
possessions were reduced 444
possessions were removed 246
possessions were searched 95
possessions were secured 216
possessions were settled 111
possessions were several 40
possessions were stacked 114
possessions were stuffed 42
possessions were subject 155
possessions were usually 195
possessions were wrapped 49
possessions were wrested 111
possessions when overseas 96
possessions will increase 69
possessions will promote 83
possessive case because 65
possessive case denotes 172
possessive case pronoun 138
possessive noun phrases 1310
possessive when referring 53
possessors from avarice 121
possessors have arrived 40
possessors into trouble 65
possessors were enabled 40
possessors were obliged 52
possessors were secured 111
postmarked from chicago 55
postmaster will forward 46
postmodern mass culture 85
postmodern media culture 448
postmodern theory because 41
postmodern turn towards 49
postmodern youth culture 100
postscript from himself 90
postulated from studies 92
postulated here between 52
postulated link between 898
postulated only because 117
postulated risk factors 224
postulated three factors 59
