ha nature reserve 180
he hardly trusted 149
he hardly uttered 235
he hardly visited 98
he harmed himself 264
he hauled freight 94
he hauled himself 5155
he heavily defeated 99
he heavily revised 48
he hedged himself 131
he hedges against 57
he hedges himself 71
he hefted himself 130
he helped achieve 181
he helped acquire 91
he helped advance 250
he helped america 42
he helped attract 51
he helped because 51
he helped broaden 41
he helped captain 89
he helped capture 540
he helped charles 131
he helped charlie 65
he helped clarify 93
he helped collect 157
he helped colonel 53
he helped compile 342
he helped compose 248
he helped conduct 421
he helped confirm 40
he helped conquer 124
he helped control 45
he helped convert 257
he helped convict 188
he helped deliver 275
he helped destroy 362
he helped develop 3921
he helped educate 146
he helped elevate 130
he helped engineer 922
he helped enlarge 57
he helped execute 53
he helped explain 55
he helped explore 49
he helped farmers 44
he helped finance 1620
he helped forward 556
he helped friends 76
he helped general 192
he helped harvest 48
he helped himself 16823
he helped improve 204
he helped increase 112
he helped initiate 719
he helped inspire 328
he helped install 258
he helped instill 66
he helped johnson 59
he helped largely 68
he helped mankind 48
he helped members 41
he helped nurture 169
he helped operate 219
he helped oversee 149
he helped perfect 101
he helped prepare 3709
he helped present 51
he helped preside 89
he helped prevent 267
he helped procure 132
he helped produce 1644
he helped promote 735
he helped protect 167
he helped provide 358
he helped provoke 120
he helped publish 212
he helped rebuild 211
he helped recover 66
he helped recruit 899
he helped relieve 48
he helped replace 43
he helped reshape 142
he helped resolve 313
he helped restore 397
he helped rewrite 44
he helped richard 89
he helped salvage 42
he helped senator 52
he helped several 254
he helped smuggle 159
he helped spearhead 67
he helped sponsor 426
he helped stephen 47
he helped support 1628
he helped sustain 100
he helped towards 63
he helped uncover 91
he herded together 78
he hereby injured 103
he hidden himself 358
he highly admired 270
he highly admires 45
he highly doubted 102
he highly enjoyed 116
he highly esteems 381
he highly exalted 111
he highly favored 41
he highly honored 256
he highly praised 1159
he highly praises 1092
he highly regards 49
he highly revered 59
he highly trusted 91
he hinted broadly 552
he hinted plainly 116
he hinted quietly 48
he hinted strongly 260
he hinted vaguely 101
he hissed against 49
he hissed between 1143
he hissed quietly 88
he hissed sharply 130
he hisses between 48
he hoists himself 334
he honors himself 204
he hooked himself 291
he hopped forward 132
he hopped lightly 44
he hopped quickly 50
he hopped towards 51
he horsed himself 70
he hosted parties 43
he hosted several 86
he housed himself 131
he houses himself 41
he hovers between 640
he hugely admired 51
he hugely enjoyed 355
he hugged himself 1292
he humble himself 798
he humbly accepts 186
he humbly advised 49
he humbly desired 423
he humbly desires 204
he humbly entreats 139
he humbly excused 68
he humbly offered 290
he humbly refused 141
he humbly replied 245
he humbly submits 501
he humbly trusted 183
he hummed happily 47
he hummed quietly 50
he humped himself 157
he hunted animals 124
he hunted buffalo 446
he hunted chamois 107
he hunted himself 72
he hunted rabbits 158
he hunted steadily 133
he hurled against 810
he hurled defiance 435
he hurled epithets 58
he hurled forward 78
he hurled himself 9655
he hurled insults 281
he imaged himself 64
he images congress 46
he images himself 68
he imbued himself 103
he imbues himself 136
he impose himself 135
he imposing silence 42
he inched forward 2843
he inched himself 283
he inched towards 154
he inches forward 184
he incurs because 63
he incurs certain 89
he incurs expense 82
he incurs general 42
he incurs mishaps 47
he indeed appeared 169
he indeed becomes 172
he indeed believe 48
he indeed belonged 73
he indeed brought 68
he indeed carried 55
he indeed desired 67
he indeed enjoyed 48
he indeed existed 134
he indeed himself 59
he indeed intends 57
he indeed managed 47
he indeed mentions 42
he indeed offered 61
he indeed planned 44
he inform against 43
he inform congress 79
he inform himself 175
he inject himself 53
he injure himself 268
he instead becomes 60
he instead brought 47
he instead chooses 102
he instead decided 138
he instead decides 43
he instead entered 79
he instead focused 80
he instead focuses 56
he instead offered 133
he instead ordered 92
he insure himself 80
he inured himself 246
he inures himself 40
he invite himself 78
he inward silence 183
he issued against 426
he issued between 110
he issued careful 46
he issued certain 190
he issued counter 97
he issued decrees 858
he issued editions 45
he issued general 1496
he issued himself 94
he issued jointly 58
he issued jollily 133
he issued letters 962
he issued notices 90
he issued pardons 106
he issued patents 57
he issued permits 75
he issued precise 54
he issued printed 47
he issued regarding 57
he issued repeated 75
he issued reports 52
he issued revised 42
he issued seventy 162
he issued several 1037
he issued shelley 40
he issued shortly 141
he issued similar 109
he issued stringent 150
he issued summons 52
he issued tickets 72
he issued volumes 46
he issued written 128
he issues against 44
he issues decrees 130
he jabbed himself 78
he jacked himself 64
he jammed against 45
he jammed between 61
he jammed himself 252
he jarred himself 49
he jealous because 73
he jerked against 124
he jerked forward 966
he jerked himself 2317
he jerked sharply 94
he jerked upright 1672
he jogged forward 68
he jogged quickly 40
he jogged steadily 55
he jogged towards 78
he joined admiral 384
he joined against 58
he joined america 50
he joined because 618
he joined bolivar 74
he joined briefly 48
he joined britain 135
he joined british 486
he joined buffalo 177
he joined canadian 110
he joined captain 814
he joined central 119
he joined charles 876
he joined charlie 156
he joined chicago 210
he joined clinton 50
he joined college 209
he joined colonel 834
he joined columbia 238
he joined company 1371
he joined congress 182
he joined cornell 96
he joined douglas 81
he joined efforts 66
he joined ellington 90
he joined francis 172
he joined fremont 101
he joined friends 227
he joined general 6192
he joined germany 60
he joined goldman 42
he joined goodman 50
he joined harvard 132
he joined heartily 1108
he joined herbert 85
he joined himself 3956
he joined houston 42
he joined imperial 97
he joined jackson 120
he joined johnson 130
he joined justice 324
he joined kennedy 47
he joined kibbutz 77
he joined lambert 54
he joined lincoln 151
he joined lustily 85
he joined mahatma 42
he joined marshal 87
he joined maurice 55
he joined mazzini 43
he joined members 76
he joined merrill 63
he joined millions 44
he joined monmouth 77
he joined napoleon 358
he joined national 150
he joined patrick 83
he joined philips 123
he joined pizarro 58
he joined reuters 96
he joined richard 298
he joined russell 77
he joined schelling 43
he joined senator 153
he joined service 417
he joined several 1118
he joined sherman 128
he joined shortly 142
he joined siemens 75
he joined southern 112
he joined stanley 72
he joined stephen 67
he joined tammany 53
he joined together 2478
he joined trinity 76
he joined wallace 58
he joined western 225
he joined williams 162
he joined willingly 40
he jokingly claimed 53
he jokingly offered 86
he jokingly replied 234
he jolted forward 107
he jolted himself 63
he jolted upright 153
he judged according 302
he judged america 42
he judged between 64
he judged capable 246
he judged conduct 48
he judged deserving 68
he judged everything 296
he judged fittest 78
he judged harshly 76
he judged hastily 41
he judged himself 4047
he judged hostile 43
he judged inferior 50
he judged mankind 60
he judged marriage 57
he judged matters 50
he judged needful 84
he judged prudent 75
he judged quickly 45
he judged rightly 1785
he judged society 41
he judged superior 83
he judged unworthy 373
he judges according 375
he judges against 81
he judges between 95
he judges capable 57
he judges conduct 45
he judges divorce 62
he judges everything 599
he judges harshly 61
he judges himself 2684
he judges rightly 465
he jumped against 85
he jumped astride 229
he jumped because 179
he jumped between 206
he jumped briskly 63
he jumped forward 2575
he jumped hastily 205
he jumped himself 144
he jumped lightly 557
he jumped outside 60
he jumped quickly 537
he jumped several 71
he jumped towards 151
he jumped upright 44
he justly accused 62
he justly accuses 63
he justly admired 112
he justly asserts 64
he justly assigns 87
he justly boasted 110
he justly charged 97
he justly charges 105
he justly claimed 339
he justly condemn 40
he justly demands 184
he justly doubted 77
he justly enjoyed 73
he justly expects 116
he justly foresaw 127
he justly insists 239
he justly merited 1134
he justly notices 59
he justly pointed 162
he justly praises 109
he justly reasoned 66
he justly regards 591
he justly rejects 64
he justly remarks 4531
he justly replied 77
he justly reviled 65
he keeled forward 42
he keenly desired 222
he keenly enjoyed 578
he keenly realized 145
he keenly watched 210
he kicked against 847
he kicked forward 98
he kicked himself 1453
he kicked several 49
he kicked upwards 107
he kidded himself 244
he killed animals 220
he killed anybody 333
he killed because 812
he killed between 111
he killed captain 141
he killed charles 148
he killed charlie 74
he killed colonel 48
he killed deceased 71
he killed everything 108
he killed fifteen 477
he killed gabriel 47
he killed general 165
he killed himself 31988
he killed jonathan 72
he killed kennedy 208
he killed lincoln 127
he killed millions 78
he killed officer 63
he killed rabbits 58
he killed richard 65
he killed senator 48
he killed seventy 240
he killed several 1618
he killed sixteen 223
he killed thirteen 271
he killed upwards 55
he kindly acceded 56
he kindly advised 139
he kindly allowed 1043
he kindly arranged 182
he kindly assured 225
he kindly brought 189
he kindly explain 108
he kindly forgave 81
