ha sample plots 71
he landed close 274
he landed could 108
he landed easily 53
he landed eight 75
he landed every 44
he landed fifty 101
he landed first 902
he landed forty 76
he landed nearly 64
he landed neatly 53
he landed quite 80
he landed right 1254
he landed seven 44
he landed short 61
he landed sitting 40
he landed smack 179
he landed thirty 56
he landed under 353
he landed until 102
he landed where 169
he landed within 241
he lapsed again 566
he lapses again 83
he lashed about 276
he lasted about 199
he lasted longer 546
he lasted seven 66
he lasted thirty 42
he lasted until 285
he lately began 44
he lately dwelt 49
he lately found 71
he lately lived 115
he lately spent 40
he lately spoke 43
he lately stood 50
he lately wrote 166
he latter would 56
he laughing about 200
he laughs about 847
he laughs after 68
he laughs again 810
he laughs aloud 469
he laughs easily 145
he laughs every 54
he laughs first 45
he laughs often 147
he laughs today 46
he laughs until 51
he laughs while 116
he learned about 73516
he learned above 106
he learned after 1871
he learned again 180
he learned anything 2284
he learned basic 213
he learned chess 58
he learned could 116
he learned daily 50
he learned dancing 52
he learned drawing 191
he learned dutch 213
he learned easily 399
he learned eight 62
he learned either 143
he learned etching 96
he learned every 595
he learned facts 52
he learned farming 224
he learned fencing 79
he learned first 1738
he learned fully 82
he learned gaelic 104
he learned greek 3630
he learned growing 209
he learned hindi 57
he learned human 91
he learned indian 159
he learned irish 115
he learned later 6769
he learned latin 4112
he learned logic 64
he learned magic 279
he learned malay 43
he learned metal 41
he learned might 119
he learned morse 49
he learned music 418
he learned nearly 121
he learned never 315
he learned piety 94
he learned playing 71
he learned poetry 49
he learned quite 450
he learned rather 82
he learned really 40
he learned right 403
he learned seven 49
he learned since 93
he learned still 333
he learned tamil 117
he learned today 117
he learned torah 217
he learned under 578
he learned welding 43
he learned welsh 70
he learned where 1657
he learned which 412
he learned while 2094
he learned within 139
he learned words 76
he learned working 109
he learned would 662
he learned writing 142
he leered round 46
he letter which 41
he levied black 84
he levied fines 102
he levied fresh 55
he levied large 282
he levied money 79
he levied taxes 626
he levied tolls 56
he levied within 107
he levies black 42
he levies taxes 156
he licked every 80
he lifted above 142
he lifted again 134
he lifted annie 43
he lifted anything 42
he lifted aside 189
he lifted bobby 40
he lifted cecil 40
he lifted every 69
he lifted first 525
he lifted hands 40
he lifted logan 44
he lifted sarah 48
he lifted whole 111
he lights fires 40
he likely could 311
he likely enjoy 64
he likely found 70
he likely knows 69
he likely never 208
he likely spent 106
he likely thinks 41
he likely would 7810
he likely wrote 83
he limped about 542
he limped after 257
he limped badly 481
he limped round 112
he limped until 42
he lingered about 2442
he lingered after 331
he lingered again 43
he lingered close 43
he lingered eight 103
he lingered longer 682
he lingered nearly 60
he lingered often 59
he lingered round 93
he lingered still 253
he lingered under 213
he lingered until 1551
he lingered where 65
he lingered while 107
he lingered within 64
he linked hands 46
he listed about 141
he listed eight 233
he listed every 234
he listed fifty 118
he listed first 257
he listed forty 61
he listed items 43
he listed names 59
he listed nearly 82
he listed seven 326
he listed sixty 102
he listed thirty 320
he listed under 304
he little cared 593
he little cares 313
he little deems 412
he little doubt 768
he little dreams 673
he little feared 91
he little heeds 160
he little hoped 63
he little knows 1852
he little liked 298
he little loved 61
he little reason 47
he little thinking 45
he little thinks 1243
he loaded again 58
he loaded every 45
he loaded seven 54
he loafed about 475
he loaned books 49
he loaned fifty 44
he loaned large 49
he loaned money 2237
he loathed about 61
he loathed above 105
he loathed anything 48
he loathed every 175
he loathed people 62
he loathed women 72
he loathed writing 48
he locked after 85
he locked doors 51
he locked every 62
he locked gazes 193
he locked horns 593
he locked within 47
he lodged about 87
he lodged alone 44
he lodged close 55
he lodged first 52
he lodged seven 42
he lodged under 227
he lodged until 49
he lodged while 228
he lodged within 192
he lodges where 51
he logged about 44
he lolled about 167
he london times 52
he lonely later 178
he looked about 103618
he looked above 1635
he looked after 44401
he looked again 24123
he looked alert 411
he looked alive 234
he looked aloft 652
he looked alone 97
he looked aloof 151
he looked amazing 177
he looked anything 1536
he looked ashen 231
he looked aside 697
he looked askew 50
he looked awake 42
he looked awful 3030
he looked badly 226
he looked barer 50
he looked beaten 411
he looked below 1596
he looked beneath 558
he looked black 374
he looked blank 2054
he looked bleary 65
he looked blind 149
he looked bored 1618
he looked brave 209
he looked brown 94
he looked close 1224
he looked comic 99
he looked crazy 147
he looked crisp 151
he looked cross 754
he looked cruel 70
he looked cunning 54
he looked daily 251
he looked danger 125
he looked dashing 225
he looked dazed 1499
he looked deadly 424
he looked deathly 342
he looked dirty 255
he looked drawn 656
he looked drunk 284
he looked dully 107
he looked dusty 62
he looked easily 82
he looked eight 97
he looked either 426
he looked equal 83
he looked every 6022
he looked extra 56
he looked facts 45
he looked faint 70
he looked fifty 494
he looked first 7608
he looked forty 425
he looked frail 749
he looked fresh 647
he looked fully 540
he looked funny 828
he looked gaunt 1047
he looked goofy 55
he looked grand 544
he looked grave 5856
he looked green 207
he looked grown 62
he looked happy 2396
he looked healthy 1135
he looked henry 42
he looked hither 226
he looked holding 49
he looked human 481
he looked hungry 566
he looked indian 180
he looked irish 68
he looked jaded 139
he looked jolly 61
he looked kinda 364
he looked knowing 81
he looked large 126
he looked later 48
he looked leaner 195
he looked light 51
he looked liked 257
he looked livid 120
he looked longer 485
he looked lousy 117
he looked lower 77
he looked manly 173
he looked maybe 53
he looked meaner 138
he looked merry 60
he looked moody 44
he looked naked 175
he looked nasty 42
he looked nearer 794
he looked nearly 522
he looked never 89
he looked nicer 237
he looked noble 164
he looked oddly 587
he looked often 286
he looked older 16117
he looked paler 494
he looked pasty 92
he looked peaked 175
he looked people 144
he looked plain 124
he looked plumb 55
he looked plump 149
he looked proud 410
he looked puffy 60
he looked queer 883
he looked quick 171
he looked quiet 96
he looked quite 11465
he looked rather 11118
he looked really 2534
he looked regal 86
he looked right 12891
he looked rigid 47
he looked rough 185
he looked round 97652
he looked running 103
he looked sadly 1338
he looked saucy 63
he looked scary 114
he looked seedy 125
he looked seven 139
he looked shaky 70
he looked sharp 404
he looked short 312
he looked shyly 215
he looked silly 1164
he looked since 72
he looked sitting 261
he looked sixty 401
he looked sleek 99
he looked slily 44
he looked slyly 288
he looked small 1088
he looked smart 316
he looked smiling 116
he looked smooth 57
he looked sober 317
he looked solid 386
he looked sorry 440
he looked spent 157
he looked steady 69
he looked stern 1559
he looked stiff 154
he looked still 1094
he looked stout 66
he looked strong 1580
he looked sulky 152
he looked surly 205
he looked sweaty 75
he looked sweet 116
he looked swell 44
he looked taken 324
he looked tense 944
he looked thereon 172
he looked thirty 395
he looked though 143
he looked timid 67
he looked tired 18728
he looked today 502
he looked tough 695
he looked truly 668
he looked twice 792
he looked under 5092
he looked uneasy 797
he looked unreal 53
he looked until 160
he looked upset 1144
he looked vague 214
he looked vexed 401
he looked weaker 44
he looked weakly 56
he looked weird 134
he looked where 719
he looked which 43
he looked while 431
he looked white 951
he looked wiser 210
he looked within 1183
he looked worse 2737
he looked worthy 62
he looked would 123
he looked wound 51
he loomed above 1568
he loomed large 564
he looses sight 52
he loudly asked 136
he loudly calls 97
he loudly cried 256
he loudly cries 157
he loudly spoke 40
he loudly swore 48
he lounged about 986
he lounged easily 69
he lounged round 173
he lounged under 88
he lounges about 349
he lovingly calls 162
he lovingly cared 45
he lovingly gazed 45
he lowers price 66
he luffed again 41
he lugged about 99
he lumped under 79
he lurked about 552
he lurked under 49
he lurked until 83
he lusted after 4929
he mainly aimed 48
he mainly based 43
he mainly draws 64
he mainly gives 57
he mainly liked 63
he mainly lived 581
he mainly lives 61
he mainly seems 43
he mainly speaks 52
he mainly spent 163
he mainly spoke 49
he mainly tells 47
he mainly wants 98
he mainly works 103
he mainly wrote 214
he manage about 50
he marine corps 42
he marked every 335
he marked lines 77
he marked trees 43
he marked where 172
he market price 72
he market value 61
he masked under 49
he meekly asked 171
he meekly bowed 224
he meekly cried 40
he meekly stood 42
he melted pitch 125
he melted under 42
he mended boats 56
he mended boots 49
he mended every 60
he mention about 165
he mention anything 1210
he mention either 193
he mention jesus 41
he mention meeting 92
he mention names 99
he mention peter 43
he mention where 206
he merely acted 1004
he merely added 2596
he merely aimed 200
he merely allow 45
he merely amusing 48
he merely asked 3578
he merely began 204
he merely bored 99
he merely bound 97
he merely bowed 2929
he merely boxed 49
he merely breaks 69
he merely broke 126
he merely built 122
he merely calls 555
he merely casts 67
he merely ceased 97
he merely ceases 248
he merely chose 261
he merely cited 163
he merely cites 230
he merely comes 176
he merely could 127
he merely cried 65
he merely crops 52
he merely drank 105
he merely draws 207
he merely dreams 316
he merely drops 141
he merely drove 206
he merely echoed 430
he merely echoes 208
he merely faced 45
he merely fails 282
he merely falls 139
he merely feared 76
he merely feeds 45
he merely feels 462
he merely filed 89
he merely fills 95
he merely finds 399
he merely fired 60
he merely fixed 81
he merely forms 48
he merely found 763
he merely gaped 68
he merely gazed 277
he merely getting 45
he merely given 91
he merely gives 1771
he merely grows 49
he merely guess 41
he merely hands 129
he merely hated 79
he merely headed 42
he merely helps 122
he merely hints 504
he merely hired 56
he merely holds 543
he merely hoped 566
he merely hopes 198
he merely joins 73
he merely keeps 304
he merely knows 448
he merely lacks 124
he merely leaned 188
he merely learns 172
he merely leaves 271
he merely lends 63
he merely lifts 126
he merely liked 196
he merely likes 86
he merely lists 413
he merely lived 725
he merely lives 149
he merely looking 71
