ha would require 128
he found dressed 118
he found editors 52
he found emerson 103
he found enabled 44
he found endemic 50
he found endless 332
he found enemies 352
he found engraved 137
he found entered 40
he found equally 940
he found erasmus 62
he found especial 126
he found eternal 106
he found european 159
he found everett 40
he found everything 15541
he found evident 98
he found exactly 1296
he found exceeding 64
he found excited 92
he found excuses 920
he found existed 73
he found exposed 89
he found extreme 236
he found failure 49
he found faintly 59
he found faithful 366
he found familiar 191
he found faraday 48
he found farmers 84
he found females 42
he found fertile 219
he found fidgeting 71
he found fifteen 1233
he found figures 83
he found finally 86
he found florida 109
he found flowers 141
he found following 85
he found foothold 185
he found foreign 178
he found forrest 44
he found forster 42
he found fortune 228
he found fossils 165
he found frances 77
he found francis 247
he found frankly 43
he found freddie 46
he found freedom 1355
he found fremont 78
he found friends 2268
he found gabriel 94
he found gathered 256
he found gauguin 48
he found general 5783
he found genuine 226
he found geometry 108
he found germans 98
he found germany 185
he found gilbert 110
he found glasses 46
he found glorious 41
he found greatest 106
he found greenly 87
he found gregory 81
he found grounds 216
he found guarded 81
he found hancock 47
he found hardest 338
he found harmony 78
he found harriet 103
he found harvard 67
he found hateful 71
he found haughty 42
he found helpers 56
he found helpful 595
he found herbert 125
he found herrick 54
he found herself 145
he found himmler 130
he found himself 1099801
he found history 150
he found hostile 157
he found houston 59
he found however 157
he found huddled 42
he found immense 458
he found immoral 44
he found implied 122
he found increasing 497
he found inferior 269
he found infesting 45
he found insects 54
he found insipid 55
he found inspiring 374
he found instant 298
he found insulting 138
he found intense 153
he found ireland 150
he found irksome 822
he found islands 52
he found jackson 491
he found jacques 94
he found jeremiah 87
he found jessica 88
he found johnson 428
he found jonathan 108
he found jupiter 60
he found justice 149
he found kathleen 59
he found kennedy 159
he found kindred 731
he found krishna 91
he found lambert 42
he found language 126
he found largely 121
he found lazarus 72
he found lecturing 69
he found leisure 5062
he found leonardo 50
he found lessons 41
he found letters 1516
he found liberal 64
he found liberty 95
he found lighted 65
he found lighter 43
he found limited 147
he found lincoln 336
he found listening 43
he found located 45
he found logical 43
he found loitering 62
he found lorenzo 53
he found lovable 48
he found madison 114
he found malcolm 84
he found mankind 197
he found marianne 58
he found marilyn 133
he found markets 52
he found marriage 94
he found married 55
he found marshal 168
he found massive 59
he found matches 159
he found material 1688
he found matilda 59
he found matters 1722
he found maurice 116
he found maxwell 63
he found mccarthy 55
he found meaningful 155
he found medical 78
he found melissa 64
he found members 224
he found meredith 98
he found merritt 46
he found mildred 148
he found millions 83
he found minimal 42
he found miranda 73
he found molotov 59
he found moments 102
he found morally 215
he found morocco 44
he found motives 56
he found musical 73
he found muslims 48
he found napoleon 360
he found natalie 72
he found national 40
he found natives 170
he found natural 688
he found nauseating 121
he found needful 63
he found notable 66
he found nowhere 696
he found numbers 587
he found objects 258
he found oblivion 223
he found obscene 43
he found obscure 253
he found occasion 4205
he found occupying 153
he found offered 51
he found offices 50
he found official 100
he found olivier 186
he found onerous 70
he found operating 129
he found opposed 215
he found organic 41
he found orpheus 63
he found outlets 97
he found outside 1478
he found painful 307
he found painted 70
he found paintings 68
he found parents 55
he found parties 74
he found passage 186
he found passive 48
he found pasture 66
he found pathetic 42
he found patricia 79
he found patrick 123
he found patrons 262
he found pauline 65
he found peaceful 51
he found peculiar 204
he found perched 65
he found perfect 389
he found perhaps 267
he found persons 397
he found pervading 42
he found phyllis 51
he found physics 40
he found pitiable 43
he found pizarro 60
he found plainly 78
he found planted 57
he found plastic 41
he found pleasant 638
he found pleasure 4227
he found pledges 66
he found poetical 80
he found popular 121
he found portions 90
he found pottery 320
he found poussin 79
he found poverty 147
he found precious 158
he found preparing 94
he found present 811
he found presiding 52
he found priests 91
he found printed 144
he found private 311
he found promising 306
he found propped 54
he found ptolemy 74
he found purpose 88
he found quickly 121
he found quietly 81
he found rampant 199
he found raymond 118
he found readable 62
he found realized 85
he found reassuring 358
he found rebecca 124
he found rebekah 45
he found records 215
he found reduced 93
he found regarding 63
he found regnant 73
he found regular 301
he found rejoicing 41
he found related 98
he found reliable 74
he found religion 622
he found remaining 138
he found remains 1013
he found renewal 64
he found renewed 207
he found repeated 205
he found reports 137
he found research 40
he found respite 608
he found restful 49
he found results 94
he found retreating 53
he found revealed 155
he found reviews 41
he found revolting 197
he found rewarding 211
he found richard 434
he found roberts 68
he found romance 108
he found roughly 58
he found rousseau 79
he found routine 42
he found russell 79
he found saddled 198
he found samantha 47
he found sanction 57
he found schools 96
he found science 258
he found secured 61
he found senator 117
he found sergeant 261
he found service 174
he found settled 212
he found seventy 706
he found several 12563
he found shallow 65
he found shelley 185
he found shelter 7703
he found sheriff 141
he found sherman 89
he found shivering 43
he found shocked 296
he found shortly 66
he found silence 88
he found similar 1486
he found simpson 46
he found sincere 101
he found sixteen 294
he found slavery 191
he found smaller 98
he found socially 58
he found society 339
he found solomon 67
he found somehow 93
he found sources 115
he found southern 66
he found spanish 255
he found species 48
he found spencer 138
he found spirits 42
he found spurious 48
he found squatting 40
he found stacked 55
he found stanley 111
he found stanton 82
he found startling 81
he found stashed 41
he found staunch 52
he found stephen 198
he found stevens 62
he found stewart 73
he found stories 99
he found strewed 56
he found strolling 69
he found stronger 138
he found strongly 252
he found student 44
he found studious 81
he found stuffed 57
he found subject 151
he found sublime 47
he found success 935
he found suffering 177
he found suicide 60
he found superior 342
he found support 3293
he found supreme 130
he found surcease 143
he found suspect 87
he found symbols 91
he found sympathy 464
he found systems 41
he found teachers 227
he found temples 48
he found thickets 70
he found thirteen 540
he found thompson 81
he found thoughts 89
he found threatening 186
he found tobacco 170
he found together 139
he found tolstoy 122
he found totally 516
he found towards 49
he found traders 40
he found traveling 83
he found treasure 127
he found tristan 50
he found trouble 525
he found troubling 160
he found typical 196
he found ulysses 60
he found unequal 135
he found unfailing 114
he found unnerving 218
he found unusual 274
he found unwilling 71
he found unworthy 238
he found upsetting 76
he found upwards 224
he found useless 187
he found usually 62
he found utterly 523
he found vaguely 191
he found variation 47
he found vessels 87
he found victoria 84
he found victory 74
he found village 42
he found vincent 83
he found violence 56
he found virginia 241
he found wallace 158
he found walpole 46
he found wandering 434
he found warrant 113
he found weakened 41
he found weakness 59
he found webster 47
he found welcome 243
he found western 113
he found whitman 99
he found wilhelm 96
he found williams 121
he found winston 55
he found workers 119
he found workmen 112
he found wounded 169
he found wrapped 136
he found writers 59
he found written 1661
he fourth century 69
he fourth circuit 101
he freed himself 10521
he frees himself 5574
he frets against 78
he frets because 105
he frets himself 78
he fried himself 45
he froze against 65
he froze himself 79
he fully accepts 1112
he fully adhered 63
he fully adopted 347
he fully advised 72
he fully affirms 46
he fully allowed 64
he fully annexed 84
he fully answers 197
he fully applied 41
he fully assents 41
he fully assumed 123
he fully assumes 88
he fully availed 494
he fully believe 121
he fully belonged 57
he fully carried 272
he fully concurs 286
he fully counted 70
he fully decided 86
he fully develop 57
he fully devoted 98
