babe full of innocence 66
been made in integrating 540
been made in interesting 42
been made in introducing 800
been made in irrigation 462
been made in jerusalem 160
been made in knowledge 746
been made in libraries 44
been made in linguistics 53
been made in liverpool 192
been made in livestock 60
been made in machinery 392
been made in maintaining 76
been made in mechanics 55
been made in mechanizing 96
been made in melbourne 142
been made in minnesota 132
been made in modernizing 191
been made in molecular 207
been made in municipal 113
been made in navigation 129
been made in newspaper 143
been made in nicaragua 50
been made in numerical 119
been made in nuremberg 44
been made in obedience 308
been made in operations 42
been made in opposition 528
been made in palestine 441
been made in paragraph 257
been made in parliament 1864
been made in penetrating 46
been made in personnel 65
been made in petroleum 126
been made in physiology 168
been made in political 383
been made in population 66
been made in practical 270
been made in precisely 123
been made in prevention 159
been made in previously 40
been made in principle 286
been made in privatizing 72
been made in proceedings 117
been made in processes 57
been made in production 361
been made in professor 57
been made in programming 173
been made in proportion 171
been made in prospecting 58
been made in psychiatry 108
been made in published 72
been made in pursuance 5250
been made in quantifying 216
been made in railroads 76
been made in recognizing 412
been made in reconciling 148
been made in reference 2141
been made in reorganizing 90
been made in reproducing 48
been made in restricting 72
been made in retaliation 69
been made in sanitation 126
been made in secondary 186
been made in september 534
been made in seventeen 42
been made in sheffield 73
been made in simplifying 371
been made in sincerity 52
been made in situations 124
been made in stabilizing 156
been made in stimulating 46
been made in stockholm 54
been made in strategic 43
been made in streamlining 71
been made in strengthening 463
been made in substance 80
been made in succession 262
been made in suppressing 78
been made in synthesizing 106
been made in technical 217
been made in technique 115
been made in telephone 43
been made in television 81
been made in temperate 73
been made in tennessee 124
been made in textbooks 55
been made in theoretical 208
been made in translating 266
been made in transport 228
been made in turbulent 45
been made in venezuela 98
been made in virtually 153
been made in vocational 81
been made in wisconsin 259
been made in yorkshire 101
been made in yugoslavia 150
been made is certainly 56
been made is concerned 45
been made is important 48
been made is indicated 105
been made is interesting 64
been made is necessary 42
been made of additional 58
been made of advertising 41
been made of alexander 48
been made of aristotle 59
been made of artificial 97
been made of artillery 71
been made of association 68
been made of attitudes 43
been made of available 209
been made of biological 70
been made of cardboard 476
been made of churchill 53
been made of commercial 74
been made of community 64
been made of computers 61
been made of conditions 130
been made of considering 62
been made of different 914
been made of documents 87
been made of earthenware 125
been made of excessive 52
been made of extensive 56
been made of fragments 55
been made of identical 48
been made of important 68
been made of industrial 108
been made of instances 45
been made of introducing 64
been made of jefferson 52
been made of machinery 50
been made of necessity 121
been made of newspaper 63
been made of parchment 44
been made of permanent 62
been made of physiology 41
been made of political 134
been made of population 77
been made of porcelain 217
been made of practical 109
been made of president 73
been made of previously 40
been made of primitive 51
been made of production 46
been made of professor 104
been made of published 124
been made of quotations 80
been made of roosevelt 57
been made of secondary 176
been made of specimens 80
been made of stainless 326
been made of technical 76
been made of television 103
been made of unseasoned 43
been made of whalebone 51
been made on artificial 49
been made on commercial 71
been made on commission 55
been made on defendant 54
been made on determining 46
been made on different 716
been made on horseback 82
been made on identifying 69
been made on important 71
been made on industrial 61
been made on perfectly 101
been made on platforms 45
