tab offers the following 180
that series of attacks 114
that series of battles 147
that series of effects 191
that series of efforts 67
that series of fictions 42
that series of gaulish 40
that series of lessons 49
that series of letters 263
that series of marches 48
that series of measures 440
that series of murders 64
that series of numbers 109
that series of orations 44
that series of paintings 107
that series of persons 49
that series of reactions 53
that series of records 86
that series of reforms 69
that series of related 48
that series of reports 45
that series of sanguine 74
that series of sermons 93
that series of sonnets 77
that series of stories 54
that series of studies 169
that series of thoughts 54
that series of volumes 113
that series of voyages 59
that series of writers 42
that sermon he preached 43
that sermon on purpose 55
that served as anchors 115
that served as ballast 279
that served as bedroom 219
that served as benches 170
that served as bridges 137
that served as buffers 68
that served as capital 59
that served as centers 495
that served as central 113
that served as control 159
that served as criteria 100
that served as dwellings 42
that served as feeders 52
that served as general 285
that served as grounds 41
that served as handles 145
that served as kitchen 1202
that served as markers 220
that served as material 94
that served as natural 108
that served as offices 364
that served as official 47
that served as outlets 133
that served as prelude 220
that served as pretext 43
that served as primary 94
that served as printer 186
that served as prisons 51
that served as refuges 94
that served as regional 49
that served as research 55
that served as schools 97
that served as shelter 263
that served as sources 808
that served as stations 70
that served as stimuli 74
that served as storage 275
that served as streets 153
that served as support 189
that served as symbols 264
that served as targets 127
that served as temples 42
that served as windows 329
that served in america 87
that served in foreign 63
that served in ireland 120
that served in vietnam 400
that served my purpose 171
that served no function 76
that served no purpose 2020
that served the african 95
that served the british 236
that served the capital 78
that served the catholic 40
that served the colonial 70
that served the company 266
that served the country 482
that served the elderly 45
that served the emperor 40
that served the european 40
that served the farmers 68
that served the function 372
that served the general 382
that served the gorgons 106
that served the largest 55
that served the national 158
that served the private 41
that served the purpose 3166
that served the village 157
that served the welfare 53
that served the western 40
that served the workers 50
that served to advance 160
that served to amplify 44
that served to attract 353
that served to augment 115
that served to balance 461
that served to benefit 94
that served to bolster 331
that served to broaden 97
that served to channel 80
that served to clarify 288
that served to confirm 777
that served to confuse 167
that served to connect 452
that served to contain 203
that served to control 254
that served to correct 109
that served to counter 146
that served to decrease 40
that served to deflect 109
that served to depress 73
that served to destroy 112
that served to develop 223
that served to display 42
that served to disrupt 85
that served to educate 187
that served to elevate 152
that served to empower 66
that served to enforce 96
that served to enhance 1068
that served to enliven 88
that served to exclude 300
that served to explain 580
that served to express 279
that served to glorify 84
that served to impress 108
that served to improve 265
that served to increase 1445
that served to inflame 45
that served to inhibit 186
that served to initiate 146
that served to inspire 353
that served to isolate 318
that served to justify 1291
that served to lighten 99
that served to magnify 123
that served to mollify 179
that served to nourish 81
that served to obscure 299
that served to prepare 237
that served to prevent 472
that served to produce 397
that served to promote 760
that served to protect 1866
that served to provide 498
that served to quicken 92
that served to relieve 348
that served to repress 168
that served to restore 222
that served to satisfy 42
that served to sharpen 151
that served to shelter 322
that served to support 1149
that served to sustain 451
that served to trigger 45
that server is located 51
that serves as context 50
that serves as kitchen 125
that serves as material 46
that serves as preface 122
that serves as primary 42
that serves as shelter 55
that serves as subject 177
that serves as support 165
that serves as vehicle 52
that serves my purpose 130
that serves no function 242
that serves no purpose 2644
that serves the central 45
