tabs to align columns 49
those in which complex 273
those in which congress 130
those in which contact 118
those in which content 101
those in which control 471
those in which couples 71
those in which courage 265
those in which current 270
those in which decision 174
those in which descent 57
those in which desires 131
those in which divorce 67
those in which drunken 54
those in which editors 73
those in which effects 43
those in which efforts 56
those in which european 179
those in which everything 173
those in which exchange 88
those in which exigent 89
those in which extreme 113
those in which factors 44
those in which faculty 56
those in which failure 224
those in which farmers 97
those in which federal 150
those in which females 216
those in which figures 111
those in which flowers 64
those in which foreign 1224
those in which freedom 97
those in which general 243
those in which genetic 76
those in which germany 45
those in which himself 40
those in which history 70
those in which husband 196
those in which infants 116
those in which insects 50
those in which johnson 52
those in which justice 97
those in which kinship 42
those in which language 374
those in which lawyers 50
those in which learners 135
those in which letters 54
those in which mankind 49
those in which marriage 86
those in which material 516
those in which matters 100
those in which maximum 123
those in which medical 128
those in which members 754
those in which mercury 106
those in which muslims 45
those in which mystery 85
those in which napoleon 87
those in which national 170
those in which natural 227
those in which numbers 73
those in which objects 313
those in which organic 193
those in which outside 43
those in which parents 573
those in which parties 319
those in which payment 61
those in which perhaps 54
those in which persons 532
those in which players 84
those in which popular 59
those in which portions 46
those in which poverty 88
those in which previous 115
those in which primary 139
those in which private 685
those in which product 113
those in which profits 130
those in which protein 67
those in which quality 55
those in which radiation 79
those in which rational 48
