tab scrolling buttons to 233
that poverty imposes on 99
that poverty results in 119
that prayers offered at 45
that prayers offered by 48
that prayers offered in 298
that prayers offered to 67
that prayers offered up 191
that preached against the 114
that precious amalgam of 49
that precious cabinet of 131
that precious deposit of 108
that precious element of 215
that precious faculty of 49
that precious freedom of 41
that precious freight of 149
that precious glimpse of 233
that precious husband of 135
that precious promise of 105
that precious quality in 155
that precious quality of 492
that precious servant of 334
that precious treasure of 203
that precise answers to 90
that precise control is 42
that precise control of 616
that precise details of 220
that precise instant he 99
that precise instant of 97
that precise instant the 421
that precise instant to 49
that precise measures of 122
that precise quality or 130
that precise quarter of 60
that precise species of 392
that predict outcome in 140
that predict success in 395
that predict success or 68
that premium revenue is 58
that prepare teachers of 45
that prepare teachers to 143
that present antigen to 147
that present aspects of 159
that present behavior is 280
that present efforts in 90
that present efforts to 146
that present hazards to 166
that present holders of 103
that present material in 65
that present members of 245
that present objects to 64
that present pleasure is 307
that present research is 93
that present results of 58
that present society is 157
that present sources of 48
that present success is 133
that present suffering is 114
that present systems of 236
that present versions of 91
that pressed against it 195
that pressed against my 339
that pressed against the 2061
that pressed forward on 58
that pressed forward to 543
that pressed heaviest on 63
that presses against it 48
that presses against my 59
that presses against the 1802
that presses forward to 59
that prevail against the 48
that prevail between the 515
that prevail outside the 90
that prevail regarding the 42
that prevent clarity of 52
that prevent exchange of 43
that prevent freedom of 65
that prevent members of 99
that prevent millions of 53
that prevent passage of 109
that previous attacks of 51
that previous editions of 246
that previous efforts at 200
that previous efforts in 96
that previous efforts to 998
that previous failure to 46
that previous history of 108
that previous measures of 86
that previous records of 42
that previous reports of 571
that previous reports on 45
that previous research by 95
that previous research in 210
that previous research is 110
that previous research on 846
that previous sanction of 118
that previous studies in 213
that previous studies of 1546
that previous studies on 498
that previous systems of 103
that previous versions of 716
that previous writers on 310
that primary article of 92
that primary closure is 146
that primary closure of 182
that primary concern is 46
that primary concern of 252
that primary deviance is 43
that primary element of 138
that primary function of 270
that primary process is 186
that primary purpose of 137
that primary quality of 96
that primary reliance on 228
that primary research is 118
