tea kettle whistled and 49
the former provision and 53
the former provision for 120
the former provision that 246
the former provision was 253
the former quantity being 60
the former quantity can 91
the former quantity was 48
the former questions are 40
the former quotation that 99
the former railroad bed 122
the former rapidity and 42
the former received his 155
the former received its 80
the former received two 46
the former receives his 51
the former receives its 142
the former recovery was 164
the former regarded his 48
the former regiment was 53
the former relations and 51
the former relations are 50
the former relations with 206
the former religious and 95
the former religious law 74
the former remained for 103
the former remained with 52
the former remarked that 396
the former remedies are 41
the former renowned for 70
the former reported that 306
the former reporter for 46
the former republic and 144
the former republic had 75
the former republic was 64
the former required for 56
the former required that 157
the former requires and 52
the former requires for 47
the former requires not 45
the former requires one 140
the former requires that 950
the former requires two 181
the former reserved for 145
the former resigned his 135
the former response was 72
the former retained his 46
the former retained its 101
the former returned with 103
the former scarcely any 61
the former scottish and 46
the former security and 91
the former sentence and 104
the former sentence can 54
the former sentence does 46
the former sentence has 62
the former sentence may 53
the former sentence was 166
the former sequence and 45
the former settlers and 43
the former shepherd boy 46
the former signifying that 97
the former situation and 444
the former situation are 130
the former situation being 65
the former situation but 148
the former situation can 94
the former situation for 41
the former situation had 42
the former situation has 79
the former situation may 120
the former situation one 44
the former situation than 430
the former situation that 248
the former situation they 189
the former situation was 251
the former situation with 101
the former socialist and 228
the former socialist east 60
the former soldiers and 256
the former soldiers had 57
the former soldiers who 130
the former splendor and 75
the former standard and 56
the former standard for 78
the former standard oil 650
the former standard was 66
the former statutes and 59
the former statutes had 45
the former straight and 62
the former strategy and 105
the former strategy are 48
the former strategy has 70
the former strategy may 64
the former strategy was 102
the former stressed that 43
the former struggle for 42
the former struggle with 53
the former struggling for 140
the former students and 329
the former students are 125
the former students had 121
the former students who 398
the former subjects and 73
the former subjects are 110
the former subjects had 43
the former suggesting that 454
