tap into foreign capital 54
they were finally allowed 1326
they were finally arranged 122
they were finally beginning 218
they were finally brought 991
they were finally carried 192
they were finally checked 217
they were finally covered 102
they were finally cropped 59
they were finally crushed 453
they were finally decided 77
they were finally defeated 1863
they were finally divided 60
they were finally dragged 68
they were finally dressed 50
they were finally dropped 74
they were finally ejected 172
they were finally enabled 72
they were finally enacted 86
they were finally evicted 171
they were finally exposed 75
they were finally gathered 74
they were finally granted 296
they were finally induced 295
they were finally knocked 96
they were finally located 303
they were finally married 1073
they were finally obliged 811
they were finally offered 62
