tar would address her 128
that local factors may 265
that local farmers and 240
that local farmers are 166
that local farmers can 101
that local farmers had 207
that local history and 148
that local history can 56
that local history has 167
that local history was 191
that local justice was 84
that local markets are 340
that local markets for 91
that local matters are 94
that local measures are 100
that local offices are 49
that local parties are 194
that local peasants had 43
that local reactions are 41
that local schools and 232
that local schools are 330
that local schools can 115
that local society was 91
that local sources are 106
that local stations are 109
that local stations can 111
that local support for 364
that local support was 120
that local systems are 96
that local taxation for 97
that local taxation was 189
that local teachers and 44
that local traffic was 42
that local workers are 211
that locke assumes that 120
that locke himself did 73
that locke himself had 172
that locke himself was 323
that logic demands that 115
that looks familiar and 69
that looks forward and 183
that looks forward with 219
that looks imperial and 46
that looks natural and 135
that looks outward and 55
that looks perfect for 57
that looks promising and 110
that looks promising but 45
that looks promising for 128
that looks similar but 60
that looks towards god 51
that looks towards them 156
that looms largest for 43
that loose thinkers are 45
that loses contact with 122
that louis agassiz was 95
that louis derived all 46
that louis himself had 236
that louis himself was 352
that louis johnson had 50
that louis johnson was 50
that louis napoleon and 184
that louis napoleon did 287
that louis napoleon had 2242
that louis napoleon has 699
that louis napoleon may 103
that louis napoleon was 2886
that louis pasteur and 43
that louis pasteur had 150
that louis pasteur was 105
that loved justice and 109
that loved liberty and 41
that loved religion and 47
that loves freedom and 116
that loves himself hath 98
that loves justice and 85
that loves liberty and 60
that loves mankind both 101
that lower animals and 80
that lower animals are 488
that lower animals can 251
that lower animals may 85
that lower classes are 142
that lower tariffs and 41
that loyal members are 139
that lumps together all 294
that lunar craters are 193
that lunar samples are 143
that luther burbank had 48
that luther himself did 220
that luther himself had 517
that luther himself was 651
that lyell himself had 100
that lyman beecher had 53
that lyman beecher was 98
