tag and bobtail element 42
that his country intends 103
that his country mourned 48
that his country offered 111
that his country opposed 87
that his country planned 68
that his country yielded 52
that his coveted vacation 223
that his creative ability 196
that his creative efforts 157
that his creative faculty 190
that his creative impulse 290
that his creative process 117
that his creative talents 87
that his critics accused 215
that his critics claimed 109
that his crusade against 493
that his current balance 41
that his current behavior 187
that his current position 365
that his current project 129
that his decision against 148
that his decision regarding 120
that his decrees against 41
that his deepest concern 98
that his defense against 139
that his defense counsel 139
that his designs against 195
that his destiny awaited 105
that his destiny depends 87
that his destiny pointed 56
that his diatribe against 85
that his division between 111
that his doctors advised 139
that his doctors ordered 89
that his dominion extends 85
that his earliest ambition 87
that his earliest efforts 229
that his efforts against 164
that his efforts brought 174
that his efforts towards 172
that his elderly parents 111
that his election victory 91
that his enemies accused 577
that his enemies charged 164
that his enemies desired 42
that his enemies enjoyed 84
that his enemies gathered 108
that his erratic behavior 177
that his eternal destiny 208
that his eternal duration 83
that his eternal purpose 113
that his eternal welfare 115
that his european friends 94
that his exalted position 234
that his expense account 130
that his express purpose 48
that his extreme position 81
that his extreme reserve 73
that his eyelids drooped 82
that his faithful commons 1543
that his faithful friends 88
that his faithful sergeant 62
that his faithful servant 621
that his faithful service 226
that his familiar friends 48
that his features assumed 52
