tab and click customize 106
that they apply throughout 72
that they arise naturally 116
that they arise primarily 94
that they armed themselves 200
that they arose naturally 53
that they array themselves 60
that they asked permission 162
that they asked themselves 296
that they avail themselves 640
that they avoid classifying 99
that they avoid situations 46
that they based themselves 78
that they began gradually 78
that they began operations 48
that they belong elsewhere 69
that they belong primarily 63
that they belong somewhere 210
that they blame themselves 176
that they bleed profusely 44
that they blend perfectly 52
that they blind themselves 128
that they bound themselves 911
that they build themselves 132
that they built themselves 338
that they carry conviction 236
that they carry different 127
that they carry themselves 170
that they carry throughout 44
that they catch themselves 53
that they cause different 42
that they cause dilatation 58
that they cause excessive 62
that they cause themselves 78
that they ceased altogether 106
that they change themselves 115
that they chose alcibiades 66
that they chose different 68
that they chose themselves 84
that they close themselves 54
that they clothe themselves 85
that they could accompany 614
that they could acquiesce 73
that they could adversely 56
that they could advertise 120
that they could alternate 82
that they could ameliorate 47
that they could appreciate 964
that they could apprehend 105
that they could ascertain 250
that they could assuredly 66
that they could attribute 150
that they could blackmail 76
that they could broadcast 95
that they could calculate 438
that they could carefully 65
that they could celebrate 488
