tabu search method for 177
their names right now 148
their names right off 52
their names shall not 368
their names shows that 136
their names since they 80
their names stand for 257
their names stand out 107
their names start with 167
their names stood for 91
their names taken and 89
their names taken off 345
their names under each 104
their names under his 195
their names under them 105
their names under this 84
their names until they 191
their names where they 213
their names which are 305
their names which they 160
their names while they 109
their names would lead 63
their names would mean 118
their names would not 1762
their names would now 42
their natal group and 339
their natal group for 115
their natal group than 54
their natal homes and 314
their natal homes for 153
their natal homes with 41
their natal troop and 50
their nation above all 78
their nation could not 164
their nation rather than 133
their nation stole any 43
their nation strong and 67
their nation which had 59
their nation which was 58
their nation would not 93
their naval bases and 105
their naval defeat near 54
their naval force and 82
their naval force was 128
their naval power and 348
their naval power for 41
their naval power had 93
their naval power was 164
their naval skill and 62
their naval skill had 47
their necks alone they 51
their necks beneath his 50
their necks beneath its 54
their necks every day 65
their necks looking for 89
their necks rather than 120
their necks stood out 228
their necks strung with 69
their necks stuck out 50
their necks under his 149
their necks under that 81
their necks until dead 63
their necks until they 508
their necks where they 71
their necks which they 118
their necks while they 233
their necks would not 43
their necks yoked with 68
their needs above all 41
their needs above our 45
their needs after they 62
their needs cared for 61
their needs change and 138
their needs could not 320
their needs first and 146
their needs fully met 69
their needs known and 401
their needs might not 58
their needs rather than 2292
their needs really are 151
their needs today and 48
their needs until they 274
their needs where they 44
their needs which are 203
their needs which they 65
their needs while they 245
their needs within its 76
their needs would not 156
their nerve cells and 61
their nerve cells are 100
their nerve endings and 63
their nerve endings are 100
their nerve fails them 42
their nesting place and 76
