tea garden workers and 129
the direct marketing and 154
the direct material and 643
the direct material for 46
the direct measures for 48
the direct medical and 72
the direct message that 92
the direct motives for 46
the direct natural and 44
the direct neutron beam 46
the direct noonday sun 44
the direct objects and 199
the direct objects are 277
the direct objects for 41
the direct occasion for 266
the direct outcome and 249
the direct outlays for 121
the direct payment for 126
the direct position and 170
the direct primary and 1854
the direct primary any 63
the direct primary are 199
the direct primary can 103
the direct primary did 79
the direct primary does 68
the direct primary for 788
the direct primary had 308
the direct primary has 1361
the direct primary law 3137
the direct primary may 175
the direct primary than 149
the direct primary that 206
the direct primary was 1302
the direct primary with 60
the direct problem and 216
the direct problem are 94
the direct problem can 68
the direct problem for 219
the direct problem was 66
the direct problem with 121
the direct process and 203
the direct process are 93
the direct process can 70
the direct process for 135
the direct process has 69
the direct process may 41
the direct process was 112
the direct product and 321
the direct product are 79
the direct product can 76
the direct product for 80
the direct product with 50
the direct purpose and 97
the direct purpose for 82
the direct purpose with 53
the direct question and 308
the direct question but 42
the direct question for 47
the direct question has 59
the direct question may 56
the direct question put 128
the direct question she 52
the direct question that 346
the direct question was 311
the direct question with 83
the direct radiation and 204
the direct radiation beam 46
the direct radiation can 47
the direct recording and 50
the direct relation and 97
the direct relation that 214
the direct relation with 343
the direct request for 168
the direct request that 87
the direct results and 94
the direct results are 165
the direct results that 92
the direct results was 67
the direct reverse was 56
the direct rewards and 47
the direct sanction and 196
the direct seizure and 46
the direct service and 184
the direct solution and 50
the direct solution for 153
the direct sources for 148
the direct stimuli for 52
the direct subsidy for 55
the direct support and 484
the direct support for 223
the direct support that 187
the direct support they 56
the direct sympathy and 76
the direct sympathy with 49
the direct taxation and 57
the direct taxation that 43
the direct taxation was 47
the direct tensile and 133
the direct traffic with 120
the direct trigger for 66
the direct utility they 49
the direct victims and 96
the direct victims but 45
the direct violence that 42
the direct voltage and 227
the direct voltage can 49
the direct workers are 73
the direst cruelty and 46
the direst poverty and 529
the direst poverty for 48
the direst straits and 45
the direst straits for 85
the disease account for 48
the disease affecting them 47
the disease affects all 159
the disease affects both 294
the disease affects his 43
the disease affects men 84
the disease affects not 75
the disease affects one 311
the disease although they 106
the disease although this 44
the disease appeared and 97
the disease appeared for 77
the disease appeared with 69
the disease assumed its 77
the disease assumes all 46
the disease assumes its 129
the disease assumes one 57
the disease assumes this 99
the disease attacks all 137
the disease attacks both 140
the disease attacks one 71
the disease attains its 134
the disease bacteria are 49
the disease baffled all 60
the disease because his 57
the disease because she 97
the disease because they 1049
the disease because this 43
the disease because you 43
the disease becomes one 53
the disease becomes too 53
the disease beginning with 70
the disease believe that 43
the disease carried off 223
the disease carries with 48
the disease claimed its 45
the disease coexists with 73
the disease complex and 48
the disease concept and 392
the disease concept are 74
the disease concept has 186
the disease concept may 66
the disease concept was 187
the disease concept with 43
the disease control and 64
the disease coupled with 89
the disease demands and 59
the disease depends not 86
the disease derived its 59
the disease derives its 712
