ace clubs 63 ace hearts 84
ask marry 54 ask order 45
ask anything 46 ask build 95
ask carry 59 ask spend 96
ask front 225 ask people 77
ask drink 126 ask again 55
ask later 327 ask father 109
ask money 56 ask night 99
ask marry 106 ask allow 49
ask fetch 89 ask repeat 54
ask appear 40 ask after 48
ask again 91 ask later 309
ask father 70 ask mother 57
ask house 47 ask missing 52
ask money 252 ask night 43
ask people 73 ask slave 179
ask state 98 ask story 54
ask weather 74 ask woman 153
ask women 76 ask comes 114
ask could 98 ask found 98
ask lived 166 ask lives 234
ask stood 47 ask thinks 67
ask wants 83 ask would 168
ask money 84 ask could 57
ask would 214 ask heaven 174
ask taken 43 ask taken 77
ask enemy 43 ask blind 119
ask willing 63 ask again 96
ask first 137 ask later 58
ask father 72 ask mother 47
ask crime 111 ask first 59
ask money 80 ask night 163
ask people 74 ask place 40
ask women 41 ask marry 147
ask please 53 ask bleed 52
ask place 40 ass would 77
ass dusty 57 ate though 124
ate usual 152 ate lunch 53
ate still 49 ate whole 156
ate usual 110 ate board 69
ate night 59 ate first 96
awe esther 42 awe spoke 45
awe black 178 awe child 68
awe heathen 125 awe people 67
awe place 47 awe usher 61
awe trace 60 aye setting 40
