ad campaign promoting its 42
an expanded foreign aid 49
an expanded mandate and 54
an expanded mandate for 105
an expanded program and 80
an expanded program for 377
an expanded program that 107
an expanded program was 100
an expanded research and 159
an expanded surface area 56
an expansion chamber and 210
an expansion chamber for 102
an expansion chamber with 106
an expansion process that 111
an expansion program and 163
an expansion program for 239
an expansion program that 955
an expansion program was 140
an expansion program with 63
an expansion project for 65
an expansion project that 141
an expansion turbine and 44
an expected behavior for 96
an expected outcome and 152
an expected outcome for 212
an expected outcome that 203
an expected pattern and 62
an expected pattern for 75
an expected rupture with 43
an expected utility for 152
an expected utility that 122
an expertly trained and 42
an explicit account for 81
an explicit alliance with 122
an explicit analogy with 239
an explicit apology for 104
an explicit attempt has 44
an explicit attempt was 131
an explicit bargain with 60
an explicit command for 63
an explicit command that 57
an explicit concern for 800
an explicit concern that 43
an explicit concern with 1266
an explicit context for 70
an explicit control for 46
an explicit decision not 131
an explicit decision that 220
an explicit decision was 82
an explicit dialogue with 118
an explicit disdain for 44
an explicit equation for 880
an explicit example for 103
an explicit formula can 54
an explicit formula for 4426
an explicit formula that 197
an explicit function and 43
an explicit function for 222
an explicit ideology and 54
an explicit ideology that 140
an explicit linkage with 49
an explicit location for 44
an explicit mandate for 198
an explicit message that 177
an explicit notation for 117
an explicit penalty for 42
an explicit priority for 67
an explicit problem for 40
an explicit process for 228
an explicit process that 45
an explicit program for 215
an explicit promise not 41
an explicit promise that 627
an explicit promise was 46
an explicit proviso that 52
an explicit purpose and 82
an explicit purpose for 73
an explicit relation for 270
an explicit relation with 47
an explicit request for 890
an explicit request that 163
an explicit solution and 55
an explicit solution can 189
an explicit solution for 1951
an explicit solution that 42
an explicit subject and 84
an explicit subject for 58
an explicit support for 70
an explicit variable and 54
an explicit variable for 43
an explicit vehicle for 45
an explicit warrant for 66
an explorer started for 47
an explosion knocked him 51
an exponent smaller than 238
an extended absence and 71
an extended absence due 40
an extended account and 49
an extended account see 74
an extended address than 1452
an extended analogy for 45
an extended analogy that 137
an extended analogy with 121
an extended apologia for 133
an extended apology for 125
an extended article for 52
an extended cadenza for 59
an extended contact with 106
an extended dialogue and 55
an extended dialogue that 53
an extended dialogue with 577
an extended dispute with 72
an extended drought and 84
an extended drought that 139
an extended duration and 74
an extended example and 61
an extended example that 483
an extended exchange with 59
an extended history and 77
an extended history that 84
an extended history with 41
an extended holiday and 264
an extended holiday for 86
an extended holiday with 286
an extended illness and 118
an extended illness that 95
an extended journey and 70
an extended journey that 114
an extended journey with 52
an extended network and 43
an extended network that 206
an extended passage for 80
an extended passage that 366
an extended polemic with 50
an extended position and 427
an extended position but 41
an extended position for 158
an extended position with 490
an extended process and 101
an extended process that 556
an extended process with 44
an extended program for 107
an extended project that 40
an extended quarrel with 54
an extended question and 68
an extended research and 64
an extended service set 853
an extended summary and 59
an extended surface and 58
an extended surface area 127
