abalones and sea urchins 61
admitted that the behavior 182
admitted that the benefit 44
admitted that the biggest 62
admitted that the bishops 157
admitted that the boycott 84
admitted that the british 3986
admitted that the buildings 68
admitted that the cabinet 152
admitted that the canadian 262
admitted that the capital 82
admitted that the captain 180
admitted that the capture 56
admitted that the carrier 50
admitted that the catholic 584
admitted that the central 624
admitted that the chances 334
admitted that the chapter 56
admitted that the charges 453
admitted that the charter 254
admitted that the chinese 1878
admitted that the climate 130
admitted that the closure 41
admitted that the college 168
admitted that the colonial 210
admitted that the colored 73
admitted that the command 132
admitted that the commons 40
admitted that the company 1561
admitted that the complex 42
admitted that the concept 657
admitted that the conduct 883
admitted that the congress 341
admitted that the contact 71
admitted that the content 186
admitted that the contest 78
admitted that the context 41
admitted that the control 152
admitted that the correct 70
admitted that the council 441
admitted that the country 1292
admitted that the courage 44
admitted that the creature 65
admitted that the criteria 83
admitted that the critics 114
admitted that the culture 52
admitted that the current 920
admitted that the custody 49
admitted that the deceased 524
admitted that the decision 1041
admitted that the decline 115
admitted that the decrees 50
admitted that the defense 118
admitted that the deficit 61
admitted that the demands 212
admitted that the deposit 47
admitted that the descent 41
admitted that the desired 116
admitted that the details 211
admitted that the dispute 72
admitted that the division 269
admitted that the divorce 45
admitted that the dominion 47
admitted that the duration 51
admitted that the earliest 308
admitted that the economy 384
admitted that the effects 464
admitted that the efforts 234
admitted that the egyptian 300
admitted that the election 696
admitted that the element 142
admitted that the embargo 187
admitted that the emotions 46
admitted that the emperor 718
admitted that the enemies 41
admitted that the episode 55
admitted that the erection 70
admitted that the essence 146
admitted that the eternal 64
admitted that the european 457
admitted that the example 128
admitted that the exchange 111
admitted that the expense 229
admitted that the extreme 230
admitted that the factors 76
admitted that the factory 61
admitted that the faculty 44
admitted that the failure 504
admitted that the fancied 62
admitted that the farmers 134
admitted that the federal 1910
admitted that the females 60
admitted that the figures 405
admitted that the flowers 140
admitted that the following 492
admitted that the foregoing 469
admitted that the foreign 1028
admitted that the formula 95
