abaft the starboard beam 1373
acres of abandoned and 79
acres of additional area 55
acres of chaparral and 45
acres of commercial and 92
acres of developed and 45
acres of farmlands and 72
acres of grassland and 297
acres of grassland for 45
acres of grassland had 48
acres of hardwoods and 57
acres of irrigated and 464
acres of irrigated area 128
acres of marshland and 220
acres of marshland that 96
acres of meadowland and 89
acres of mountains and 223
acres of newsprint and 60
acres of pasturage and 66
acres of pineapples and 41
acres of plantation and 42
acres of sagebrush and 96
acres of shrubbery and 94
acres of sugarcane and 107
acres of swampland and 91
acres of swampland that 45
acres of territory and 59
acres of vegetable and 42
acres of vineyards and 612
acres of vineyards are 159
acres of vineyards that 196
acres of wasteland and 47
acres of woodlands and 597
acres or thereabouts and 230
acres to cultivate for 113
acted an honorable and 40
acted an important and 47
acted as advocates and 72
acted as advocates for 499
acted as architect and 80
acted as architect for 88
acted as assistant and 129
acted as assistant for 75
acted as attorneys and 41
acted as attorneys for 317
acted as auctioneer and 44
acted as bodyguard for 59
acted as caretaker and 49
acted as caretaker for 94
acted as catalysts and 127
acted as catalysts for 1179
acted as chaplains and 64
acted as chauffeur and 110
acted as chauffeur for 99
acted as collector and 93
acted as collector for 59
acted as conductor and 75
acted as confessor and 47
acted as confidant and 64
acted as counselor and 68
acted as governess for 48
acted as guarantor for 334
acted as hostesses and 86
acted as hostesses for 106
acted as impresario for 88
acted as informers and 91
acted as informers for 121
acted as merchants and 51
acted as messengers and 244
acted as messengers for 124
acted as metaphors for 50
acted as middleman for 142
acted as middlemen and 293
acted as middlemen for 662
acted as ministers and 47
acted as moderator and 167
acted as moderator for 134
acted as mouthpiece for 52
acted as navigator for 44
acted as negotiator for 63
acted as observers and 80
acted as observers for 52
acted as organizer and 50
acted as overseers and 63
acted as overseers for 42
acted as paymaster and 57
acted as paymaster for 119
acted as peacemaker and 115
acted as physicians and 85
acted as policemen and 66
acted as political and 250
acted as president and 838
acted as president for 982
acted as president pro 494
acted as principal and 89
acted as principal for 107
acted as promoters and 41
acted as protection for 64
acted as protector and 84
acted as publisher for 87
acted as reasonable men 51
acted as resources for 41
acted as reviewers for 80
acted as secretary and 1688
acted as secretary for 1346
acted as secretary pro 199
acted as sentinels for 40
acted as solicitor and 77
acted as solicitor for 370
acted as spokesman and 464
acted as spokesman for 3714
acted as spokesmen and 57
acted as spokesmen for 929
acted as surrogate for 60
acted as templates for 111
acted as treasurers for 43
acted as volunteer aid 46
acted as witnesses and 115
acted as witnesses for 185
acted by interfering with 50
acted in agreement with 565
acted in association with 272
acted in compliance with 1165
acted in connection with 530
acted in ignorance and 370
acted in precisely this 64
acted in retaliation for 174
acted no different than 56
acted on favorably and 47
