a backboard and hoop 104
a difficult art form 206
a difficult but also 158
a difficult but most 406
a difficult but very 428
a difficult but well 142
a difficult day ahead 103
a difficult day when 72
a difficult feat even 118
a difficult feat when 120
a difficult few days 222
a difficult few years 176
a difficult job ahead 209
a difficult job done 200
a difficult job even 226
a difficult job here 56
a difficult job more 113
a difficult job trying 127
a difficult job very 74
a difficult job well 1868
a difficult job when 217
a difficult law case 61
a difficult man like 41
a difficult man when 41
a difficult math test 271
a difficult new task 80
a difficult new work 51
a difficult old lady 71
a difficult one also 45
a difficult one during 47
a difficult one even 414
a difficult one from 483
a difficult one here 42
a difficult one like 63
a difficult one over 69
a difficult one upon 51
a difficult one when 471
a difficult path ahead 66
a difficult path over 72
a difficult two days 81
a difficult two years 157
a difficult year ahead 67
a difficult year when 43
a dignified and able 160
a dignified and calm 147
a dignified and even 526
a dignified and fair 40
a dignified and firm 266
a dignified and free 93
a dignified and high 79
a dignified and just 64
a dignified and more 40
a dignified and most 226
a dignified and moving 170
a dignified and pious 48
a dignified and safe 57
a dignified and self 694
a dignified and very 99
a dignified and well 396
a dignified but firm 318
a dignified but very 40
a dignified old lady 346
a dignified way even 49
a dignitary who when 180
a digression has been 47
a digression that will 54
a digression was made 42
a diligence and care 60
a diminishing death rate 58
a diminishing tax base 390
a diminution and even 105
a diminution had been 156
a diminution has been 62
a diminution not only 92
a directive for their 65
a directive had been 271
a directive had come 71
a directive has been 561
a directive may have 49
a directive not only 40
a directive that gave 46
a directive that only 40
a directive that there 51
a directive that will 138
a directive was sent 284
a directory and copy 50
a directory and data 85
a directory and file 580
a directory and list 118
a directory and look 88
a directory can also 42
a directory can have 63
a directory can hold 56
a directory for their 46
a directory for those 51
a directory for your 344
a directory has been 252
a directory may have 45
a directory path name 112
a directory that have 51
a directory that will 380
a directory with lots 40
a directory with many 50
a directory you have 53
a directory you want 65
a disappearing act into 42
a disappearing act like 65
a disappearing act when 84
a disbelief that such 40
a discarded oil drum 85
a discarded rag doll 303
a discharge does take 72
a discharge for loving 148
a discharge for some 40
a discharge for such 138
a discharge for their 59
a discharge had been 133
a discharge has been 1120
a discharge may also 44
a discharge may have 55
a discharge may take 98
a discharge not only 91
a discharge per unit 53
a discharge that will 101
a discharge was made 94
a discharge was sent 78
a discourse and have 54
a discourse and their 46
a discourse but also 48
a discourse can have 48
a discourse can only 72
a discourse had been 81
a discourse has been 282
a discourse may have 96
a discourse may take 180
a discourse not only 263
a discourse that aims 104
a discourse that also 87
a discourse that brings 50
a discourse that have 42
a discourse that leads 85
a discourse that made 138
a discourse that must 156
a discourse that only 115
a discourse that puts 56
a discourse that runs 62
a discourse that says 123
a discourse that sees 95
a discourse that sets 56
a discourse that took 53
a discourse that uses 77
a discourse that will 472
a discourse was once 72
a discourse with more 104
a discourse with other 78
a discourse with some 50
a discourse with such 51
a discourse with their 49
a discourse with three 42
a discovery and gift 83
a discovery being made 216
a discovery can only 77
a discovery far more 208
a discovery for those 95
a discovery had been 1027
a discovery has been 1665
a discovery may have 88
a discovery not less 55
a discovery not made 183
a discovery not only 403
a discovery she made 126
a discovery that brings 94
a discovery that came 106
a discovery that even 112
a discovery that gave 221
a discovery that leads 99
a discovery that left 55
a discovery that made 348
a discovery that many 96
a discovery that most 110
a discovery that must 125
a discovery that only 104
a discovery that sent 73
a discovery that some 87
a discovery that such 110
a discovery that there 682
a discovery that took 101
a discovery that went 61
a discovery that what 80
a discovery that will 957
a discovery that your 67
a discovery they made 45
a discovery too great 41
a discovery was made 5010
a discovery you have 59
a discretion and care 105
a discretion and will 42
a discretion has been 300
