ab and ac represent 43
as are the pulmonary 50
as are the pulsations 91
as are the qualities 473
as are the quotations 291
as are the railroads 207
as are the reference 48
as are the relatives 61
as are the remainder 115
as are the residents 298
as are the resources 905
as are the responses 736
as are the resultant 97
as are the reviewers 64
as are the rudiments 45
as are the scattered 154
as are the secondary 278
as are the secretions 64
as are the sediments 41
as are the selections 72
as are the sensations 268
as are the sentences 102
as are the sequences 103
as are the shoulders 75
as are the similarly 94
as are the situations 273
as are the societies 82
as are the specifics 51
as are the specimens 120
as are the spiritual 118
as are the splendors 42
as are the standards 228
as are the statutory 125
as are the structure 97
as are the struggles 96
as are the successes 175
as are the surrounding 360
as are the technical 605
as are the telephone 96
as are the temporary 47
as are the theological 59
as are the theoretical 205
as are the traditions 225
as are the tragedies 64
as are the transition 41
as are the treatments 60
as are the universal 76
as are the varieties 1103
as are the vegetable 79
as are the vibrations 76
as are the villagers 54
as are the voluntary 85
as are the witnesses 59
as are the wonderful 71
as are we ourselves 180
as art is concerned 5529
as art is necessary 64
as art is permitted 65
as art is relegated 54
as art of persuasion 43
as asia is concerned 1344
as atp is available 92
as bad an impression 363
as bad an influence 562
as bad as bonaparte 42
as bad as cervantes 48
as bad as communism 261
as bad as conditions 316
as bad as cowardice 266
as bad as described 396
as bad as elsewhere 370
as bad as everybody 786
as bad as excessive 218
as bad as generally 117
as bad as hollywood 117
as bad as ignorance 43
as bad as indicated 151
as bad as ourselves 483
as bad as portrayed 286
as bad as predicted 318
as bad as previously 308
as bad as saturated 103
as bad as sometimes 154
as bad as starvation 41
as bad as suggested 194
as bad as themselves 2724
as bad as yesterday 980
as bad in principle 754
as bad in themselves 594
as bad to undertake 42
as being an aberration 54
as being an absurdity 44
as being an accessory 458
as being an adaptation 230
as being an additional 429
as being an adjective 131
as being an admirable 255
as being an advantage 208
as being an adventure 57
as being an aggregate 211
as being an aggressor 50
as being an agreement 279
as being an alcoholic 215
as being an alteration 80
as being an alternate 45
as being an altogether 84
as being an appendage 63
as being an arbitrary 291
as being an architect 125
as being an artificial 245
as being an assistant 129
as being an association 65
as being an assumption 67
as being an assurance 42
as being an astronaut 46
as being an attraction 68
as being an attribute 329
as being an automatic 58
as being an eccentric 52
as being an effective 1301
as being an effectual 59
as being an efficient 436
as being an elaborate 40
as being an eminently 135
as being an empirical 71
as being an energetic 52
as being an englishman 192
as being an enjoyable 67
as being an equitable 104
as being an especially 362
as being an exceedingly 346
as being an excellent 2314
as being an excessive 59
as being an exclusive 128
as being an executive 146
as being an exemplary 95
as being an exhibition 49
as being an expensive 154
as being an exposition 88
as being an expression 1802
as being an extensive 60
as being an extremely 1081
as being an heretical 40
as being an honorable 41
as being an identical 54
as being an imaginary 45
as being an immigrant 123
as being an imperfect 92
as being an important 8381
as being an imposition 212
as being an incarnate 44
as being an incentive 261
as being an incorrect 61
as being an increasingly 82
as being an indication 1098
as being an indicator 451
as being an industrial 119
as being an inference 66
as being an influence 180
as being an infraction 109
as being an innovation 160
as being an innovator 79
as being an insurance 89
as being an intensely 52
as being an interesting 531
as being an intrinsic 514
as being an intuitive 58
as being an invisible 61
as being an invitation 166
as being an irrational 80
as being an irregular 92
as being an objective 740
as being an obligation 127
as being an obstinate 40
as being an occasional 91
as being an occupation 58
as being an offensive 55
as being an opposition 58
as being an ordinance 233
as being an organized 166
as being an outspoken 43
as being an outstanding 504
as being an uncertain 120
as being an undertaking 140
as being an undoubted 51
as being an unlimited 52
as being an unnatural 87
as being an unpleasant 91
as being an unreliable 95
as being an unusually 263
as being an usurpation 105
as being as artificial 48
as being as competent 144
as being as desirable 77
as being as different 166
as being as difficult 128
as being as effective 275
as being as efficient 74
as being as important 3291
as being as interesting 51
as being as necessary 242
as being as objective 49
as being as permanent 61
as being as powerless 41
as being as sensitive 45
as being as thoroughly 63
as being at different 546
as being by continual 61
as being by definition 189
as being by themselves 40
as being in abundance 79
as being in actuality 87
as being in agreement 1413
as being in alignment 73
as being in appearance 110
as being in apposition 314
as being in association 102
as being in captivity 63
as being in character 155
as being in community 86
as being in compliance 1026
as being in connection 294
as being in contention 42
as being in continual 233
as being in derogation 342
as being in desperate 131
as being in different 708
as being in effective 79
as being in excellent 447
as being in existence 1957
as being in extremely 88
as being in important 53
as being in jerusalem 107
as being in necessary 52
as being in occupation 109
as being in opposition 3998
as being in ourselves 63
as being in palestine 118
as being in permanent 173
as being in perpetual 298
as being in possession 2340
as being in principle 855
as being in production 60
as being in proportion 197
as being in proximity 98
as being in pursuance 42
as being in reasonable 54
as being in reference 130
as being in residence 55
as being in restraint 2123
as being in scripture 68
as being in spiritual 49
as being in subjection 101
as being in substance 437
as being in suspension 44
as being in temporary 55
as being in themselves 2681
as being in transition 433
as being is concerned 98
as being no creditors 54
as being no different 1391
as being of advantage 163
as being of apostolic 54
as being of biological 99
as being of commercial 114
as being of community 54
as being of congenital 61
as being of decidedly 45
as being of diagnostic 161
as being of different 1452
as being of excellent 234
as being of extremely 106
as being of identical 96
as being of important 45
as being of influence 49
as being of intrinsic 537
as being of necessity 374
as being of outstanding 521
as being of paramount 3906
as being of permanent 145
as being of political 106
as being of practical 646
as being of precisely 68
as being of primarily 63
as being of principal 131
as being of reasonable 40
as being of relevance 913
as being of secondary 4524
as being of spiritual 78
as being of statewide 55
as being of strategic 458
as being of suspicious 58
as being of temporary 67
as being of themselves 309
as being of theoretical 120
as being of uncertain 401
as being of undoubted 94
as being of universal 607
as being of unlimited 48
as being of vegetable 46
as being on different 231
as being on exhibition 62
as being on horseback 41
as being or existence 83
as being so connected 53
as being so deficient 63
as being so dependent 47
as being so desirable 147
as being so different 658
as being so difficult 155
as being so effective 61
as being so eminently 206
as being so exceedingly 75
as being so excellent 51
as being so extensive 70
as being so extremely 201
as being so favorable 52
as being so generally 41
as being so important 1485
as being so intensely 44
as being so interesting 44
as being so ludicrous 73
as being so necessary 160
as being so offensive 53
as being so peculiarly 126
as being so perfectly 90
as being so pervasive 70
as being so prevalent 55
as being so prominent 48
as being so sensitive 45
as being so thoroughly 155
as being so uncertain 41
as being so wonderful 69
as being the affections 192
as being the aggregate 418
as being the aggressor 86
as being the agreement 45
as being the ancestors 104
