a bachelor relative who 44
a district attorney can 98
a district attorney for 599
a district attorney had 102
a district attorney has 174
a district attorney may 185
a district attorney that 126
a district attorney was 163
a district attorney who 1158
a district attorney with 127
a district containing one 44
a district director and 148
a district director for 82
a district director may 133
a district director that 59
a district director who 59
a district governor and 72
a district hospital and 159
a district hospital for 53
a district hospital with 76
a district infected with 69
a district infested with 130
a district messenger and 61
a district messenger boy 138
a district notorious for 190
a district renowned for 158
a district reserved for 88
a district suitable for 88
a district supplied with 42
a disturbing contrast with 49
a disturbing fondness for 64
a disturbing incident that 204
a disturbing metaphor for 63
a disturbing parallel with 67
a disturbing penchant for 49
a disturbing potential for 40
a disturbing presence and 55
a disturbing presence that 41
a disturbing prospect for 115
a disturbing reminder that 327
a disturbing sensation that 153
a disturbing situation and 83
a disturbing situation for 83
a disturbing situation that 126
a disturbing suspicion that 169
a disturbing tendency for 293
a divalent alkaline earth 57
a dividend declared and 147
a dividend declared but 60
a dividend deduction for 44
a dividend eligible for 57
a dividend withholding tax 371
a divinely beautiful poem 77
a divinely inspired act 121
a divinely inspired and 420
a divinely inspired being 67
a divinely inspired law 104
a divinely inspired man 306
a divinely inspired one 149
a divinely inspired poet 169
a divinely ordained and 399
a divinely ordained law 221
a divinely ordained one 41
a divinely ordained path 48
a divinely ordained way 78
a divinity inspired him 63
a divisive struggle for 49
a divorced daughter and 86
a divorced daughter who 44
a divorced daughter with 42
a doctrine concerning god 144
a doctrine designed and 71
a doctrine designed for 58
a doctrine entirely new 60
a doctrine furnishing any 49
a doctrine pregnant with 173
a doctrine received with 85
a doctrine resembling that 183
a doctrine reserved for 53
a doctrine suitable for 51
a document accepted for 96
a document announcing that 156
a document appointing him 97
a document authorizing him 105
a document certifying his 86
a document certifying that 2311
a document confirming his 70
a document confirming that 530
a document confirming this 48
a document containing all 348
a document containing any 56
a document containing both 77
a document containing his 214
a document containing its 51
a document containing one 63
a document containing that 55
a document containing this 102
a document containing two 116
a document contains both 49
a document contains one 53
a document contains two 95
a document describing his 60
a document describing how 153
a document describing its 46
a document designed for 247
a document destined for 94
a document empowering him 49
a document evidencing that 81
a document executed and 61
a document explaining his 59
a document explaining how 90
a document explaining that 100
a document explaining why 54
a document expressing his 66
a document indicating his 51
a document indicating that 1450
a document intended for 615
a document permitting him 43
a document prepared and 162
a document prepared for 1403
a document prepared with 176
a document produced for 148
a document produced with 62
a document provided for 48
a document renouncing all 45
a document renouncing her 59
a document renouncing his 52
a document requesting that 203
a document required for 164
a document requires that 40
a document retention and 49
a document signifying his 47
a document specifying that 114
a document suggesting that 166
a document suitable for 151
a document template and 62
a document template for 82
a document template that 232
a document testifying that 365
a document valuable for 42
a document whenever you 75
a dogmatic approach and 70
a dogmatic assertion and 91
a dogmatic assertion that 482
a dogmatic attitude and 65
a dogmatic attitude that 52
a domestic activity and 40
a domestic argument and 41
a domestic argument that 87
a domestic audience and 126
a domestic audience for 40
a domestic audience that 118
a domestic capacity for 73
a domestic chaplain and 41
a domestic commerce are 56
a domestic companion and 73
a domestic condition for 69
a domestic conflict and 54
a domestic conflict that 53
a domestic currency and 126
a domestic currency that 95
a domestic economic and 57
a domestic education and 55
a domestic education for 72
a domestic incident and 55
a domestic industry and 454
a domestic industry can 149
a domestic industry for 227
a domestic industry had 58
a domestic industry has 225
a domestic industry may 150
a domestic industry that 805
a domestic industry was 165
a domestic industry with 143
a domestic monopoly and 40
a domestic monopoly may 40
a domestic producer and 92
a domestic producer can 53
a domestic producer that 111
a domestic producer who 56
a domestic recession and 91
a domestic situation and 97
a domestic situation that 511
a domestic situation with 66
a domestic squabble that 89
a domestic struggle for 136
a domestic supplier and 104
a domestic tribunal and 55
a domestic tribunal can 52
a dominant activity for 58
a dominant attitude that 42
a dominant coalition and 57
a dominant coalition that 212
a dominant coalition with 71
a dominant condition with 52
a dominant criterion for 96
a dominant cultural and 180
a dominant cultural myth 44
a dominant disorder with 58
a dominant economic and 850
a dominant follicle and 139
a dominant follicle that 50
a dominant industry and 46
a dominant interest and 61
a dominant interest for 79
a dominant majority and 154
a dominant metaphor for 248
a dominant military and 238
a dominant minority and 136
a dominant minority that 104
a dominant paradigm and 115
a dominant paradigm for 252
a dominant paradigm that 240
a dominant presence and 61
a dominant producer and 41
a dominant religious and 92
a dominant response and 53
a dominant response set 220
a dominant standard for 92
a dominant strategy and 333
a dominant strategy but 58
a dominant strategy for 2805
a dominant strategy not 77
a dominant strategy that 268
a dominant tendency for 70
a dominant tenement and 126
a dominant tenement may 58
a dominating presence and 57
a dominating presence that 41
a dominating strategy for 74
a doubtful argument for 46
a doubtful authority for 48
a doubtful capacity for 54
a doubtful conflict with 92
a doubtful morality and 57
a doubtful proceeding not 49
a doubtful prospect for 42
a doubtful quantity and 67
a doubtful struggle for 187
a doubtful struggle with 318
a doubtful tradition and 60
a doubtful tradition that 240
a downtown business area 127
a downtown district that 40
a downward direction and 1145
a downward direction are 94
