abalone and sea urchin 136
affirming that the motive 424
affirming that the nature 49
affirming that the number 52
affirming that the object 140
affirming that the person 125
affirming that the proper 65
affirming that the public 42
affirming that the rights 42
affirming that the second 140
affirming that the source 55
affirming that the soviet 111
affirming that the spirit 222
affirming that the system 76
affirming that the united 530
affirming that we should 76
affirming with the utmost 54
affirms and at another 50
affirms that an object 84
affirms that he always 87
affirms that he became 58
affirms that he killed 70
affirms that he turned 79
affirms that in christ 154
affirms that it belongs 56
affirms that it exists 125
affirms that it should 240
affirms that no matter 49
affirms that no person 66
affirms that the actual 60
affirms that the amount 41
affirms that the animal 124
affirms that the artist 57
affirms that the belief 71
affirms that the bishop 58
affirms that the choice 62
affirms that the church 1050
affirms that the common 118
affirms that the corpse 52
affirms that the course 79
affirms that the creation 61
affirms that the creator 91
affirms that the custom 124
affirms that the disease 64
affirms that the divine 445
affirms that the effect 116
affirms that the english 270
affirms that the entire 127
affirms that the events 57
affirms that the family 118
affirms that the fathers 52
affirms that the former 149
affirms that the french 346
affirms that the future 276
affirms that the gospel 344
affirms that the greater 97
affirms that the greeks 47
affirms that the ground 42
affirms that the indians 90
affirms that the jewish 114
affirms that the latter 498
affirms that the legions 46
affirms that the matter 96
affirms that the messiah 66
affirms that the mission 46
affirms that the modern 64
affirms that the nature 92
affirms that the number 195
affirms that the object 200
affirms that the office 67
affirms that the origin 46
affirms that the person 120
affirms that the plants 213
affirms that the powers 208
affirms that the proper 74
affirms that the public 113
affirms that the reality 78
affirms that the result 89
affirms that the rights 45
affirms that the romans 91
affirms that the sachem 63
affirms that the sacred 44
affirms that the second 125
affirms that the source 115
affirms that the spirit 660
affirms that the system 78
affirms that the troops 64
affirms that the united 268
affirms that the various 47
affirms that we should 218
affixed and the burden 111
afflict them as before 122
afflict them as deeply 45
affording all the relief 105
affording her an excuse 54
affording her the chance 45
affording him an asylum 99
affording him an excuse 57
affording him the chance 94
affording him the luxury 52
affording them an asylum 167
affording them an excuse 51
affording them the chance 78
affording them the double 98
affording them the utmost 121
affords him an asylum 52
affords him an escape 45
affords him an income 42
affords him an unending 103
affords him no greater 45
affords him no ground 101
affords him no relief 94
affords him the chance 165
affords him the luxury 57
affords him to expose 157
affords not the shadow 49
affords than in england 46
affords them an asylum 48
affords them no excuse 49
affords them no relief 151
affords them so little 63
affords them the chance 107
affords them the luxury 71
affords you the chance 286
affords you the luxury 239
affrays with the police 60
affront and an injury 45
affront and an insult 136
affront him by refusing 43
affront that he should 85
affront was in public 45
against age in figure 50
against age or bodily 214
against aid to greece 53
against air or ground 49
against all is called 56
against all my advice 59
against all my better 167
against all my feelings 63
against all my notions 137
against all my training 101
against all my wishes 71
against all of europe 254
against all of nature 46
against all the abuses 291
against all the actions 70
against all the actors 101
against all the advice 449
against all the agents 91
against all the allied 88
against all the allies 113
against all the appeals 68
against all the armies 335
against all the arrows 93
against all the assets 256
against all the authors 79
against all the banded 107
against all the better 141
against all the bitter 46
against all the bloody 59
against all the bribes 40
against all the canons 720
against all the causes 217
against all the cavils 140
against all the cedars 130
against all the changes 242
against all the charms 81
against all the church 95
against all the cities 450
against all the claims 300
against all the clergy 455
against all the common 468
against all the creeds 40
against all the crimes 170
against all the dangers 1172
against all the debtor 54
against all the demons 91
against all the devils 159
against all the dismal 50
against all the doubts 79
against all the duties 144
against all the earlier 101
against all the english 550
against all the errors 312
against all the events 44
against all the existing 426
against all the extant 414
against all the family 120
against all the famous 44
against all the faults 59
against all the feelings 114
against all the fenced 1044
against all the forces 3917
against all the former 224
against all the french 652
against all the furious 54
against all the future 173
against all the german 183
against all the grecian 74
against all the greeks 287
against all the groups 59
against all the habits 143
against all the higher 99
against all the horrid 47
against all the horses 67
against all the houses 141
against all the indians 560
against all the jewish 58
against all the judges 137
against all the kingdoms 47
