ace fighter pilot in 87
and brought glory to 496
and brought goods to 60
and brought grief to 162
and brought grist to 48
and brought haler to 69
and brought havoc to 75
and brought hither by 526
and brought hither in 98
and brought hither the 114
and brought hither to 342
and brought honor to 442
and brought hopes of 44
and brought hosts of 63
and brought islam to 109
and brought israel by 78
and brought israel to 47
and brought japan to 60
and brought light to 373
and brought loads of 67
and brought money in 153
and brought money to 130
and brought naked to 40
and brought nearer by 51
and brought nearer the 519
and brought nearer to 1525
and brought nearly the 83
and brought nearly to 201
and brought odium on 50
and brought order to 773
and brought others in 81
and brought others to 420
and brought panic to 62
and brought parts of 70
and brought people in 72
and brought people of 44
and brought people to 327
and brought power to 60
and brought pride to 44
and brought right to 55
and brought right up 225
and brought round by 433
and brought round in 93
and brought round the 333
and brought round to 734
and brought russia to 41
and brought shame on 392
and brought shame to 363
and brought thence by 175
and brought thence in 96
and brought thence the 224
and brought thence to 294
and brought thither by 180
and brought thither the 163
and brought thither to 52
and brought tidings of 293
and brought trade to 100
and brought under an 52
and brought under by 125
and brought under the 10670
and brought unity to 95
and brought warmth to 65
and brought water in 355
and brought water to 922
and brought within an 59
and brought within it 155
and brought within the 6431
and brought women to 116
and brought words of 47
and browned under the 169
and brownian motion in 86
and brownian motion is 57
and brownian motion of 102
and browsed about the 48
and bruised about the 394
and bruised after the 48
and bruised beneath the 52
and bruised feeling in 202
and bruised feeling of 59
and bruised under the 163
and bruised where he 40
and bruised where the 51
and bruises about the 173
and bruises which he 137
and bruises which the 54
and bruises would be 69
and brushed aside an 61
and brushed aside as 368
and brushed aside by 212
and brushed aside in 42
and brushed aside my 138
and brushed aside the 1687
and brushed close to 77
and brushed under the 48
and brushed until it 187
and brushed until the 64
and brushes aside the 234
and brushes could be 57
and brushes would be 76
and brutish hopes of 85
and brutish state of 54
and bubbled under the 79
and bubbles appear on 90
and bubbles begin to 181
and buckets shall be 104
and buckets under the 51
and buckled beneath the 45
and buckled round the 96
and buckled under the 326
and buckler which he 41
and buckles under the 71
and budgeting based on 45
and budgeting within the 75
and budgeting would be 80
and budgets based on 156
and budgets could be 74
and budgets drawn up 50
and budgets shall be 59
and budgets within the 108
and budgets would be 87
and buffalo chips to 43
and buffalo could be 70
and buffalo grass in 46
and buffalo grass is 48
and buffalo hides in 57
and buffalo hides to 120
and buffalo hunting on 43
and buffalo robes in 85
and buffalo robes of 63
and buffalo robes on 59
and buffalo robes to 234
and buffalo skins to 58
and buffalo would be 65
and buffering action of 78
and buffering power of 222
and buffeting gusts of 191
and buffets which the 51
and buggies drive up 87
and builder ought to 262
and builder unite to 63
and buildings about it 49
and buildings about the 65
and buildings after the 103
and buildings appear to 82
and buildings based on 127
and buildings began to 421
and buildings begin to 41
and buildings belong to 149
and buildings built by 70
and buildings built in 65
and buildings built on 42
and buildings close to 79
and buildings could be 627
and buildings forming the 42
and buildings found in 60
and buildings housing the 96
and buildings known as 211
and buildings might be 211
and buildings ought to 43
and buildings owned by 1360
and buildings owned or 86
and buildings round the 83
and buildings shall be 640
and buildings shown in 47
and buildings sprang up 212
and buildings thereon to 60
and buildings under the 316
and buildings until the 60
and buildings where he 46
and buildings where it 75
and buildings where the 470
and buildings which do 59
and buildings which he 252
and buildings which in 90
and buildings which is 81
and buildings which it 205
and buildings which the 238
and buildings which we 120
and buildings while the 58
and buildings within it 48
and buildings within the 1201
and buildings worthy of 90
and buildings would be 783
and bulbous domes of 61
and bulbous parts of 41
and bulbous roots of 52
and bulgaria after the 150
and bulgaria began to 89
and bulgaria could be 134
and bulgaria might be 80
and bulgaria since the 48
and bulgaria under the 108
and bulgaria until the 57
and bulgaria where the 65
and bulgaria while we 84
and bulgaria within the 87
and bulgaria would be 389
and bullets aimed at 40
and bullets began to 708
and bullets could be 79
and bullets fired by 97
and bullets found in 60
and bullets hitting the 46
and bullets swept the 68
and bullets which he 45
and bullets which the 59
and bullets would be 75
and bullied until the 40
and bullock carts in 55
and bullock carts to 103
and bunched under the 59
and bunkers where the 42
and buoyant hopes of 46
and buoyant music of 48
and buoyant sense of 48
and burdens borne by 89
and burdens ought to 121
and burdens under the 129
and burdens which he 69
and burdens which it 87
and burdens which the 262
and burdens which we 49
and burdens within the 117
and burdens would be 108
and burgeoning field of 185
and burgeoning growth of 50
and burrowing beneath the 83
and burrowing under the 190
and burrows beneath the 77
and burrows under the 227
and burundi where the 40
and busiest ports in 79
and busiest towns in 46
and bustled about as 124
and bustled about in 186
and bustled about the 370
and bustled about to 218
and bustles about at 85
and butcher knife in 58
and butcher shops in 128
and butcher shops to 47
and buttons could be 58
and buttons sewed on 178
and buttons within the 43
and bygones shall be 59
and cabbage leaves in 45
and cabbage leaves to 40
and cabbage would be 50
and cabinet maker by 46
and cabinet maker in 72
and cabinet maker of 49
and cabinet would be 130
and cadmium appear to 49
and cadmium could be 44
and cadmium found in 44
and cadmium salts of 47
and cajoled until he 64
and cajoled until it 43
and cajoled until the 55
and calcite occur as 137
and calcite occur in 156
and calcite veins in 73
and calcium action in 52
and calcium added to 50
and calcium appear to 122
and calcium binding by 69
