act might produce pain 74
and girls married upon 105
and girls pottering along 53
and girls receive from 75
and girls receive their 112
and girls receive very 60
and girls regarding their 49
and girls released from 108
and girls rescued from 106
and girls returning from 151
and girls sixteen years 60
and girls stopped their 48
and girls suffering from 148
and girls together were 43
and girls usually have 118
and girls usually play 54
and given aesthetic form 41
and given certain other 82
and given command over 100
and given control over 422
and given dominion over 472
and given eternal life 336
and given fifteen days 87
and given fifteen years 58
and given freedom from 48
and given herself away 109
and given herself over 269
and given himself away 94
and given himself only 42
and given himself over 617
and given insight into 57
and given material form 47
and given medical care 552
and given present name 123
and given priority over 1171
and given several years 50
and given tangible form 41
and gives control back 50
and gives control over 82
and gives dominion over 57
and gives equally good 150
and gives eternal life 358
and gives everything away 66
and gives freedom from 47
and gives herself airs 253
and gives herself over 311
and gives himself airs 314
and gives himself away 285
and gives himself great 79
and gives himself over 1461
and gives himself such 89
and gives himself time 46
and gives insight into 1236
and gives mankind their 62
and gives pleasure when 106
and gives results more 44
and gives several other 47
and gives victory over 146
and glass bottles were 163
and glass curtain wall 536
and glass display case 156
and glass mirrors were 55
and glass objects from 82
and glass objects were 130
and glass vessels from 138
and glass vessels were 346
and glass windows were 642
and glide smoothly along 40
and glide swiftly down 67
and gliding rapidly down 65
and gliding smoothly down 51
and gliding swiftly along 56
and gloom settled down 65
and gloom settled over 136
and gloom settled upon 64
and gloria steinem were 83
and gloria swanson were 77
and glory derived from 58
and glory descend upon 55
and glory resulting from 57
and glowing intense like 71
and glowing reports from 55
and glued together into 133
and goals derived from 95
and goats provide milk 44
and godly jealousy over 42
and golgi complex were 58
and goods between their 60
and goods between these 79
and goods brought back 57
and goods brought from 168
and goods brought into 142
and goods derived from 102
and goods markets clear 101
and goods resulting from 55
and goods shipped from 151
and goods traffic from 117
and goods traffic have 41
and gothic banners were 97
and gothic buildings were 45
and grace derived from 54
and grade student work 100
and grade upwards into 73
and grading student work 147
and grading systems have 54
and grain exports from 49
and grain exports were 50
and grain imports from 68
and grain imports were 50
and grain markets were 51
and grain samples were 43
and grain sorghum have 43
and grain sorghum were 94
and grain storage areas 41
and grain storage bins 236
and grain storage pits 62
and grain traffic from 77
and grand admiral karl 69
and grand council were 68
and grand duchess maria 158
and grand duchess olga 112
and grand duchess were 45
and grand duchess xenia 71
and grand junction were 43
and grand larceny were 70
and grand masters have 46
and grand parents were 44
and grant eternal life 89
and grant redress upon 130
and grant settled down 145
and grant support from 78
and grass clippings from 100
and grass clippings into 45
and grave concern over 170
and grave markers were 88
and grave wistful gaze 44
and grazing animals have 96
and grazing animals such 62
and grazing animals were 67
and grazing grounds were 94
and greek artists were 75
and greek catholic union 57
and greek culture were 131
and greek customs were 42
and greek cypriots have 49
and greek cypriots were 109
and greek grammar were 50
and greek history have 105
and greek history were 45
and greek letters were 76
and greek orthodox faith 48
and greek orthodox were 48
and greek religion were 64
and greek revolts have 49
and greek schools among 50
and greek science were 56
and greek studies were 69
and greek teachers were 40
and greek temples were 52
and greek traders were 77
and greek writers have 106
and greek writers were 68
and green banners were 41
and green filters were 57
and green manures were 95
and green obsidian from 54
and green pasture land 60
and green peppers from 75
and green peppers have 49
and green peppers into 173
and green peppers over 52
and green peppers were 89
and green popcorn were 45
and green ribbons were 45
and green shadows from 46
and green striped silk 66
and green stripes were 46
and greet unknown fate 73
and grief resulting from 153
and groom emerged from 45
and groom exchange their 63
and groom exchange vows 218
and groom exchanging vows 46
and gross margins were 89
and gross national saving 104
and gross profits from 71
