sabbath observance were 40
severe insistence upon 47
severe intestinal pain 194
severe invectives were 59
severe lacerations from 54
severe limitations even 64
severe limitations from 133
severe limitations have 131
severe limitations must 75
severe limitations such 55
severe limitations upon 1901
severe limitations were 440
severe limitations when 723
severe limitations will 68
severe mechanical work 76
severe obstruction from 74
severe ordinances were 87
severe paroxysmal pain 535
severe periodontal bone 87
severe persecution during 211
severe persecution fell 75
severe persecution from 562
severe persecution took 46
severe persecution upon 66
severe persecution when 47
severe persistent pain 417
severe philippics upon 114
severe principles were 69
severe protracted pain 49
severe provocation from 75
severe psychiatric side 120
severe punishment among 155
severe punishment dealt 86
severe punishment during 90
severe punishment even 166
severe punishment ever 66
severe punishment fell 40
severe punishment from 1640
severe punishment have 59
severe punishment like 82
severe punishment must 486
severe punishment only 115
severe punishment such 309
severe punishment there 90
severe punishment those 193
severe punishment upon 5156
severe punishment were 367
severe punishment when 634
severe punishment will 890
severe reflections cast 77
severe reflections from 41
severe reflections made 77
severe reflections upon 1198
severe reflections were 684
severe refractory heart 165
severe refractory pain 49
severe regulations were 323
severe repressive laws 79
severe reprimands from 350
severe reproaches from 228
severe reproaches upon 47
severe reproaches were 70
severe resentment among 48
severe resistance from 523
severe restraints upon 493
severe restraints were 73
severe restriction upon 600
severe restriction when 56
severe retardation from 49
severe retardation have 81
severe retardation were 59
severe retardation will 45
severe retribution from 218
severe retribution upon 82
severe rheumatism from 43
severe sacrifices from 54
severe shortcomings when 57
severe skirmishes took 188
severe spontaneous pain 165
severe strictures from 343
severe strictures have 70
severe strictures made 59
severe strictures upon 1409
severe strictures were 360
severe structural heart 92
severe tenderness over 84
severe testicular pain 263
severe toxicities were 56
severe turbulence during 55
severe turbulence over 48
severe unilateral hearing 132
severe unilateral loss 56
severe unilateral pain 261
severe unrelieved pain 75
severing diplomatic ties 370
severs diplomatic ties 233
sewage discharged from 594
sewage discharged into 1557
sewage discharges from 321
sewage discharges have 68
sewage discharges into 374
sewage discharges were 67
sewage facilities have 64
sewage facilities were 230
sewage facilities will 45
sewage introduced into 44
sewers discharged into 91
sewers discharged their 62
sexist assumptions from 42
sexual aberrations such 66
sexual aberrations were 140
sexual abstinence also 46
sexual abstinence among 430
sexual abstinence during 942
sexual abstinence even 78
sexual abstinence from 196
sexual abstinence have 100
sexual abstinence must 70
sexual abstinence only 83
sexual abstinence over 53
sexual abstinence prior 132
sexual abstinence tend 51
sexual abstinence upon 47
sexual abstinence were 252
sexual abstinence when 70
sexual abstinence will 100
sexual activities also 139
sexual activities among 660
sexual activities during 641
sexual activities early 113
sexual activities even 114
sexual activities from 478
sexual activities have 687
sexual activities into 192
sexual activities just 59
sexual activities leading 63
sexual activities like 117
sexual activities made 46
sexual activities more 312
sexual activities must 139
sexual activities need 48
sexual activities only 126
sexual activities other 287
sexual activities over 140
sexual activities prior 92
sexual activities ranging 57
sexual activities seem 49
sexual activities such 1393
sexual activities take 129
sexual activities taking 58
sexual activities tend 69
sexual activities there 112
sexual activities took 74
