sable simplicity that 407
shall immediately hear 148
shall immediately lay 639
shall immediately lead 62
shall immediately let 153
shall immediately pay 3097
shall immediately put 469
shall immediately read 103
shall immediately say 86
shall immediately see 10003
shall immediately set 763
shall immediately sit 412
shall immediately try 77
shall immediately use 82
shall immoderate fear 256
shall impoverish and 69
shall inevitably and 50
shall inevitably bring 65
shall inevitably end 47
shall inevitably get 94
shall inevitably lead 74
shall inevitably reap 42
shall inevitably see 46
shall infallibly cut 49
shall infallibly see 91
shall infallibly set 68
shall intermarry with 991
shall invalidate all 236
shall invalidate any 2912
shall invalidate this 48
shall maliciously and 595
shall maliciously cut 71
shall maliciously set 150
shall manifestly see 45
shall monopolize any 60
shall neutralize each 70
shall nonetheless try 49
shall obliterate all 138
shall obliterate any 60
shall ordinarily hear 45
shall ordinarily not 146
shall ordinarily sit 168
shall ordinarily use 151
shall overshadow and 69
shall overshadow thee 13199
shall overshadow them 82
shall overshadow you 363
shall perpetuate and 40
shall perpetuate his 121
shall perpetuate its 53
shall perpetuate our 71
shall personally and 101
shall personally bear 109
shall personally lead 130
shall personally pay 119
shall personally see 481
shall positively not 136
shall preferably not 147
shall preferably sit 82
shall presumably not 45
shall presuppose that 433
shall promulgate all 227
shall promulgate and 398
shall promulgate any 171
shall promulgate its 362
shall promulgate our 66
shall promulgate them 96
shall promulgate with 54
shall punctually and 52
shall punctually pay 287
shall recommence and 43
shall recommence our 47
shall recompense him 66
shall recompense his 129
shall recompense thee 1924
shall recompense them 191
shall recompense with 83
shall recompense you 273
shall reconsider and 124
shall reconsider any 50
shall reconsider his 47
shall reconsider its 129
shall reconsider our 100
shall reconsider that 54
shall reconsider this 294
shall relinquish all 373
shall relinquish and 47
shall relinquish any 72
shall relinquish her 132
shall relinquish his 296
shall relinquish its 50
shall relinquish that 73
shall relinquish them 89
shall relinquish this 203
shall resolutely and 75
shall reverently and 82
shall reverently bring 82
shall scandalize one 659
shall scrutinize and 127
shall scrutinize this 47
shall separately and 75
shall separately pay 49
shall separately set 85
shall straighten out 182
shall straighten you 55
shall stubbornly and 83
shall substitute and 42
shall substitute for 1366
shall substitute him 76
shall substitute his 67
shall substitute new 74
shall substitute this 79
shall supplement and 212
shall supplement any 56
shall supplement his 49
shall supplement its 918
shall supplement our 113
shall supplement that 51
shall supplement them 202
shall supplement this 310
shall supplement with 42
shall tabernacle with 122
shall transcribe and 163
shall transcribe both 60
shall transcribe for 241
shall transcribe his 318
shall transcribe one 455
shall transcribe out 54
shall transcribe that 263
shall transcribe them 553
shall transcribe this 151
shall transcribe two 108
shall transcribe with 94
shall transcribe you 81
shall transgress and 112
shall transgress any 299
shall transgress them 47
shall transgress this 881
shall transplant them 48
shall ultimately and 98
shall ultimately bear 148
shall ultimately bring 85
shall ultimately end 54
shall ultimately get 221
shall ultimately hear 89
shall ultimately lead 183
shall ultimately own 40
shall ultimately put 41
shall ultimately see 305
shall ultimately win 545
shall understand all 1817
shall understand and 1472
shall understand any 291
shall understand both 158
shall understand but 131
shall understand each 2343
shall understand ere 40
shall understand for 109
shall understand god 182
shall understand her 139
shall understand him 867
shall understand his 802
shall understand how 3521
shall understand its 450
shall understand not 156
shall understand now 54
shall understand one 1527
shall understand our 411
shall understand that 26860
shall understand them 1742
shall understand then 112
shall understand they 69
shall understand things 71
shall understand this 2281
shall understand thou 48
shall understand who 173
shall understand why 2324
shall understand with 152
shall understand you 909
shall underwrite any 251
shall unlawfully and 6160
shall unlawfully cut 166
shall unlawfully set 59
shall unlawfully use 640
shalt consecrate all 105
shalt experience how 83
shalt immediately see 50
shalt transcribe this 95
shalt understand all 79
shalt understand and 82
shalt understand that 1528
shame experience and 189
shame overpowers them 46
shame overspreads that 60
shame restrained her 73
shame restrained him 189
shame restrained them 142
shaming experience for 41
shape accurately and 110
shape anisotropy and 697
shape anisotropy are 82
shape anisotropy can 189
shape anisotropy due 94
shape anisotropy for 87
shape anisotropy with 94
shape approaches that 522
shape appropriate for 542
shape aspirations and 51
shape assumptions and 40
shape attributes and 65
shape attributes are 63
shape calculated for 82
shape categories and 203
shape categories are 231
shape characters and 118
shape coefficient and 144
shape coefficient for 243
shape comparable with 135
shape compatible with 208
shape completely and 69
shape complexity and 278
shape components and 69
shape components are 195
shape components for 55
shape consistent with 2434
shape contrasted with 56
shape convenient for 634
shape correlated with 179
shape correlates with 68
shape curriculum and 182
shape definitions and 53
shape deformation and 339
shape deformation can 99
shape deformation due 95
shape description and 822
shape description are 132
shape description can 52
shape description for 296
shape description has 42
shape description that 276
shape description using 72
shape description with 48
shape descriptor and 73
shape descriptor for 97
shape descriptor that 252
shape determines how 88
shape determines its 108
shape difference and 137
shape disappeared and 71
shape discourses and 108
