had an ear cocked to 44
head of the valley to 710
head of the valley up 118
head of the valley we 302
head of the vector is 59
head of the vessel is 125
head of the vessel to 121
head of the victim as 132
head of the victim in 109
head of the victim is 300
head of the victim of 61
head of the victim to 99
head of the victor of 59
head of the victor the 122
head of the virgin by 45
head of the virgin in 680
head of the virgin is 1159
head of the virgin of 72
head of the virgin on 54
head of the virgin or 44
head of the waters of 155
head of the window in 42
head of the window is 266
head of the wretch by 146
head of the writer of 67
head of the yellow sea 99
head on my pillow at 149
head on my pillow in 82
head on my pillow to 85
head on the bottom of 986
head on the branch of 48
head on the bundle of 55
head on the center of 508
head on the corner of 3118
head on the cushion of 143
head on the ground as 368
head on the ground at 172
head on the ground in 374
head on the ground of 46
head on the ground or 76
head on the ground so 41
head on the ground to 161
head on the handle of 91
head on the handle to 85
head on the inside of 247
head on the lintel of 88
head on the pillow as 670
head on the pillow at 543
head on the pillow by 122
head on the pillow he 162
head on the pillow in 346
head on the pillow is 70
head on the pillow of 709
head on the pillow on 49
head on the pillow or 56
head on the pillow so 524
head on the pillow the 88
head on the pillow to 1128
head on the pommel of 52
head on the shield of 68
head on the shores of 178
head on the sleeve of 59
head on the statue of 40
head on the stones of 119
head on the summit of 68
head or an attack of 40
head or the bottom of 45
head or the breech is 55
head or the spouse of 78
head to be buried in 43
head to be guided in 42
head to be jealous of 200
head to be patted by 454
head to be placed in 136
head to be placed on 439
head to be served up 71
head to be turned by 450
head to be turned in 64
head to be turned to 116
head to go through the 130
head to go without the 41
head to the amount of 58
head to the bottom of 5043
head to the bridge of 58
head to the castle in 71
head to the castle of 175
head to the center of 1284
head to the corner of 224
head to the extent of 286
head to the greeks or 43
head to the ground as 507
head to the ground at 92
head to the ground by 61
head to the ground in 1094
head to the ground it 46
head to the ground so 358
head to the ground to 228
head to the height of 549
head to the hollow of 60
head to the inside of 242
head to the measure of 40
head to the memory of 50
head to the middle of 1997
head to the origin of 68
head to the outlet of 89
head to the relief of 266
head to the safety of 41
head to the skirts of 100
head to the sounds of 53
head to the source of 456
head to the spirit of 50
head to the stroke of 51
head to the tumult in 167
head to the window as 46
head to the window to 316
head to toe before he 62
head up the effort to 41
head up the office of 137
head up the stairs in 114
head up the stairs to 606
head up the street to 111
head up the valley to 131
heal in the course of 442
heal on the sabbath or 286
heal up the wounds of 113
heap at the bottom of 2206
heap at the center of 97
heap at the corner of 60
heap in the bottom of 274
heap in the center of 670
heap in the corner of 711
heap in the middle of 2664
heap on the bottom of 138
heap on the corner of 46
heap on the ground as 52
heap on the ground at 64
heap on the ground by 53
heap on the ground in 62
heap to the bottom of 111
heap up the embers of 133
heap up the measure of 116
heap up the relics of 44
heap up the waters of 97
hear as the result of 49
hear at the bottom of 45
hear at the corner of 52
hear at the moment of 79
hear by the return of 61
hear he is likely to 84
hear he is turned of 49
hear in the course of 1970
hear in the middle of 716
hear in the palace the 70
hear in the senate of 43
hear in the sequel of 44
hear in the speech of 156
hear in the voices of 318
hear in thy palace the 43
hear is the murmur of 163
hear is the rattle of 69
hear is the result of 148
hear is the rustle of 50
hear is the rustling of 47
hear it as clearly as 168
hear it is likely to 41
hear it or employ it 59
hear of an attack on 112
hear of an island in 70
hear of it before he 46
hear of it before it 43
hear of it before the 125
hear of it sooner or 246
hear of it through the 313
hear of me through the 71
hear of my crossing the 40
hear of no rivals in 80
hear of the actions of 69
hear of the advent of 56
hear of the amount of 82
hear of the amours of 83
hear of the arrest of 294
hear of the attack on 68
hear of the battle of 284
hear of the blessing of 60
hear of the building of 57
hear of the cession of 81
hear of the christ of 62
hear of the creation of 92
hear of the custom of 49
hear of the dangers of 70
hear of the decease of 87
hear of the demise of 84
hear of the effect of 66
hear of the errand on 41
hear of the escape of 94
hear of the events of 87
hear of the extent of 65
hear of the famine in 41
hear of the faults of 50
hear of the flight of 155
hear of the founding of 82
hear of the gathering of 61
hear of the latter the 84
hear of the manner in 142
hear of the manner of 74
hear of the matter is 84
hear of the merits of 51
hear of the misery of 40
hear of the murder of 340
hear of the nature of 64
hear of the number of 283
hear of the origin of 48
hear of the plight of 113
hear of the prince of 63
hear of the release of 55
hear of the relief of 58
hear of the result of 158
hear of the return of 334
hear of the revolt of 103
hear of the rights of 138
hear of the safety of 214
hear of the spirit of 72
hear of the system of 52
hear of the valley of 52
hear of the vessel to 55
hear of the wisdom of 326
hear of the workings of 40
hear on the record is 53
hear us in behalf of 53
hear us on behalf of 51
hear us up beyond the 265
heat as the amount of 87
heat as the effect of 52
heat as the energy of 63
heat as the result of 624
heat as the source of 119
heat as the virtue of 73
heat as to ignite the 40
heat at the bottom of 1287
heat at the center of 557
heat at the height of 72
heat at the memory of 91
heat at the moment of 486
heat at the points of 58
heat at the screams of 69
heat at the thought of 137
heat by the agency of 96
heat by the amount of 66
heat by the escape of 63
heat by the impact of 154
heat by the number of 90
heat by the shadow of 75
heath at the corner of 48
heath in the ground to 85
heath in the middle of 273
heath in the return of 74
heath on an errand no 53
heath to the fields at 67
heat in an effort to 174
heat in the amount of 381
heat in the bodies of 75
heat in the boiler is 45
heat in the boiler of 49
heat in the bosoms of 51
heat in the bottom of 249
heat in the bowels of 166
heat in the breasts of 90
heat in the center of 617
heat in the course of 1230
heat in the desert is 55
heat in the height of 97
heat in the liquid is 61
heat in the manner of 62
heat in the matter of 43
heat in the middle of 2733
heat in the object is 61
heat in the plains is 49
heat in the plains of 46
heat in the shadow of 73
heat in the summer is 177
heat in the summer of 261
heat in the summer or 42
heat in the summer to 69
heat in the system is 241
heat in the temper of 113
heat in the valley of 127
heat in the winter or 265
heat in the winter to 87
heat is an effect of 55
heat is in excess of 42
heat is the amount of 1256
heat is the effect of 125
heat is the energy of 193
heat is the measure of 81
heat is the nature of 93
heat is the number of 353
