act and feel worse than 155
and his poor mother was 150
and his range wider than 62
and his ready smile and 52
and his ready sword did 47
and his ribs stood out 59
and his ribs stuck out 134
and his rosy gills and 53
and his ruin praying with 114
and his seed after him 1718
and his ship could not 132
and his skin color was 61
and his skin shone with 57
and his skin tingled with 56
and his slow voice was 59
and his soft peaked hat 46
and his soft voice was 53
and his sole reason for 57
and his sons after him 899
and his sons after his 79
and his sons could not 261
and his sons david and 75
and his sons frank and 47
and his sons george and 128
and his sons henry and 112
and his sons isaac and 104
and his sons jacob and 102
and his sons james and 147
and his sons peter and 60
and his sons roger and 42
and his sons shall lay 304
and his sons shall put 303
and his sons shall set 53
and his sons thomas and 130
and his sons titus and 128
and his sons which has 96
and his sons which they 49
and his sons would die 132
and his sons would not 131
and his soul could not 54
and his soul cried out 410
and his soul cries out 41
and his soul longed for 68
and his soul within him 363
and his soul would not 48
and his step short and 52
and his tail erect with 79
and his talk about them 54
and his talk shows that 43
and his tall black hat 123
and his tall frame was 88
and his task force had 102
and his tears mingled with 163
and his tears mixed with 41
and his teeth showing and 77
and his teeth stuck out 91
and his teeth white and 93
and his teeth white with 669
and his thick lower lip 41
and his three wives and 90
and his three wives are 44
and his tiara alone was 41
and his time spent with 44
and his timing could not 90
and his town house was 41
and his true works may 75
and his turn would not 47
and his vain search for 46
and his very cabin was 40
and his very first act 60
and his very horse was 45
and his very large and 46
and his very rocks are 44
and his vote thrown with 52
and his warm feeling for 40
and his wary cunning did 73
and his ways above our 109
and his weaning takes two 58
and his well knowing how 52
and his wife about her 44
and his wife about his 90
and his wife about this 53
and his wife about two 55
and his wife above his 53
and his wife added that 126
and his wife after him 74
and his wife after his 97
and his wife after she 49
and his wife after that 86
and his wife after they 222
and his wife agnes had 52
and his wife agree that 193
and his wife alice and 60
and his wife alice had 143
and his wife alone and 52
and his wife amalia van 51
and his wife annie had 45
and his wife arose and 47
and his wife asked for 116
and his wife asked her 56
and his wife asked him 416
and his wife betty and 45
and his wife betty are 51
and his wife betty had 138
and his wife broke out 109
and his wife burst out 132
and his wife calls him 46
and his wife cared for 316
and his wife carol had 43
and his wife chide him 81
and his wife claim that 81
and his wife clara had 49
and his wife could get 207
and his wife could hear 76
and his wife could not 3472
and his wife could now 69
and his wife could read 50
and his wife could see 217
and his wife could sit 47
and his wife could use 56
and his wife cried out 121
and his wife dared not 69
and his wife dined out 45
and his wife dined with 554
and his wife drove him 56
and his wife drove off 206
and his wife drove out 270
and his wife ellen had 56
and his wife emily had 44
and his wife esther had 47
and his wife every day 82
and his wife feared that 93
and his wife filed for 108
