act all appeals to rome 89
and had better be sent 62
and had better be used 42
and had better go away 75
and had better go back 267
and had better go home 213
and had bolted the door 149
and had bought it from 47
and had bought the land 86
and had broken the back 82
and had broken the bread 65
and had broken the news 94
and had broken the only 160
and had broken up into 107
and had broken up their 62
and had buried the body 43
and had burned the town 52
and had called to tell 57
and had called to their 48
and had caught no fish 44
and had caught the last 53
and had caught the only 99
and had caused so many 59
and had caused so much 534
and had caused the deaths 82
and had caused the loss 78
and had caused the name 44
and had caused the same 43
and had chains of gold 57
and had changed it into 49
and had changed my mind 50
and had changed so much 109
and had changed the face 87
and had changed the name 129
and had charge of fort 79
and had charge of many 45
and had charge of some 93
and had charge of their 153
and had chosen as their 69
and had chosen the best 114
and had chosen the most 101
and had chosen the name 71
and had chosen the same 43
and had chosen the wrong 58
and had chosen to come 71
and had chosen to give 48
and had chosen to have 48
and had chosen to keep 40
and had chosen to leave 66
and had chosen to live 223
and had chosen to make 88
and had chosen to stay 209
and had chosen to take 112
and had chosen to work 79
and had cleared the land 41
and had cleared the snow 55
and had closed my eyes 101
and had closed the book 50
and had closed the door 2471
and had coined the term 69
and had created so much 41
and had crowns of gold 395
and had crowns on their 41
and had driven it back 177
and had driven it from 51
and had driven the keen 135
and had driven the rest 54
and had engaged in many 198
and had engaged in more 40
and had engaged in other 92
and had engaged in some 116
and had engaged in what 45
and had enough to live 110
and had enough to make 62
and had failed in their 229
and had failed of bringing 107
and had failed to call 57
and had failed to clear 99
and had failed to come 179
and had failed to draw 60
and had failed to file 62
and had failed to find 1145
and had failed to gain 181
and had failed to give 508
and had failed to grow 41
and had failed to have 84
and had failed to heed 46
and had failed to hold 58
and had failed to keep 552
and had failed to kill 44
and had failed to learn 65
and had failed to leave 58
and had failed to live 104
and had failed to make 1007
and had failed to meet 210
and had failed to move 54
and had failed to note 62
and had failed to pass 123
and had failed to reach 224
and had failed to save 44
and had failed to sell 44
and had failed to send 100
and had failed to show 297
and had failed to stop 93
and had failed to take 878
and had failed to tell 76
and had failed to turn 77
and had failed to warn 134
and had fallen at last 107
and had fallen by their 63
and had fallen in love 4430
and had fallen on evil 52
and had fallen on hard 106
and had fallen on their 40
and had fallen so much 155
and had feathers in their 48
and had filled my heart 49
and had filled the city 168
and had filled the land 55
and had filled the post 52
and had filled up their 101
and had formed no plan 199
and had formed so high 62
and had formed the most 143
and had formed the plan 135
and had fought in many 143
and had fought in most 72
and had fought in some 110
and had fought in three 41
and had fought so hard 65
and had gained at least 53
and had gained in size 47
and had gained so many 120
and had gained so much 305
and had gained the good 107
and had gained the great 89
and had gained the heart 131
and had gained the love 53
and had gained the rank 40
and had gnawed the heart 64
and had gotten in their 59
and had gotten the best 88
and had gotten the city 57
and had gotten the same 49
and had gotten to know 786
and had grants of land 40
and had hailed the dawn 94
and had handed it back 164
and had handed it down 61
and had handed it over 443
and had helped to bury 108
and had helped to draw 49
and had helped to form 101
and had helped to give 84
and had helped to keep 114
and had helped to make 476
and had helped to save 68
and had hidden it away 81
and had hidden it from 110
