if an age was immoral 56
in the idea that justice 48
in the idea that language 142
in the idea that marriage 42
in the idea that natural 68
in the idea that perhaps 78
in the idea that persons 100
in the idea that religion 71
in the idea that science 204
in the idea that society 167
in the idea that somehow 69
in the ivy that covered 58
in the jaw and knocked 214
in the job and company 65
in the job being studied 59
in the job for several 60
in the joy and comfort 130
in the joy and delight 163
in the joy and freedom 95
in the joy and pleasure 91
in the joy and triumph 86
in the key that follows 74
in the lab and outside 43
in the lab for several 54
in the lath and plaster 203
in the law and applied 40
in the law and because 195
in the law and customs 110
in the law and everything 85
in the law and familiar 44
in the law and history 311
in the law and judicial 73
in the law and justice 160
in the law and lawyers 41
in the law and medical 646
in the law and provide 58
in the law and religion 55
in the law and service 42
in the law and skilled 60
in the law and society 491
in the law and trained 209
in the law are usually 47
in the law are written 53
in the law but because 131
in the law for failure 49
in the law for restoring 61
in the law than himself 47
in the law that allowed 313
in the law that applies 164
in the law that compels 47
in the law that enabled 47
in the law that forbids 54
in the law that governs 163
in the law that permits 144
in the law thus adopted 53
in the law was brought 81
in the law who studied 40
in the law with respect 686
in the lax and popular 77
in the lay and medical 222
in the lead and ashamed 67
in the lead with respect 60
in the leg and brought 46
in the leg and carried 84
in the leg and knocked 51
in the leg and stomach 193
in the leg but managed 64
in the lion and unicorn 57
in the log and capture 825
in the log off windows 104
in the long and arduous 1270
in the long and complex 741
in the long and dreadful 76
in the long and faithful 40
in the long and fatiguing 40
in the long and glorious 361
in the long and gradual 79
in the long and honored 59
in the long and obscure 46
in the long and painful 778
in the long and patient 121
in the long and peaceful 67
in the long and pleasant 83
in the long and regular 76
in the long and slender 113
in the long and slothful 59
in the long and storied 106
in the long and unhappy 45
in the long gap between 115
in the long hot summers 154
in the long run according 179
in the long run achieve 294
in the long run acquire 85
in the long run advance 167
in the long run affects 161
in the long run against 1220
in the long run allowed 41
in the long run although 232
in the long run america 128
in the long run amounts 411
in the long run assured 43
in the long run attract 112
in the long run average 354
in the long run balance 506
in the long run because 12418
in the long run becomes 691
in the long run benefit 2134
in the long run between 688
in the long run britain 182
in the long run british 62
in the long run brought 413
in the long run capable 48
in the long run capital 436
in the long run certain 160
in the long run chiefly 77
in the long run command 66
in the long run compete 180
in the long run conduce 89
in the long run conform 123
in the long run conquer 52
in the long run control 512
in the long run correct 53
in the long run counter 143
in the long run damaged 57
in the long run decided 62
in the long run decline 41
in the long run decrease 264
in the long run defeated 75
in the long run demands 101
in the long run depending 61
in the long run depends 1527
in the long run deprive 111
in the long run derived 42
in the long run despite 290
in the long run despots 147
in the long run destroy 353
in the long run develop 159
in the long run enabled 63
in the long run endanger 137
in the long run enforce 135
in the long run enhance 153
in the long run equally 279
in the long run everything 586
in the long run exactly 127
in the long run exchange 203
in the long run exhaust 103
in the long run expands 211
in the long run exports 177
in the long run failure 49
in the long run farmers 63
in the long run favored 44
in the long run following 75
in the long run follows 45
in the long run foreign 137
in the long run freedom 103
in the long run general 59
in the long run germany 298
in the long run governs 69
in the long run harmful 230
in the long run helpful 54
in the long run history 142
in the long run honesty 157
in the long run however 89
in the long run implies 93
in the long run imports 63
in the long run improve 319
in the long run include 98
in the long run increase 1656
in the long run increasing 102
in the long run inhibit 48
in the long run involve 175
in the long run justice 160
in the long run justify 113
in the long run largely 119
in the long run liberty 40
in the long run limited 67
in the long run mankind 132
in the long run material 48
in the long run matters 233
in the long run national 108
in the long run natural 71
in the long run nominal 65
in the long run offered 41
in the long run operate 95
in the long run perhaps 1163
in the long run present 110
in the long run prevail 660
in the long run prevent 483
in the long run private 68
in the long run produce 2860
in the long run producing 46
in the long run profits 188
in the long run promote 366
in the long run prosper 146
in the long run protect 128
in the long run provide 757
in the long run provoke 82
in the long run quality 54
in the long run radical 41
in the long run receive 143
in the long run recover 48
in the long run redound 66
in the long run reduced 150
in the long run reduces 144
in the long run reflect 135
in the long run refused 41
in the long run remains 747
in the long run replace 103
in the long run require 165
in the long run research 43
in the long run resolve 95
in the long run respect 128
in the long run respond 48
in the long run restore 46
in the long run results 506
in the long run returns 47
in the long run roughly 46
in the long run ruinous 56
in the long run satisfy 218
in the long run science 127
in the long run several 42
