pacify with soothing hand 266
planning and cooking meals 327
planning and creating your 152
planning and field work 130
planning and getting ready 245
planning and group work 60
planning and guiding their 151
planning and housing were 93
planning and input from 41
planning and knowing what 94
planning and learning from 91
planning and letting your 43
planning and looking ahead 290
planning and never taking 50
planning and paper work 148
planning and putting into 722
planning and running their 116
planning and rural health 50
planning and serving meals 288
planning and short term 145
planning and social work 447
planning and staff work 447
planning and still less 49
planning and teaching their 104
planning and teaching time 114
planning and teaching will 125
planning and thinking ahead 360
planning and urban form 89
planning and urban land 91
planning and would have 150
planning and writing their 133
planning and writing your 526
planning are based upon 103
planning are taken into 56
planning for change must 60
planning for change will 54
planning for child care 168
planning for entry into 40
planning for group work 138
planning for human beings 103
planning for later life 203
planning for nursing care 229
planning for nursing home 103
planning for quite some 140
planning for rural areas 506
planning for seven years 45
planning for social ends 168
planning for social work 55
planning for thirty years 51
planning for urban areas 350
planning for which there 43
planning for world peace 117
planning god knows what 135
planning had never been 265
planning has given rise 77
planning has moved from 143
planning has never been 1044
planning has often been 962
planning her first trip 47
planning his first trip 99
planning his nursing care 59
planning that might have 131
planning that takes into 1105
planning that would have 446
planning that would help 103
planning that would last 40
planning that would make 216
planning that would take 76
planning they would have 95
planning was based upon 156
planning was taken from 73
planning was taken over 60
planting and after care 62
planting and cutting down 42
planting and pruning time 86
planting and tending their 202
planting his house there 43
planting his right foot 336
planting them apart like 40
plants and about half 48
plants and anything else 103
plants and birds from 41
plants and birds have 66
