paced cob often took 133
playing his waiting game 48
playing its first game 69
playing its trump card 139
playing its usual role 91
playing its usual vile 97
playing its vital role 47
playing our short part 52
playing our usual game 50
playing than might have 86
playing that mixed game 115
playing that silly game 79
playing this deadly game 49
playing this silly game 206
playing this trick upon 118
playing this waiting game 52
playing with balls made 108
playing with dolls like 58
playing with dolls when 250
playing with every wind 44
playing with false dice 309
playing with human beings 60
playing with human life 163
playing with older boys 54
playing with older kids 90
playing with people like 105
playing with small toys 155
playing with teddy bears 57
playing with words here 309
playing with words like 265
playing with words when 568
plays and action songs 73
plays and books have 51
plays and books were 187
plays and films from 101
plays and films have 336
plays and films like 40
plays and films were 210
plays and games were 97
plays and music were 106
plays and others like 111
plays and poetry were 81
plays and shows were 58
plays and still more 44
plays and would have 71
plays any large part 96
plays any major part 69
plays any major role 115
plays are based upon 247
plays are built upon 87
plays are cited from 55
plays are drawn from 431
plays are given during 40
plays are given here 40
plays are given there 119
plays are often more 98
plays are often used 60
plays are taken from 1847
plays but small part 47
plays for thirty years 154
plays for which there 359
plays had first been 43
plays had never been 166
plays had often been 55
plays has never been 243
plays has often been 234
plays her cards well 295
plays her trump card 605
plays him false when 59
plays his cards very 107
plays his cards well 511
plays his elfin game 41
plays his first game 70
plays his trump card 1238
plays his usual role 57
plays its cards well 157
plays its chief part 51
plays its chief role 121
plays its first game 169
plays its major role 209
plays its small part 62
plays its trump card 63
plays its usual part 61
plays its usual role 139
plays its vital part 139
plays its vital role 257
plays than anything else 118
plays that could have 173
plays that might have 303
plays that ranged from 127
plays that would have 458
plays that would keep 98
plays that would make 242
plays that would turn 166
plays they might have 41
plays they would have 108
plays they would like 106
plays they wrote were 49
plays too easily into 43
plays was acted till 75
plays was drawn from 57
plays was taken from 60
plays was taken over 91
plays with every wind 49
plays with human beings 86
