pacified with flattery nor 42
prepared for rejection and 130
prepared for requests for 45
prepared for setbacks and 176
prepared for shipment and 387
prepared for shipment with 41
prepared for struggle and 106
prepared for students and 119
prepared for students who 165
prepared for sustaining this 70
prepared for treatment and 93
prepared for treatment with 40
prepared for visitors and 104
prepared for whatever god 122
prepared for whatever lay 162
prepared for whatever may 2378
prepared for whatever she 97
prepared for whatever they 133
prepared for whatever was 407
prepared for whatever you 227
prepared her children for 124
prepared her daughter for 162
prepared her students for 93
prepared him somewhat for 58
prepared his argument with 42
prepared his audience for 755
prepared his auditors for 40
prepared his breakfast and 103
prepared his children for 82
prepared his daughter for 61
prepared his equipage and 49
prepared his favorite meal 274
prepared his lectures and 82
prepared his lectures for 89
prepared his lectures with 123
prepared his materials for 43
prepared his noontide meal 86
prepared his soldiers for 93
prepared his speeches and 60
prepared his speeches for 57
prepared his speeches with 158
prepared his students for 164
prepared his subjects for 49
prepared its students for 828
prepared its votaries for 98
prepared new triumphs for 40
prepared nor equipped for 41
prepared our breakfast and 45
prepared our presents and 46
prepared that contains all 43
prepared them mentally for 52
prepared them somewhat for 50
prepared this document for 452
prepared this surprise for 53
prepared with accuracy and 43
prepared with alacrity for 124
prepared with materials for 58
prepared with questions and 380
prepared with questions for 42
prepared with questions that 141
prepared with relative ease 239
prepares all students for 65
prepares and delivers his 46
prepares and supports its 80
prepares her children for 48
prepares her daughter for 94
prepares her students for 52
prepares his audience for 364
prepares his students for 64
prepares its students for 543
prepares our children for 59
prepares our students for 49
