mace expressed one 45
male companions that 228
male companions was 108
male companions who 401
male companions with 193
male complaint that 51
male completes his 60
male component and 78
male composers and 107
male composers who 64
male conditioning and 95
male connected with 74
male connector and 158
male connector for 109
male connector has 59
male connector that 250
male connector with 117
male conqueror and 40
male construct and 137
male construct that 220
male consumers and 103
male consumers are 79
male consumers who 95
male continued his 92
male continues his 189
male continues with 56
male contrasts with 64
male conviction that 150
male copulated with 148
male copulates with 374
male cosmetics and 53
male counselor and 160
male counselor was 61
male counselor who 131
male counselor with 41
male courtiers and 146
male courtiers can 62
male courtiers who 98
male courtship and 271
male courtship song 160
male cowardice and 48
male coworkers and 509
male coworkers are 55
male coworkers for 41
male coworkers had 82
male coworkers may 53
male coworkers that 118
male coworkers who 130
male craftsmen and 135
male craftsmen who 50
male creativity and 194
male criminals and 276
male criminals are 185
male criminals who 151
male criticism and 56
male customers and 606
male customers are 261
male customers for 147
male customers had 55
male customers than 71
male customers that 127
male customers was 63
male customers who 439
male customers with 145
male defendant and 134
male defendant had 89
male defendant was 205
male defendant who 62
male definition and 138
male delegates and 103
male delegates had 40
male delegates who 60
male democrats and 56
male dependent for 73
male depression and 59
male described his 42
male designers and 90
male despotism and 41
male detainees with 105
male detective and 70
male detective who 79
male determining and 99
male directors and 275
male directors are 85
male directors had 43
male directors who 173
male disciples and 308
male disciples are 217
male disciples did 58
male disciples had 190
male disciples that 121
male disciples who 298
male disciples with 56
male discourse and 630
male discourse has 47
male discourse that 555
male discovers that 92
male dismounts and 81
male dispersal and 92
male disregard for 70
male domestics and 88
male domestics are 56
male domestics sat 142
male domestics who 78
male dominance and 19477
male dominance are 1159
male dominance both 132
male dominance but 484
male dominance can 459
male dominance did 85
male dominance does 232
male dominance for 263
male dominance had 160
male dominance has 1076
male dominance may 509
male dominance nor 68
male dominance not 93
male dominance than 215
male dominance that 3376
male dominance they 50
male dominance was 1745
male dominance with 422
male dominated and 4352
male dominated area 219
male dominated art 208
male dominated but 204
male dominated for 42
male dominated job 58
male dominated one 442
male dominated than 406
male dominated that 42
male dominated with 228
male dominates and 58
male domination and 10306
male domination are 507
male domination both 147
male domination but 270
male domination can 269
male domination does 75
male domination for 142
male domination had 165
male domination has 637
