macro call statement 318
might have industrial 84
might have inflicted 4217
might have influence 5733
might have infuriated 291
might have inhabited 1815
might have inherited 6611
might have inhibited 1620
might have inscribed 509
might have inspected 254
might have inspection 128
might have installed 979
might have instanced 402
might have instances 57
might have instantly 332
might have instilled 494
might have insulated 102
might have insurance 58
might have integrity 86
might have intentions 115
might have interesting 904
might have interests 796
might have intimated 363
might have intrigued 401
might have intrinsic 223
might have intrusted 80
might have intuitions 52
might have intuitive 40
might have inveighed 56
might have inveigled 70
might have irregular 49
might have irritated 1175
might have journeyed 856
might have justified 21548
might have kidnapped 413
might have knowledge 3095
might have lacerated 47
might have languished 2760
might have leadership 68
might have liberated 527
might have lightened 607
might have listeners 42
might have literally 277
might have litigated 149
might have localized 96
might have logically 273
might have luxuriated 60
might have magically 85
might have magnified 258
might have maltreated 48
might have marshaled 78
might have massacred 201
might have materially 1159
might have maximized 55
might have measurable 94
might have medicinal 180
might have meditated 552
might have meliorated 69
might have memorized 271
might have militated 328
might have minimized 579
might have misjudged 1369
might have misplaced 374
might have misquoted 68
might have misspoken 89
might have mistreated 55
might have mitigated 4719
might have mobilized 514
might have moderated 959
might have modulated 78
might have moistened 51
might have mollified 278
might have momentary 77
might have momentous 170
might have monitored 90
might have moralized 180
might have mortgaged 98
might have mortified 149
might have motivated 7064
might have mouldered 189
might have mutilated 106
might have mysterious 44
might have mystified 66
might have naturally 1276
might have navigated 98
might have necessary 61
might have negatived 40
might have neglected 2396
might have negotiated 1141
might have neighbors 40
might have nominated 409
might have normative 60
might have noticeable 103
might have nourished 1835
might have nullified 308
might have objections 341
might have objective 77
might have obligated 55
might have occasional 345
might have occasioned 18181
might have occupation 46
might have officially 100
might have officiated 73
might have operations 66
might have oppressed 466
might have organized 1657
might have ourselves 190
might have outlasted 152
might have outstanding 211
might have outstayed 84
might have outwardly 47
might have outwitted 91
might have overborne 169
might have overdosed 89
might have overgrown 143
might have overheated 45
might have overlapping 120
might have overrated 76
might have overruled 304
might have overslept 488
might have overspread 62
might have overtaken 2033
might have overtaxed 347
might have overthrown 2535
might have overtones 47
might have ownership 47
might have parallels 100
might have paralyzed 389
might have parkinson 58
might have passively 61
might have patiently 77
might have patterned 44
might have peacefully 206
might have perceived 8215
might have perchance 61
might have perfected 390
might have perfectly 281
might have performed 8334
might have permanent 365
might have permission 1390
