mace was presented to 99
making him powerless to 51
making him president of 759
making him receptive to 142
making him recognize the 44
making him reluctant to 252
making him secretary of 647
making him secretary to 117
making him sensitive to 198
making him sovereign of 62
making him suspicious of 186
making him uncertain of 44
making him unpopular in 61
making him virtually the 54
making his addresses in 55
making his addresses to 463
making his advantage of 298
making his apologies to 152
making his appearance as 518
making his appearance at 1447
making his appearance he 67
making his appearance in 2021
making his appearance on 665
making his appearance the 131
making his appearance to 209
making his appraisal of 57
making his character the 43
making his collection of 362
making his complaint in 62
making his complaint to 188
making his conception of 158
making his confession he 74
making his confession in 85
making his confession of 224
making his confession to 470
making his criticism of 68
making his definition of 56
making his discovery of 54
making his doctrines the 62
making his estimates of 90
making his evaluation of 53
making his expedition to 46
making his expression of 43
making his farewells to 174
making his inquiries at 50
making his inquiries in 42
making his inspection of 102
making his interests of 49
making his invitation the 63
making his judgments on 55
making his knowledge of 104
making his obeisance to 609
making his objections to 91
making his opposition to 78
making his profession as 57
making his profession at 44
making his profession in 113
making his profession of 203
making his proposals in 44
making his proposals to 248
making his purchases at 91
making his purchases he 56
making his purchases in 163
making his purchases of 93
making his reelection to 77
making his reference to 92
making his reputation as 502
making his reputation by 89
making his reputation in 145
making his residence at 166
making his residence in 383
making his reverence to 48
making his selections he 58
making his selections of 90
making his statement as 41
making his statement at 40
making his statement he 79
making his statement in 274
making his statement of 137
making his statement on 139
making his statement the 56
making his statement to 340
making his submission he 49
making his submission in 61
making his submission to 590
making his transition to 76
making his visitation of 54
making its appearance as 1178
making its appearance at 1031
making its appearance by 108
making its appearance in 5628
making its appearance is 84
making its appearance on 1092
making its appearance the 106
making its appearance to 110
making its estimates of 42
making its impression on 230
making its revolution in 58
making its submission to 47
making its transition to 121
making long excursions in 57
making long excursions on 72
making may sometimes be 69
making men miserable in 110
making men partakers of 52
making new conquests in 128
making new overtures to 45
making new purchases at 44
making new purchases of 80
making new valuations of 80
making one dependent on 85
making one incapable of 55
making one revolution in 601
making one revolution of 63
making one revolution on 58
