oaks upon the mountains 112
only when it conflicts 219
only when it conformed 45
only when it confronts 106
only when it considers 187
only when it contained 134
only when it continues 149
only when it contracts 48
only when it converges 93
only when it correctly 63
only when it describes 67
only when it developed 73
only when it disappears 70
only when it discloses 63
only when it discovers 89
only when it dominates 47
only when it exercises 50
only when it expresses 538
only when it expressly 51
only when it fulfilled 42
only when it generates 122
only when it indicates 120
only when it interacts 153
only when it maintains 114
only when it manifests 177
only when it overcomes 66
only when it perceived 67
only when it perceives 93
only when it possessed 46
only when it possesses 1078
only when it presented 49
only when it reflected 65
only when it resembles 62
only when it satisfies 287
only when it separates 47
only when it signifies 78
only when it succeeded 79
only when it supported 76
only when no additional 51
only when no agreement 50
only when no qualified 104
only when no reasonable 119
only when on horseback 46
only when so authorized 91
only when so qualified 123
only when so requested 88
only when so specified 116
only when the abdominal 290
only when the absorption 195
only when the abundance 60
only when the accidents 43
only when the activation 81
only when the actuality 40
only when the adaptation 55
only when the additional 497
only when the addressee 233
only when the adjective 249
only when the adsorption 55
only when the advantage 148
only when the adversary 234
only when the affections 80
only when the affective 41
only when the aggregate 700
only when the aggression 76
only when the aggressor 140
only when the aggrieved 116
only when the agreement 413
only when the alcoholic 87
only when the algebraic 41
only when the allocation 62
only when the alteration 51
only when the alternate 94
only when the alternating 111
only when the amendment 87
only when the americans 384
only when the ammunition 127
only when the amplifier 176
only when the amplitude 690
only when the antithesis 47
only when the apparatus 399
only when the appearance 176
only when the appellant 97
only when the appellate 80
only when the applicant 1246
only when the appointed 43
only when the approaching 109
only when the architect 185
only when the arguments 147
only when the artificial 83
only when the artillery 43
only when the assailant 45
only when the assistant 54
only when the associated 690
only when the association 270
only when the assumption 605
only when the attackers 68
only when the attendant 66
only when the attitudes 89
only when the attraction 92
only when the attribute 129
only when the auctioneer 40
only when the australian 43
only when the automatic 72
only when the available 829
only when the avalanche 43
only when the avoidance 49
only when the awareness 74
only when the bacterium 139
only when the barometer 98
only when the behavioral 64
only when the beneficial 43
only when the biological 196
only when the bitterest 52
only when the candidate 337
only when the capacitor 70
only when the capillary 143
only when the caregiver 65
only when the causative 100
only when the challenged 292
only when the character 1428
only when the chemicals 50
only when the chemistry 45
only when the christians 120
only when the circulating 62
only when the citizenry 43
only when the classical 116
only when the classroom 85
only when the clipboard 119
only when the cognitive 179
only when the coherence 45
only when the collection 211
only when the collector 178
