wade bravely through the 48
were shortly before the 82
were shortly engaged in 102
were shortly forced to 66
were shortly joined by 1517
were shouted across the 210
were shouted through the 196
were showers enough to 42
were shrieking through the 72
were shrinking before the 44
were shuffling around in 61
were shuffling around the 64
were shuffling through the 133
were shuffling toward the 49
were shunted across the 116
were shunted around the 43
were shunted through the 57
were sighted across the 40
were sighted through the 75
were similar across the 1080
were similar before the 118
were similar bodies in 44
were similar changes in 338
were similar enough in 314
were similar enough so 218
were similar enough to 1997
were similar events in 76
were similar except in 235
were similar except the 76
were similar findings in 176
were similar groups in 125
were similar groups of 73
were similar levels of 119
were similar meetings in 52
were similar scenes at 109
were similar scenes in 204
were similar scenes of 105
were similar trends in 197
were similar whether or 122
were similar whether the 327
were sincere enough in 178
were sincere enough to 193
were sincere lovers of 141
were sinners before the 143
were sinners beyond the 47
were situate beyond the 129
were sixteen guests at 58
were sixteen inches in 57
were sixteen inches of 43
were sixteen instead of 93
were sixteen pieces of 83
were sixteen pupils at 80
were sixteen states in 214
were sixteen tables in 53
were sixteen wounds in 44
were sizable enough to 108
were sizable groups of 73
were skilful enough in 41
were skilful enough to 695
were skilled enough at 42
were skilled enough in 97
were skilled enough to 871
were skilled makers of 70
were skilled weavers of 56
were slanted toward the 153
were slapped across the 52
were slashed across the 247
were slender enough to 54
were slipped across the 49
were slipped through the 123
were slithering across the 44
were slithering through the 41
were smaller groups of 230
were smaller houses of 52
were smaller pieces of 40
were smitten before the 117
were socially active in 69
were socially closer to 56
were solidly backed by 62
were solidly behind it 96
were solidly behind me 89
were solidly behind the 1713
were solidly behind us 59
were solidly immune to 50
were solidly rooted in 191
were solidly united in 222
were solidly united on 41
were solution treated at 361
were solution treated in 46
were solvent enough to 65
were somehow afraid of 64
were somehow behind the 101
were somehow beside the 50
were somehow beyond the 88
were somehow caught in 54
were somehow caught up 152
were somehow caused by 126
were somehow closer to 149
were somehow doomed to 41
were somehow drowning the 56
were somehow engaged in 79
were somehow forced to 261
were somehow guilty of 76
were somehow immune to 265
were somehow linked in 71
were somehow linked to 635
were somehow managing to 151
were somehow placed in 42
were somehow rooted in 54
were somehow settling to 41
were somehow thought to 89
were somehow unable to 305
were somehow united in 64
were sounded through the 104
were soundly asleep in 63
were soundly sleeping in 80
were spacious enough to 424
were sparkling jewels of 47
were species belonging to 114
were spelled without the 40
were spilled across the 94
were splashing across the 138
were splashing around in 396
were splashing through the 390
were splayed across the 147
were spotted across the 51
were spotted around the 176
were spotted crossing the 46
were spotted entering the 40
were spotted through the 44
were sprawling around the 57
were sprayed across the 80
were sprayed around the 40
were sprinting across the 90
were sprinting through the 40
were sprinting toward the 92
were sprouting around the 67
were sprouting through the 54
were squatting around the 189
were squatting before the 42
were squatting behind the 61
were squatting beside the 77
were squeezing through the 114
were stabbed through the 72
were stacked across the 43
were stacked almost to 125
were stacked around the 569
were stacked behind the 186
were stacked beside it 84
were stacked beside the 376
were stacked dozens of 63
were stacked heavily in 77
were stacked inside the 208
were staffed mainly by 380
were staffed mostly by 181
were staffed solely by 45
were stained through the 57
were stained yellow by 73
were stamped across the 55
