wag once remarked that 296
was more negative for 110
was more negative than 3840
was more neurotic than 86
was more northerly than 74
was more notorious for 131
was more notorious than 449
was more nourishing and 77
was more nourishing than 249
was more nuisance than 103
was more numerous and 1334
was more numerous but 44
was more numerous than 3712
was more obdurate than 84
was more obedient and 114
was more obedient than 160
was more obnoxious than 212
was more observed and 41
was more observed than 81
was more observer than 81
was more obsessed than 120
was more obsessed with 432
was more obviously and 82
was more occupied than 132
was more occupied with 2635
was more offended than 285
was more offended with 110
was more officious than 59
was more openness and 47
was more optimism than 51
was more ordinary than 167
was more oriental than 293
was more original and 623
was more original than 1181
was more outraged than 288
was more overcome than 88
was more overcome with 82
was more palpable and 45
was more palpable than 166
was more paranoid than 132
was more parochial than 61
was more partisan and 52
was more partisan than 181
was more pastoral than 109
was more paternal than 107
was more patriotic and 84
was more patriotic than 601
was more pedantic than 152
was more perilous and 64
was more perilous for 40
was more perilous than 662
was more permeable than 199
was more perplexing than 242
was more perplexing was 40
was more personal and 1328
was more personal for 56
was more personal than 2280
was more perverse than 77
was more petulant than 51
was more physical and 157
was more physical than 569
was more pictorial than 82
was more pitiless than 59
was more platonic than 144
was more poignant and 96
was more poignant than 529
was more polished and 421
was more polished than 311
was more politics than 114
was more polluted than 124
was more populist and 57
was more populist than 97
was more populous and 452
was more populous than 1372
was more portable and 98
was more portable than 102
was more positive and 974
was more positive but 49
was more positive for 199
was more positive than 5448
was more positive that 47
was more positive with 66
was more possible and 67
was more possible for 250
was more possible than 1067
was more possible then 53
was more potential for 170
was more potential than 371
was more powerful and 3025
was more powerful but 102
was more powerful for 242
was more powerful now 94
was more powerful than 57981
was more powerful that 42
was more powerful then 165
was more powerful with 260
was more pregnant than 94
was more pregnant with 198
was more prepared and 85
was more prepared for 1583
was more prepared than 854
was more prepared this 59
was more pressure for 123
was more pressure than 149
was more pretense than 48
was more probable and 98
was more probable for 100
was more probable she 41
was more probable than 6041
was more probable that 5924
was more probable they 44
was more probable was 57
was more probably due 964
was more probably for 52
was more probably his 247
was more probably not 47
was more probably one 192
was more probably owing 172
was more probably than 247
was more probably that 630
was more prodigal than 69
was more profound and 1237
was more profound for 47
was more profound than 3317
was more progress than 54
was more prolific and 110
was more prolific than 643
was more prolonged and 749
was more prolonged than 693
was more promptly and 40
was more properly and 65
was more properly his 72
was more properly one 211
was more properly that 61
was more property than 57
was more provoked than 174
was more punctual and 51
was more punctual than 242
was more punitive than 126
was more rapacious than 65
was more rarefied and 53
was more realistic and 1401
was more realistic but 65
was more realistic for 122
was more realistic than 3185
was more reckless and 93
was more reckless than 250
was more refreshing than 308
was more regarded than 436
was more rejoiced than 220
was more relative than 79
was more relevant and 177
was more relevant for 277
was more relevant than 840
was more relevant was 46
was more relieved than 2264
was more relieved that 104
was more religious and 267
was more religious than 1614
was more remarked for 62
was more remarked than 40
was more renowned and 84
was more renowned for 473
was more renowned than 214
was more repelled than 58
was more reptilian than 48
was more required than 119
