wan eyes glitter for 41
was their loyalty and 132
was their loyalty that 69
was their madness and 48
was their manager and 82
was their marriage that 43
was their members who 66
was their message that 60
was their mistake and 68
was their mistake that 42
was their modesty and 69
was their natural and 224
was their natural lot 86
was their natural way 67
was their nominee for 120
was their numbers and 46
was their parents and 60
was their parents who 373
was their partner and 48
was their payment for 44
was their peculiar and 80
was their pleasure and 147
was their pleasure that 714
was their position and 97
was their position that 998
was their position with 103
was their poverty and 173
was their poverty that 364
was their prayers that 130
was their premise that 45
was their pretext for 49
was their primary aim 228
was their primary and 82
was their primary job 61
was their problem and 328
was their problem not 64
was their problem now 47
was their program and 55
was their promise that 104
was their prophet and 110
was their protest that 43
was their prowess that 47
was their purpose and 366
was their purpose for 88
was their purpose not 51
was their purpose that 262
was their purpose they 43
was their pursuit and 93
was their quality and 55
was their quarrel with 64
was their rejoicing that 44
was their relation with 103
was their religion and 292
was their religion that 304
was their removal and 43
was their request for 96
was their request that 131
was their respect and 90
was their respect for 961
was their rivalry that 56
was their rivalry with 41
was their servant and 237
was their shimmer but 83
was their silence that 146
was their sincere but 64
was their spirits that 92
was their stature and 50
was their stories that 47
was their subject and 40
was their success and 85
was their success that 1874
was their suffering that 184
was their superior and 121
was their support and 161
was their support for 454
was their support that 380
was their supreme god 43
was their supreme head 41
was their sympathy for 97
was their sympathy with 128
was their thoughts and 40
was their tragedy that 267
was their triumph and 63
was their trouble and 65
was their unhappy lot 40
was their vehicle for 45
was their victory and 52
was their victory that 117
was their violence that 172
was their vocation and 54
was their warrant for 75
was their weakness and 99
was their weakness that 124
was their youngest son 225
was there advised that 40
was there against her 224
was there against him 198
was there against his 218
was there alleged that 93
was there anybody who 238
was there arranged that 108
was there assumed that 256
was there because all 40
was there because god 61
was there because her 363
was there because his 515
was there because one 164
was there because she 1982
was there because that 333
was there because they 639
was there because this 90
was there because you 191
was there between her 188
was there between him 323
was there between his 226
was there between its 43
was there between one 54
was there between our 53
was there between that 190
was there between them 1385
was there between this 221
was there between two 75
was there between you 256
was there brought out 109
was there carried out 135
was there chalked out 63
was there charged with 215
was there claimed that 109
was there concern for 58
was there concern that 44
was there covered with 72
was there crowned with 112
was there decided that 2650
was there decided was 54
was there decreed that 101
was there defeated and 172
was there elected one 83
was there enacted that 194
was there erected for 42
was there everything was 59
was there evident any 65
was there exposed for 57
was there greeted with 45
was there himself and 123
was there himself with 70
was there induced him 70
was there listening and 50
was there married and 67
was there noticed that 109
was there occasion for 209
was there offered for 51
was there outside his 49
was there perhaps any 68
was there perhaps that 141
was there pointed out 4612
was there preparing for 120
was there present and 109
was there present but 50
was there present that 121
was there present with 220
was there reasoned that 41
was there remaining for 45
was there settled that 218
was there support for 244
was there together with 365
was there visible any 46
was there wounded and 64
was these animals that 103
was these artists who 54
was these aspects that 169
was these attacks that 101
was these beliefs that 204
was these charges that 45
was these chiefly that 86
was these classes that 102
was these defects that 47
was these demands that 58
was these details that 40
was these efforts that 144
was these factors and 41
was these factors that 773
was these farmers who 42
was these features that 238
was these figures that 124
was these friends who 59
was these letters that 199
was these measures that 187
was these members who 46
was these moments that 121
was these opinions that 118
was these parents who 43
was these parties that 41
was these paupers and 49
was these peasants who 81
